Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2013,1,5,20,0,-14,13.3609128507,993.7654418945,12.7499521548,68.8579940796,2.844938755
2013,1,5,21,0,-14,12.6707163895,994.1390380859,13.2084264137,68.5686340332,2.9829335213
2013,1,5,22,0,-14,12.0195448524,994.2286987305,13.6858465849,68.9879455566,3.1676328182
2013,1,5,23,0,-15,11.3968381823,993.966003418,14.1508106741,69.3849029541,3.2948672771
2013,1,6,0,0,-15,10.8110581012,994.1298828125,14.6037711013,70.9193267822,3.3504471779
2013,1,6,1,0,-15,10.2576494565,994.0798950195,15.0607632703,72.2926559448,3.4145081043
2013,1,6,2,0,-15,9.6740508957,993.7283325195,15.634812306,71.1688842773,3.3125014305
2013,1,6,3,0,-15,9.1274852469,993.3695068359,16.217297475,70.3935852051,3.1213948727
2013,1,6,4,0,-15,8.6648194786,993.1152954102,16.7310825473,72.042175293,2.9459130764
2013,1,6,5,0,-15,8.2639707537,993.7748413086,17.2066747712,74.8419799805,2.7863769531
2013,1,6,6,0,-15,7.9135997011,994.0297241211,17.6293119913,77.0567626953,2.6564173698
2013,1,6,7,0,-15,8.5465865681,994.9610595703,17.1331512351,77.7381286621,2.5239377022
2013,1,6,8,111,-14,11.7938993674,995.9555053711,13.9690805124,81.1250610352,2.4549000263
2013,1,6,9,297,-14,15.0824915378,996.9025268555,11.605604653,85.0179672241,1.9781423807
2013,1,6,10,459,-14,19.1033355795,996.9875488281,9.2432041614,84.7437057495,1.5263428688
2013,1,6,11,566,-15,22.4424049462,995.7377319336,7.0672575696,74.5733184814,1.2605983019
2013,1,6,12,630,-15,23.8018040674,994.4473876953,6.4156801329,61.6546173096,0.97740376
2013,1,6,13,611,-15,24.0593576376,993.3959960938,6.2170834844,44.9412727356,0.971228838
2013,1,6,14,558,-15,23.3590563258,992.8610229492,6.403732419,39.8097648621,1.1642690897
2013,1,6,15,408,-15,21.8383278172,992.7305908203,6.9334906757,42.5498161316,1.4463073015
2013,1,6,16,238,-15,19.4139597079,993.4719238281,8.1330851136,43.7237625122,1.8153771162
2013,1,6,17,27,-14,16.5041854351,994.0838012695,11.0366633561,45.3988342285,2.328009367
2013,1,6,18,0,-14,15.4401364499,995.2230224609,11.5616153588,48.4027175903,2.7332751751
2013,1,6,19,0,-14,14.6796387371,995.9309082031,12.1754288994,49.4251594543,3.0014784336
2013,1,6,20,0,-14,13.9202849638,996.5987548828,12.7681798976,49.1665878296,3.1622691154
2013,1,6,21,0,-14,13.1740161585,996.4224853516,13.310642094,51.4821243286,3.306404829
2013,1,6,22,0,-14,12.5131278208,996.2252197266,13.8411504033,56.0196266174,3.4537611008
2013,1,6,23,0,-14,11.9035324756,995.4270629883,14.2936411809,60.7694473267,3.579433918
2013,1,7,0,0,-14,11.3613080326,994.9529418945,14.6778428667,65.5085449219,3.6071562767
2013,1,7,1,0,-14,10.8359289775,994.6424560547,15.0811665398,70.0566253662,3.5854260921
2013,1,7,2,0,-14,10.332777953,994.2280273438,15.4463985383,74.3991470337,3.5102550983
2013,1,7,3,0,-14,9.8685374794,994.0708618164,15.7835106631,77.5635528564,3.3833909035
2013,1,7,4,0,-15,9.4382010601,994.4901123047,16.1267825388,81.3632278442,3.2514007092
2013,1,7,5,0,-15,9.0559073421,994.7973022461,16.4494613392,87.7635040283,3.1804461479
2013,1,7,6,0,-15,8.7290868673,995.7244873047,16.7101152645,94.4598007202,3.134550333
2013,1,7,7,0,-15,9.3643137272,996.5167236328,16.1980936232,99.870513916,3.0111942291
2013,1,7,8,111,-15,12.583720289,997.4768676758,13.1516295264,103.0040969849,2.7345364094
2013,1,7,9,303,-14,15.9044436153,998.3577270508,10.9299492982,103.0326538086,2.040753603
2013,1,7,10,460,-14,19.9905600266,998.4323730469,8.7587860577,92.3857116699,1.4277102947
2013,1,7,11,577,-14,23.4107598295,997.809753418,6.8234668755,59.318649292,1.2772583961
2013,1,7,12,633,-14,24.7603852755,996.6923217773,6.3707588412,38.3828048706,1.2997071743
2013,1,7,13,638,-14,25.0757234102,995.8605957031,6.2963953989,29.7120475769,1.4607517719
2013,1,7,14,574,-14,24.4257761023,995.1061401367,6.5764733397,27.8247299194,1.6428935528
2013,1,7,15,423,-14,22.8926041379,994.9674682617,7.2201384198,30.3237915039,1.8277609348
2013,1,7,16,253,-14,20.4735679157,995.2030029297,8.4996022597,35.0087280273,2.043525219
2013,1,7,17,46,-12,17.469097598,995.8370361328,11.3359098494,39.6954460144,2.3809714317
2013,1,7,18,0,-13,16.3785895343,996.6051635742,11.9094278375,44.7370491028,2.7384881973
2013,1,7,19,0,-13,15.5366243429,997.5930786133,12.5546792109,49.5397949219,2.9969773293
2013,1,7,20,0,-13,14.771664329,997.7663574219,13.271146904,54.7316856384,3.1684169769
2013,1,7,21,0,-13,14.0322696907,997.5701293945,14.0224009964,60.9125747681,3.2882080078
2013,1,7,22,0,-13,13.3593734939,997.1953125,14.7314264685,66.428314209,3.3491811752
2013,1,7,23,0,-12,12.7233187528,996.8966064453,15.4218121566,70.8377609253,3.3773677349
2013,1,8,0,0,-12,12.1453839313,996.7607421875,16.0876332891,74.603263855,3.3720555305
2013,1,8,1,0,-12,11.6142874922,996.6140136719,16.6652746308,78.1699829102,3.3461384773
2013,1,8,2,0,-12,11.0847840672,996.2935791016,17.1442366326,79.1240158081,3.1802506447
2013,1,8,3,0,-13,10.6308816727,996.2573852539,17.4820153833,79.7351226807,2.9861702919
2013,1,8,4,0,-13,10.2253065792,996.4577636719,17.79666537,83.1732025146,2.8868210316
2013,1,8,5,0,-13,9.8650115382,996.4888916016,18.0837528341,89.3406524658,2.8445606232
2013,1,8,6,0,-13,9.5583625415,996.7169799805,18.347024772,95.0751953125,2.7301025391
2013,1,8,7,0,-13,10.2317627163,997.1665649414,17.6057624348,100.2335739136,2.5720026493
2013,1,8,8,111,-13,13.4090614419,997.7039794922,14.4136829332,107.4956359863,2.610098362
2013,1,8,9,306,-13,16.6451752693,998.09765625,11.9301188199,114.6323242188,2.2845528126
2013,1,8,10,469,-12,20.681294251,998.0319213867,9.6039909974,120.5394515991,1.7500180006
2013,1,8,11,588,-12,24.0522906907,997.0305175781,7.6637802178,130.7409515381,1.1289114952
2013,1,8,12,647,-12,25.5885831305,996.0509033203,7.2017564537,160.3350524902,0.5598443151
2013,1,8,13,642,-12,26.0174167772,995.3240356445,7.1868849219,202.6533508301,0.4067622125
2013,1,8,14,568,-12,25.5081098888,994.6178588867,7.4955690549,225.7646942139,0.4748287201
2013,1,8,15,440,-12,24.0599984648,994.5994262695,8.1797003566,239.3526763916,0.5724791884
2013,1,8,16,262,-3,21.1997313481,994.9562988281,18.3118721206,259.8457946777,0.5161169767
2013,1,8,17,56,-10,18.815591236,995.1184692383,12.5475836109,315.2482299805,0.4757726192
2013,1,8,18,0,-9,17.8573624227,996.0993041992,14.0591215985,359.1366271973,0.7164829373
2013,1,8,19,0,-11,17.1129786342,996.7198486328,13.3156404592,18.1903991699,0.9965013266
2013,1,8,20,0,-11,16.4384341541,996.9061279297,13.925970507,33.9550132751,1.2632305622
2013,1,8,21,0,-11,15.7729765387,996.5596923828,13.7408924991,45.89402771,1.5460543633
2013,1,8,22,0,-11,15.1763823081,996.5838012695,14.8636590057,52.4082298279,1.8257510662
2013,1,8,23,0,-11,14.6233292836,996.2691040039,14.7504814702,56.9354019165,2.1210024357
2013,1,9,0,0,-11,14.107331338,996.0511474609,15.3476555944,61.6759719849,2.3911337852
2013,1,9,1,0,-12,13.6253222583,995.9813842773,15.3747164831,65.5512161255,2.6095764637
2013,1,9,2,0,-12,13.1460581446,995.7247924805,15.9036621271,67.4551391602,2.6726605892
2013,1,9,3,0,-12,12.7099552143,995.0645751953,16.21325929,69.2002029419,2.6645209789
2013,1,9,4,0,-12,12.2990504756,995.1283569336,16.6193108062,70.3061981201,2.5620346069
2013,1,9,5,0,-12,11.9373291398,995.4908447266,17.0084464751,69.9229812622,2.4448025227
2013,1,9,6,0,-12,11.6049351964,996.0598754883,17.3623452401,68.5132675171,2.4030005932
2013,1,9,7,0,-12,12.1964216947,997.1571044922,16.9826503193,66.2682037354,2.3944997787
2013,1,9,8,106,-12,15.185719592,998.03515625,14.0566169535,66.0329208374,2.3280377388
2013,1,9,9,298,-11,18.2985105897,998.9436645508,11.84017641,64.9439544678,2.0255923271
2013,1,9,10,463,-11,22.377250396,998.6049804688,9.1275039432,53.4758987427,2.130238533
2013,1,9,11,591,-12,25.0240630949,997.91796875,7.5331793856,45.2597198486,2.3167173862
2013,1,9,12,665,-12,26.1564808207,996.8201904297,7.1600645975,44.6934394836,2.3126254082
2013,1,9,13,658,-11,26.3997689078,996.2244873047,7.1705372424,45.6543083191,2.3871347904
2013,1,9,14,582,-11,25.8215398586,995.8602294922,7.4506548265,44.9389648438,2.5095303059
2013,1,9,15,444,-12,24.493188739,995.6182861328,7.9720369663,43.5949172974,2.6139571667
2013,1,9,16,263,-11,22.3680367942,995.924987793,9.1157035165,42.1726341248,2.7658662796
2013,1,9,17,53,-11,19.5185042164,996.3294067383,11.1700628584,39.2280502319,3.1426987648
2013,1,9,18,0,-11,18.3842869684,996.9616699219,11.954489917,40.1793441772,3.5746328831
2013,1,9,19,0,-11,17.5657907675,997.0913085938,12.3718170686,42.8517570496,3.7880461216
2013,1,9,20,0,-11,16.7804520803,997.3165283203,12.8411079246,43.6078643799,3.7664530277
2013,1,9,21,0,-12,16.0343201302,996.9712524414,13.2715146946,44.0140342712,3.6434280872
2013,1,9,22,0,-12,15.363971982,996.3575439453,13.628012631,45.6964035034,3.52689147
2013,1,9,23,0,-12,14.7484028866,995.904296875,13.9454372923,47.7674751282,3.4048252106
2013,1,10,0,0,-12,14.1528134812,995.6820068359,14.2347317173,47.9499320984,3.2521269321
2013,1,10,1,0,-12,13.6254388753,995.4406738281,14.5202855909,46.303276062,3.1371164322
2013,1,10,2,0,-13,13.1296194452,995.0709228516,14.8769336118,47.944770813,3.0570955276
2013,1,10,3,0,-13,12.6530405444,994.7653808594,15.30735046,52.6474761963,2.9640479088
2013,1,10,4,0,-13,12.2700214566,994.4506225586,15.6748830906,58.4926147461,2.8316543102
2013,1,10,5,0,-13,11.9307828889,994.7017822266,16.0135574972,63.7771911621,2.6047244072
2013,1,10,6,0,-13,11.6799775215,995.4520263672,16.3009625264,69.376663208,2.3638248444
2013,1,10,7,0,-12,12.4133142177,996.3990478516,15.7591708805,75.8478393555,2.1617524624
2013,1,10,8,106,-12,15.5618046668,997.0419921875,13.339025787,83.192024231,1.9448332787
2013,1,10,9,302,-12,18.8573432898,997.5746459961,10.9779767315,88.4742279053,1.4572533369
2013,1,10,10,472,-11,23.0983254391,997.4649047852,9.2275869274,68.0857086182,0.9359976053
2013,1,10,11,600,-7,26.1097911978,996.4149780273,9.968678541,22.5845336914,0.9353124499
2013,1,10,12,663,-5,27.4198996121,995.6708984375,11.1359996678,1.0411605835,1.1785365343
2013,1,10,13,656,-4,27.7142198329,994.7857055664,11.9203821231,357.4357910156,1.4000319242
2013,1,10,14,580,-3,27.1576271077,994.4842529297,13.0188169109,358.5511474609,1.5880315304
2013,1,10,15,443,-3,25.7958415615,994.1134643555,14.4599169563,3.0768661499,1.7454063892
2013,1,10,16,263,-3,23.6506482569,994.4694213867,16.5214515551,9.5044555664,1.8868026733
2013,1,10,17,63,-2,20.8389340314,994.7586669922,20.5452005791,16.3095855713,2.0119683743
2013,1,10,18,0,-2,19.8317107352,995.6046142578,21.6231643114,23.6081619263,2.0051512718
2013,1,10,19,0,-2,19.0979930052,996.1237182617,22.6910150732,30.7908554077,1.8956862688
2013,1,10,20,0,-2,18.4252571082,996.4099731445,23.6904628568,42.1205291748,1.9210991859
2013,1,10,21,0,-2,17.7817326336,996.4099731445,24.7447494513,57.1814498901,2.0121941566
2013,1,10,22,0,-2,17.1940328217,996.119140625,25.7500916442,71.7824783325,2.1350111961
2013,1,10,23,0,-2,16.6451963418,995.7091064453,26.7617565109,84.559967041,2.2879128456
2013,1,11,0,0,-2,16.1258398423,995.4682617188,27.735207678,93.8916397095,2.4076507092
2013,1,11,1,0,-2,15.6469647411,995.3505249023,28.6754943723,100.2153167725,2.4479737282
2013,1,11,2,0,-2,15.1743984279,994.6521606445,29.4447514435,108.3281478882,2.2250671387
2013,1,11,3,0,-2,14.7696672296,994.1120605469,30.0360698429,118.6622161865,1.8987256289
2013,1,11,4,0,-2,14.4196762157,994.1822509766,30.4759866197,130.4407043457,1.6640136242
2013,1,11,5,0,-2,14.1211911618,994.5087280273,30.8637653384,144.0162200928,1.5324651003
2013,1,11,6,0,-2,13.8866179478,995.0531616211,31.1776668464,158.4521789551,1.5131978989
2013,1,11,7,0,-2,14.6204175623,995.6040649414,29.7422235626,171.1614837646,1.585767746
2013,1,11,8,106,-2,17.7951043085,996.3110961914,24.2683256069,171.1174621582,1.5845124722
2013,1,11,9,297,-2,21.1303562715,997.2760009766,19.7863423668,166.2173156738,1.360270977
2013,1,11,10,468,-2,25.365622953,997.0936279297,15.3855432572,187.08152771,0.896492362
2013,1,11,11,592,-2,28.57014899,996.1633300781,12.9583743919,240.8254089355,0.7979390025
2013,1,11,12,655,-1,30.02830461,994.9937133789,12.5846616266,263.661895752,0.7968548536
2013,1,11,13,649,-1,30.5189983647,994.2784423828,12.9583377071,278.8952636719,0.7416821122
2013,1,11,14,575,0,30.0785394373,993.7887573242,13.7407406858,286.4421386719,0.6803151369
2013,1,11,15,441,0,28.6143503726,993.6786499023,15.1943070003,282.5536804199,0.5700377226
2013,1,11,16,263,2,25.8566106685,993.6555786133,22.5307097684,264.8584594727,0.4666767716
2013,1,11,17,67,0,23.4411158935,993.6087036133,21.095147697,242.5737609863,0.43922019
2013,1,11,18,0,0,22.4028150553,994.3170166016,22.404129036,220.2593841553,0.5717286468
2013,1,11,19,0,0,21.6485352165,994.4627075195,23.6733432027,211.7655944824,0.8839021325
2013,1,11,20,0,0,20.9615922448,994.9166259766,24.9454538138,208.9367675781,1.2062292099
2013,1,11,21,0,0,20.3170080098,994.9760742188,26.3342892282,207.9753417969,1.4777195454
2013,1,11,22,0,0,19.7180549319,994.6615600586,27.8665514827,207.0755767822,1.7294744253
2013,1,11,23,0,0,19.1700279758,994.3780517578,29.4971163589,205.9616241455,1.9523313046
2013,1,12,0,0,1,18.6476900858,994.0023193359,31.1586712932,205.0687561035,2.137018919
2013,1,12,1,0,1,18.1548610778,993.6829223633,33.0178608811,204.7161102295,2.2993476391
2013,1,12,2,0,2,17.7092816315,992.9487915039,35.1416286161,206.3414001465,2.6572809219
2013,1,12,3,0,2,17.2779227377,992.3871459961,38.0671521737,210.5168457031,3.1332383156
2013,1,12,4,0,3,16.8957045183,992.2697143555,42.0264539914,215.6322021484,3.5855648518
2013,1,12,5,0,5,16.4986987513,992.8092651367,47.7240409096,219.2716369629,3.9699249268
2013,1,12,6,0,7,16.0489990808,993.5450439453,55.3787393585,221.7883453369,4.2985391617
2013,1,12,7,0,8,16.3504243074,994.0538330078,61.160720782,224.1588439941,4.5514979362
2013,1,12,8,106,10,18.5492966467,994.7626953125,58.6208592211,224.2227935791,4.3696775436
2013,1,12,9,295,11,21.68144834,995.1714477539,51.5944859892,224.6678314209,4.0854296684
2013,1,12,10,467,11,25.5661130425,995.0252075195,40.6518080328,233.2157287598,4.6830191612
2013,1,12,11,591,10,27.8388287681,994.1677856445,34.2881380073,243.8767700195,4.7843437195
2013,1,12,12,653,10,29.0576799954,993.0167236328,30.7511897197,253.6455230713,4.4710998535
2013,1,12,13,646,9,29.545095238,992.5670166016,28.8111042089,261.2490844727,3.8725647926
2013,1,12,14,572,9,29.2413502844,992.3490600586,28.450584643,269.8786621094,3.3886342049
2013,1,12,15,439,8,28.0478862255,992.2614135742,29.7740627488,279.8302307129,3.0827963352
2013,1,12,16,262,8,26.0986244614,992.6986694336,32.8122279,290.8721313477,2.8635189533
2013,1,12,17,64,8,23.5247787204,992.9849853516,37.6061626977,301.3642578125,2.6824233532
2013,1,12,18,0,7,22.44084678,993.5164794922,38.5520785239,308.7164306641,2.6283535957
2013,1,12,19,0,6,21.7130289093,993.8539428711,37.143927468,312.9718017578,2.6175310612
2013,1,12,20,0,4,21.0570856969,994.0979614258,34.4467732372,320.3690185547,2.5835571289
2013,1,12,21,0,2,20.3923897055,994.0249633789,31.6255457724,330.6266174316,2.5988538265
2013,1,12,22,0,1,19.7291338021,993.7629394531,30.0794552879,343.2314758301,2.6717822552
