Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2010,1,7,6,0,-3,12.070436254,994.0158081055,33.827968534,98.5022735596,3.1342673302
2010,1,7,7,0,-3,12.6016675794,994.5198974609,32.9206997256,102.2543182373,2.9200229645
2010,1,7,8,117,-3,15.6180587171,995.5930175781,27.2405769694,100.767539978,2.4762084484
2010,1,7,9,319,-3,18.9661469832,996.2836303711,22.3683114683,90.8017044067,1.7674396038
2010,1,7,10,484,-2,23.2398263312,996.5221557617,17.4074992806,71.6392211914,1.4920390844
2010,1,7,11,607,-3,26.6690930151,995.5518798828,13.8360488185,57.6105270386,1.488306284
2010,1,7,12,668,-3,27.8669214343,994.2399902344,12.6445047215,41.4421958923,1.3572759628
2010,1,7,13,658,-3,28.0760651362,993.2117919922,12.2067399589,29.1834640503,1.3806710243
2010,1,7,14,579,-4,27.3449172876,992.7275390625,12.5064534127,24.4187927246,1.5268296003
2010,1,7,15,447,-4,25.7299887314,992.5477905273,13.5596621482,25.6964874268,1.6972010136
2010,1,7,16,268,-4,23.3479632542,992.6423339844,15.5533283868,24.4191665649,1.907130599
2010,1,7,17,55,-3,20.3707807701,993.2567138672,19.547250459,17.5679550171,2.3932397366
2010,1,7,18,0,-3,19.2476866761,994.2897949219,20.8192216839,15.7061386108,2.9853799343
2010,1,7,19,0,-3,18.327572706,994.97265625,22.2622914421,16.1422424316,3.4773716927
2010,1,7,20,0,-3,17.4894604414,995.3023071289,23.6483639269,19.5822906494,3.7429771423
2010,1,7,21,0,-3,16.6642719014,995.4621582031,25.16560502,24.4314956665,3.8861603737
2010,1,7,22,0,-3,15.9007150572,995.5208129883,26.7432939896,28.8431816101,3.9865953922
2010,1,7,23,0,-3,15.1658148536,995.0977783203,28.3916339346,32.5355758667,4.0329661369
2010,1,8,0,0,-2,14.4773476189,995.0168457031,30.0631447343,35.9438362122,4.0646314621
2010,1,8,1,0,-2,13.8331980078,994.8678588867,31.7401954632,39.1854400635,4.1323008537
2010,1,8,2,0,-2,13.2150258951,995.0842895508,33.4672582524,40.3429145813,4.2074222565
2010,1,8,3,0,-2,12.6089470983,994.8884887695,35.1631469243,40.6586074829,4.2532930374
2010,1,8,4,0,-2,12.0028965642,994.6572265625,36.7300755554,41.0208930969,4.2655062675
2010,1,8,5,0,-2,11.4524233562,994.8385620117,38.0669388321,41.8538017273,4.2293872833
2010,1,8,6,0,-2,10.9468376476,995.6597290039,39.1789160772,42.8675956726,4.1634392738
2010,1,8,7,0,-2,11.348294072,996.1298828125,37.8398880814,43.7305603027,4.0652909279
2010,1,8,8,94,-2,13.9910645586,997.0225830078,31.4816293802,46.0774421692,3.606436491
2010,1,8,9,208,-2,17.459607643,997.7455444336,25.1207707257,46.9824829102,3.0502943993
2010,1,8,10,304,-2,21.9374804534,997.8024902344,18.694218675,46.2630004883,3.3491272926
2010,1,8,11,474,-3,24.4365693285,997.4924926758,15.5375514405,44.1878623962,3.549649477
2010,1,8,12,670,-3,25.3388781146,996.3657836914,14.1651814571,40.8866844177,3.3942160606
2010,1,8,13,662,-4,25.425738858,995.5703125,13.4526680154,38.2500343323,3.3653435707
2010,1,8,14,586,-5,24.7966588346,995.030456543,13.2852892714,33.0764694214,3.4115746021
2010,1,8,15,450,-5,23.4265882356,994.6989135742,13.7853623663,28.7468490601,3.5585334301
2010,1,8,16,271,-6,21.3673854118,994.6435546875,15.2442576936,27.7233200073,3.6443483829
2010,1,8,17,59,-6,18.5428534358,994.8556518555,18.3111385901,28.4068717957,3.5949771404
2010,1,8,18,0,-5,17.2489762651,995.5070800781,20.028403026,30.7420654297,3.669503212
2010,1,8,19,0,-5,16.3828048682,996.2084350586,21.1937661466,33.0602416992,3.5505576134
2010,1,8,20,0,-5,15.5995715598,996.4520874023,22.2346928764,38.3306770325,3.3865261078
2010,1,8,21,0,-5,14.8701712591,996.7709350586,23.1809247071,44.7057113647,3.1917123795
2010,1,8,22,0,-6,14.2123973303,996.7489624023,24.0130553668,49.1594963074,2.974891901
2010,1,8,23,0,-6,13.5834149555,996.5407714844,24.7875207513,50.7451972961,2.7884378433
2010,1,9,0,0,-6,13.0119521154,996.2012939453,25.4482098424,50.3957977295,2.6776869297
2010,1,9,1,0,-6,12.4631239904,996.016784668,26.0501160078,50.0904769897,2.6539874077
2010,1,9,2,0,-6,11.9541229208,995.616394043,26.5890532397,47.4708175659,2.8217704296
2010,1,9,3,0,-6,11.4173110097,995.0816040039,27.1846563395,45.0182609558,3.0525846481
2010,1,9,4,0,-7,10.899119314,994.5969848633,27.7127338281,42.3299102783,3.3202061653
2010,1,9,5,0,-7,10.3878579894,994.6528930664,28.3469605814,40.4399490356,3.5886030197
2010,1,9,6,0,-7,9.9132145393,995.2383422852,28.8894114197,41.2200737,3.7970778942
2010,1,9,7,0,-7,10.3769467416,995.9912109375,27.6826849317,42.4635925293,3.9351394176
2010,1,9,8,113,-7,13.2043055513,996.7102661133,22.7002427088,45.7518959045,3.5516889095
2010,1,9,9,310,-7,16.4950551481,997.7512207031,18.3934455737,48.8818435669,2.9430811405
2010,1,9,10,480,-8,20.6824013436,998.2090454102,13.7210693193,46.9549369812,3.2633814812
2010,1,9,11,602,-8,23.0311444359,997.6273193359,11.4795684298,43.1976661682,3.6656675339
2010,1,9,12,665,-8,24.0841778949,996.3165893555,10.7416590062,40.1850013733,3.6038184166
2010,1,9,13,655,-8,24.3584400126,995.4751586914,10.4937387892,39.2277679443,3.535077095
2010,1,9,14,577,-8,23.8629267396,994.7659301758,10.6494182383,38.0148506165,3.4146401882
2010,1,9,15,448,-9,22.6193588756,994.6813354492,11.3044996819,36.339099884,3.2889308929
2010,1,9,16,270,-8,20.4827483839,994.8718261719,12.9236412,34.6026268005,3.1194109917
2010,1,9,17,55,-8,17.508581683,995.4523925781,15.8636345056,33.1219749451,2.9163725376
2010,1,9,18,0,-8,16.3625168716,996.3267211914,17.3543670647,33.6004104614,2.8740363121
2010,1,9,19,0,-8,15.5770252623,997.1448974609,18.4131611215,35.1643295288,2.805470705
2010,1,9,20,0,-8,14.8650810163,997.614440918,19.2966347253,35.5731010437,2.7459266186
2010,1,9,21,0,-8,14.1755289608,997.462890625,20.1470283972,36.9909591675,2.6341843605
2010,1,9,22,0,-8,13.5487065951,997.4774169922,20.9169556615,39.139919281,2.4600968361
2010,1,9,23,0,-8,12.958138774,996.970703125,21.6563476953,40.4676437378,2.2436418533
2010,1,10,0,0,-8,12.3851339882,996.4442749023,22.3563855414,39.4787559509,2.0189781189
2010,1,10,1,0,-8,11.8401061097,995.7911376953,22.9921344945,34.2276611328,1.8442434072
2010,1,10,2,0,-8,11.3054609466,995.6116943359,23.9146717434,27.7963829041,1.8897413015
2010,1,10,3,0,-8,10.8036989416,995.1248779297,24.908237247,22.6368331909,2.1315732002
2010,1,10,4,0,-8,10.3228453356,994.9712524414,25.8686420717,19.7939453125,2.3914704323
2010,1,10,5,0,-8,9.860186943,994.7924804688,26.884401171,19.2613449097,2.6070594788
2010,1,10,6,0,-8,9.4353864141,995.255065918,27.8365591428,20.470375061,2.7272036076
2010,1,10,7,0,-8,10.0127477706,996.2736206055,26.9947928967,23.347694397,2.7329320908
2010,1,10,8,113,-8,13.1512454834,997.25,21.9495307055,30.0607147217,2.5567464828
2010,1,10,9,310,-8,16.3936292305,998.0323486328,17.9346694526,36.0328292847,2.1124229431
2010,1,10,10,481,-8,20.6693979914,998.3845825195,13.23970048,35.9966049194,2.4407308102
2010,1,10,11,595,-9,23.3286972823,997.6669311523,10.4742893603,34.88854599,2.9568440914
2010,1,10,12,668,-9,24.3743458216,996.6295776367,9.4758610255,34.1393470764,3.04251647
2010,1,10,13,648,-10,24.5640344024,995.5397949219,9.0456007535,34.7657814026,3.0799899101
2010,1,10,14,591,-10,23.9927231773,995.0797729492,8.9940600164,35.6686515808,3.1374492645
2010,1,10,15,442,-11,22.6744245033,994.7149658203,9.3528537119,37.5729255676,3.2141945362
2010,1,10,16,275,-11,20.5247296825,994.7731323242,10.5377124077,40.2691688538,3.2470757961
2010,1,10,17,59,-11,17.4824859766,995.1708984375,12.9720042637,41.5267486572,3.2596583366
2010,1,10,18,0,-11,16.2879948917,995.7839355469,14.1328290825,42.4148139954,3.3929817677
2010,1,10,19,0,-11,15.4786385363,996.4841308594,14.9568839324,42.3586006165,3.4296910763
2010,1,10,20,0,-11,14.7340022523,997.2532348633,15.7856346745,42.1381645203,3.3511247635
2010,1,10,21,0,-11,14.0398038089,997.2896118164,16.5586989533,43.1834793091,3.2255725861
2010,1,10,22,0,-10,13.3847060991,997.2147216797,17.287089822,45.33436203,3.0712234974
2010,1,10,23,0,-10,12.7721733377,996.6948242188,17.9920667599,48.1505584717,2.9159331322
2010,1,11,0,0,-11,12.162340574,996.2041015625,18.704856419,51.4573135376,2.8032400608
2010,1,11,1,0,-11,11.5812482959,995.6643676758,19.4331879003,53.5719985962,2.7327530384
2010,1,11,2,0,-11,11.0186875655,995.4475708008,20.17465653,52.0674362183,2.8218405247
2010,1,11,3,0,-11,10.4559430908,995.2202758789,20.9476295262,49.5715522766,2.9866569042
2010,1,11,4,0,-10,9.9115971771,995.1846923828,21.7555919371,47.2440185547,3.082164526
2010,1,11,5,0,-10,9.3796144211,995.747253418,22.5669624778,45.569519043,3.1205983162
2010,1,11,6,0,-10,8.8855187498,996.4227294922,23.3274863343,43.9213523865,3.1441767216
2010,1,11,7,0,-10,9.4273689,997.173828125,22.5008189949,42.25340271,3.1883845329
2010,1,11,8,113,-10,12.4692303282,998.0555419922,18.4036933135,43.8976402283,2.9465465546
2010,1,11,9,311,-10,15.7494764168,998.8302001953,15.0869569545,43.7040519714,2.3958194256
2010,1,11,10,483,-10,19.9033254107,999.0009155273,11.8247823933,39.8800010681,2.3340449333
2010,1,11,11,607,-10,23.3572510079,998.1239624023,9.7809233083,41.6404075623,2.7378046513
2010,1,11,12,661,-9,24.7146343231,996.9476318359,9.244379556,42.1110916138,2.8070511818
2010,1,11,13,664,-9,25.1007542451,995.78515625,9.2139731094,42.9299087524,2.8425645828
2010,1,11,14,587,-9,24.6459327614,995.0770874023,9.6795780504,40.3408813477,2.7699742317
2010,1,11,15,468,-9,23.3937801259,994.6755981445,10.6495807103,34.4474029541,2.6400084496
2010,1,11,16,280,-8,21.235988819,994.6738891602,12.6331439184,25.6754074097,2.5150001049
2010,1,11,17,26,-8,18.2844417393,994.6826171875,15.6280422445,13.6666641235,2.5840911865
2010,1,11,18,0,-8,17.221110387,995.2244262695,17.0156824296,10.4770202637,2.7702052593
2010,1,11,19,0,-7,16.4634292851,995.8425292969,18.1368561261,12.9211502075,2.818996191
2010,1,11,20,0,-7,15.7804867093,996.0527954102,19.2311304619,18.4913253784,2.899245739
2010,1,11,21,0,-7,15.1331732409,995.9418334961,20.4431771657,23.514541626,2.9674139023
2010,1,11,22,0,-7,14.5144919956,995.4987182617,21.6798213556,26.6027603149,2.9421577454
2010,1,11,23,0,-6,13.9406873228,995.3087158203,22.9255131562,29.4143676758,2.8961281776
2010,1,12,0,0,-6,13.3863978332,994.8006591797,24.1204232076,30.947101593,2.8981590271
2010,1,12,1,0,-6,12.8684249004,994.4155273438,25.0731348131,30.8526115417,2.9456620216
2010,1,12,2,0,-6,12.3149889258,993.8547973633,25.9114232363,33.4667778015,2.9177012444
2010,1,12,3,0,-6,11.8610607649,993.5418701172,26.4364936147,38.2404289246,2.8346018791
2010,1,12,4,0,-7,11.5004849384,993.6395263672,26.6369694831,41.7831382751,2.8226699829
2010,1,12,5,0,-7,11.4121875873,994.0159301758,26.3108512935,44.6553077698,2.7968411446
2010,1,12,6,0,-7,11.6368326745,994.8744506836,25.5870582001,47.3318214417,2.637755394
2010,1,12,7,0,-7,12.2943923957,995.8771362305,25.1516486223,48.8278083801,2.3280894756
2010,1,12,8,75,-6,13.6083123771,996.9509277344,24.5624447656,48.1476364136,1.9926190376
2010,1,12,9,173,-5,15.5263038951,998.0153198242,23.099092001,36.8337554932,1.7872127295
2010,1,12,10,301,-5,18.2013357189,998.0181884766,19.8179451009,19.3747940063,2.0009269714
2010,1,12,11,199,-5,20.9130158343,997.2780151367,16.5804983929,9.7070388794,2.3901338577
2010,1,12,12,122,-4,23.4354886974,996.4569091797,15.8012407417,3.4602813721,2.3767316341
2010,1,12,13,173,-3,24.0580896038,995.3544921875,15.848651959,1.5733184814,2.4549329281
2010,1,12,14,588,-2,23.7475710628,994.4276123047,16.7921750563,2.2413864136,2.5698709488
2010,1,12,15,453,-2,22.5597115699,993.7037963867,18.7412082203,5.7822265625,2.7464809418
2010,1,12,16,274,-2,20.5693342689,993.5520629883,21.6700012601,9.0168914795,3.0350039005
2010,1,12,17,74,-1,17.9715026295,993.5157470703,26.050597827,6.8763885498,3.4981672764
2010,1,12,18,0,-1,16.5989970585,994.1964111328,29.3376729439,4.909538269,4.0321774483
2010,1,12,19,0,0,15.5601273679,995.2731933594,32.9243126421,3.7037582397,4.2645807266
2010,1,12,20,0,0,14.628223434,996.1975708008,36.2249240641,3.7826080322,4.1727757454
2010,1,12,21,0,0,13.8972571885,996.6639404297,38.3284221606,5.1090240479,3.9473757744
2010,1,12,22,0,0,13.3999520544,996.7486572266,39.4099503095,7.2677688599,3.7047560215
