Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2014,6,11,6,37,19,30.1010114466,979.1195678711,52.6955491645,216.2155609131,5.9363036156
2014,6,11,7,209,19,32.1970627363,979.7462768555,47.2460050105,214.8148803711,6.2484021187
2014,6,11,8,408,18,35.1587178272,979.7955932617,38.6661503115,214.0241546631,6.3738565445
2014,6,11,9,602,18,38.233287356,979.5231933594,31.0889870074,212.9019165039,6.4551959038
2014,6,11,10,765,17,41.0116417563,979.0795898438,24.9243209335,212.2917785645,6.4910573959
2014,6,11,11,878,16,43.2119472857,978.3904418945,20.9010883117,212.399017334,6.4020876884
2014,6,11,12,926,15,44.7515508105,977.2210693359,18.4597813794,213.292755127,6.2274279594
2014,6,11,13,917,14,45.5613839193,976.5087280273,17.1636878693,214.3361816406,6.050611496
2014,6,11,14,835,14,45.729983301,975.6853637695,16.7383057274,217.1814575195,5.7562346458
2014,6,11,15,696,14,45.370734881,975.3458862305,16.825563918,221.1652984619,5.4183955193
2014,6,11,16,515,14,44.2902022243,975.46484375,17.723484478,224.4765625,5.1610136032
2014,6,11,17,313,14,42.7726096149,975.5079956055,19.0860221991,226.6528015137,4.9969773293
2014,6,11,18,112,14,41.055368784,976.0820922852,21.095978068,227.1929626465,4.9048042297
2014,6,11,19,0,14,39.8303314863,976.8315429688,23.0573282419,224.2195892334,4.7332873344
2014,6,11,20,0,15,39.0233237026,977.3673706055,25.0541062183,219.9829864502,5.3287272453
2014,6,11,21,0,16,38.1123701541,977.6849975586,28.0448033557,219.9343261719,6.1181344986
2014,6,11,22,0,17,37.1203008829,977.6798095703,32.498412186,221.9515228271,6.6713428497
2014,6,11,23,0,19,35.9786305436,977.7045288086,37.6047418302,222.9634246826,6.7895846367
2014,6,12,0,0,20,34.8197036267,977.3341064453,42.2883515553,222.4169921875,6.4906697273
2014,6,12,1,0,20,33.7728571899,977.069519043,46.8389144394,221.014755249,6.273557663
2014,6,12,2,0,21,32.8349434301,977.0876464844,51.4004324646,219.0787811279,6.3589372635
2014,6,12,3,0,22,31.9725147348,977.5287475586,55.9178992782,216.8229370117,6.3485379219
2014,6,12,4,0,22,31.2821158277,977.9523925781,59.9547846994,214.2832336426,6.4069142342
2014,6,12,5,0,23,30.7665945134,978.6356811523,63.4871869141,211.6212768555,6.5197057724
2014,6,12,6,37,23,31.557000388,979.2736206055,61.9592579783,209.2304077148,6.8938031197
2014,6,12,7,208,23,33.353877004,979.7954711914,56.3104465923,207.7310943604,7.2998209
2014,6,12,8,401,23,35.418530003,980.072265625,49.4172629729,206.6437835693,7.2156906128
2014,6,12,9,556,22,37.2981129015,979.8455810547,43.5542991691,205.8116149902,6.9163131714
2014,6,12,10,764,21,39.1010873464,979.1752319336,37.2270562553,205.3782348633,6.6713600159
2014,6,12,11,881,20,41.0321261219,978.4408569336,31.6926509854,205.5637969971,6.4378767014
