Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2011,1,4,8,107,0,11.1295518874,997.1715698242,44.0643754196,64.6382827759,2.7610185146
2011,1,4,9,252,0,14.2458505534,997.7731933594,37.9968794548,66.3726730347,2.0954344273
2011,1,4,10,474,0,18.1031016032,997.6036987305,30.4120934277,54.359752655,1.9931638241
2011,1,4,11,599,0,20.5521787427,996.9619140625,24.9196074094,39.2549057007,2.1494493484
2011,1,4,12,665,0,21.7299253728,995.9231567383,22.3788777178,27.1351966858,2.1795122623
2011,1,4,13,655,-1,22.1026764041,995.0708618164,21.0308395004,20.4986343384,2.3243939877
2011,1,4,14,577,-1,21.6060025237,994.4544067383,20.8399692811,20.7383346558,2.5191681385
2011,1,4,15,440,-2,20.3183904167,994.26953125,21.6550596368,23.7739028931,2.6621878147
2011,1,4,16,258,-2,18.2311801722,994.1571044922,24.1445174116,26.1213760376,2.6575911045
2011,1,4,17,65,-1,15.4409457785,994.8770141602,31.2875622241,27.5538024902,2.6107115746
2011,1,4,18,0,-1,14.3303487934,995.5443725586,33.7437790807,32.4907035828,2.6539194584
2011,1,4,19,0,-1,13.4869033262,995.7754516602,34.613908212,39.7324943542,2.6447958946
2011,1,4,20,0,-1,12.7095817389,995.8035888672,37.3447219314,49.1721534729,2.776627779
2011,1,4,21,0,-1,11.9701623447,995.6772460938,38.3903927315,56.1790771484,2.8638284206
2011,1,4,22,0,-1,11.279350058,995.4995727539,40.1922942953,58.9908676147,2.8254673481
2011,1,4,23,0,-1,10.6341849951,995.4967041016,42.1567396473,58.9640388489,2.7616212368
2011,1,5,0,0,-1,10.0237107234,994.9714355469,43.801231827,57.4144172668,2.7580831051
2011,1,5,1,0,-1,9.4731501527,994.8195800781,45.8655034055,55.0044975281,2.8139152527
2011,1,5,2,0,-1,8.9442419728,994.7201538086,47.4873524899,52.7542419434,2.7860445976
2011,1,5,3,0,-1,8.4586157521,994.3262939453,49.4571137942,51.8359298706,2.7388439178
2011,1,5,4,0,-1,8.0051556976,994.2728881836,51.0193538238,52.8846359253,2.7295255661
2011,1,5,5,0,-1,7.5987569657,994.6791381836,52.8414851696,55.2486114502,2.7484419346
2011,1,5,6,0,-1,7.2169332369,995.1384277344,54.402108519,57.9301452637,2.7866373062
2011,1,5,7,0,-1,7.745944491,995.5424804688,53.1811613374,60.3292045593,2.8363912106
2011,1,5,8,107,0,10.7030541374,996.1967163086,44.2915761761,60.9501190186,2.702849865
2011,1,5,9,292,0,13.8172454619,996.8755493164,38.2210469574,57.2341423035,2.3273403645
2011,1,5,10,474,0,17.5734273949,996.8101196289,30.3621057571,47.8812255859,2.5512630939
2011,1,5,11,592,0,20.0394116617,996.2356567383,24.5420743667,38.4920387268,2.8320021629
2011,1,5,12,651,-1,21.4364549857,995.4302368164,21.5621290673,30.2892913818,2.8662548065
2011,1,5,13,657,-2,21.9987031332,994.6615600586,19.663079255,27.1330375671,3.0288467407
2011,1,5,14,579,-2,21.7091574833,994.1110229492,19.1541673627,26.7388648987,3.2013487816
2011,1,5,15,440,-3,20.5616512433,994.0642700195,19.6628349248,28.0424957275,3.3714292049
2011,1,5,16,262,-3,18.4884186884,993.99609375,22.0808732763,30.9105606079,3.4164719582
2011,1,5,17,47,-2,15.5922124786,994.7339477539,27.993755121,35.6338615417,3.4274199009
2011,1,5,18,0,-2,14.3922198747,995.3740234375,30.3677273654,43.2386474609,3.4976294041
2011,1,5,19,0,-2,13.5003430109,995.4230957031,32.0459981325,51.4777183533,3.4785468578
2011,1,5,20,0,-2,12.6774419738,995.5321044922,33.6763369981,58.6489486694,3.4580681324
2011,1,5,21,0,-2,11.9182777066,995.5379638672,35.3699515577,62.9924697876,3.2509946823
2011,1,5,22,0,-3,11.2210416388,995.6945800781,36.8298604837,63.0222702026,2.8662059307
2011,1,5,23,0,-2,10.6058679796,995.4072265625,38.4164155266,59.6924285889,2.4652485847
2011,1,6,0,0,-3,10.0774140247,995.1344604492,39.3054979085,56.0978851318,2.223890543
2011,1,6,1,0,-3,9.6215925468,995.1660766602,40.5899237486,54.0426902771,2.230465889
2011,1,6,2,0,-3,9.1671244351,994.9545288086,41.1208932264,51.7546768188,2.3224430084
2011,1,6,3,0,-3,8.7000297621,994.5263671875,42.4888670098,50.026676178,2.4600453377
2011,1,6,4,0,-3,8.2450990724,994.6867675781,43.4551974762,51.2041740417,2.5820715427
2011,1,6,5,0,-3,7.8045575712,995.0232543945,44.8201788346,55.2728462219,2.6285347939
2011,1,6,6,0,-3,7.385024053,995.4231567383,45.7527329987,62.2542228699,2.6577432156
2011,1,6,7,0,-3,7.912798201,995.8450317383,44.5590387812,70.9150390625,2.7806107998
2011,1,6,8,112,-3,10.9374290826,996.5515136719,37.2106552005,78.0796966553,2.8563623428
2011,1,6,9,306,-2,13.9756297108,997.1244506836,32.1834868437,81.3109130859,2.4392552376
2011,1,6,10,475,-1,17.7934301812,997.0538330078,26.6019052157,76.4953689575,2.1383552551
2011,1,6,11,593,-2,20.9225334455,996.6951293945,20.4360250936,66.7479400635,2.1642246246
2011,1,6,12,653,-2,22.5082020198,995.8821411133,18.2041753381,52.6812553406,1.9248636961
2011,1,6,13,655,-3,23.1327419719,995.2983398438,16.801115204,39.1023445129,1.9166563749
2011,1,6,14,582,-4,22.7810265499,994.9286499023,16.2113620085,26.1277580261,2.0848515034
2011,1,6,15,434,-4,21.4679451083,994.8290405273,16.6512962759,18.3590393066,2.3287703991
2011,1,6,16,257,-4,19.1732901839,994.9743652344,19.0526239215,15.7809906006,2.5494244099
2011,1,6,17,44,-3,16.219656965,995.0868530273,24.8278946035,17.4522628784,2.8146207333
2011,1,6,18,0,-4,15.0710132491,995.6655883789,26.5871210698,23.0116424561,2.953587532
2011,1,6,19,0,-4,14.2144384843,995.9165649414,26.5881017136,27.8398208618,2.9147949219
2011,1,6,20,0,-4,13.4378647426,996.2813720703,28.422912743,33.2722358704,2.8343727589
2011,1,6,21,0,-4,12.7384927617,995.9280395508,29.1790649618,38.9533119202,2.8086612225
2011,1,6,22,0,-4,12.0661622379,995.6986694336,31.6692528633,43.3714561462,2.7967879772
2011,1,6,23,0,-4,11.4439537862,995.3076171875,32.4157921364,44.929058075,2.7322053909
2011,1,7,0,0,-4,10.8349437006,995.0001220703,34.8813839536,44.2605285645,2.6220264435
2011,1,7,1,0,-4,10.2793172119,994.7316894531,35.4752859999,42.5795707703,2.5713298321
2011,1,7,2,0,-4,9.7250296408,994.4929199219,37.2238684876,39.7417564392,2.5352044106
2011,1,7,3,0,-4,9.1982878748,994.3190307617,37.786034893,36.4858474731,2.5073640347
2011,1,7,4,0,-4,8.711505508,994.0625,39.0481004498,34.3760223389,2.5315992832
2011,1,7,5,0,-4,8.2732236083,994.3829956055,39.3003728594,34.0008583069,2.5905454159
2011,1,7,6,0,-4,7.8848337714,994.9796142578,40.0481356723,36.687953949,2.6241209507
2011,1,7,7,0,-5,8.4568590674,995.1699829102,38.1257642907,40.4916381836,2.5415949821
2011,1,7,8,106,-4,11.5811333824,995.8543701172,32.3130923526,49.7000961304,2.3498682976
2011,1,7,9,306,-3,14.6578369355,996.4570922852,27.5056270188,61.1046028137,1.9366235733
2011,1,7,10,476,-3,18.4829355559,996.4563598633,22.8756245901,66.1503982544,1.7399765253
2011,1,7,11,595,-4,21.9980662668,995.2088623047,16.7548125608,60.2258033752,1.9469766617
2011,1,7,12,655,-4,23.6172246124,994.2266235352,14.8270194755,54.308265686,1.795450449
2011,1,7,13,648,-5,24.2827850375,993.2791748047,13.8017724694,47.2645683289,1.6487084627
2011,1,7,14,577,-5,23.9805935489,992.9053955078,13.4316922486,33.8598670959,1.6388962269
2011,1,7,15,448,-6,22.6614837393,992.6262207031,13.8495634471,23.9359741211,1.763908267
2011,1,7,16,269,-5,20.3068823163,992.5502319336,17.0012501188,18.9534759521,1.9272288084
2011,1,7,17,53,-3,17.4019702502,992.8267822266,23.5485189103,17.4550857544,2.1453838348
2011,1,7,18,0,-5,16.3152923117,993.4174804688,22.3039315786,19.9501953125,2.2679307461
2011,1,7,19,0,-4,15.4767229222,993.7885742188,25.4435536904,23.4424362183,2.2610697746
2011,1,7,20,0,-5,14.7208487917,993.6231079102,25.1688030056,31.8696556091,2.1853413582
2011,1,7,21,0,-4,14.0094233446,993.6907348633,27.8853844033,42.6275787354,2.0947699547
2011,1,7,22,0,-5,13.3599630318,993.1688232422,27.3911187135,51.0095214844,2.0156378746
2011,1,7,23,0,-3,12.7698378805,992.6802368164,31.3808633926,54.3313140869,1.9646257162
2011,1,8,0,0,-4,12.2289825552,992.4314575195,31.0751677278,54.0198402405,1.9617269039
2011,1,8,1,0,-3,11.7201934927,991.9431152344,34.0669565957,53.1480903625,2.0144853592
2011,1,8,2,0,-4,11.2072225449,992.0580444336,33.6653403275,50.0486412048,1.8855476379
2011,1,8,3,0,-4,10.6993030642,991.7353515625,35.0519716032,43.0566558838,1.7608898878
2011,1,8,4,0,-4,10.2226946187,991.9906616211,35.4230934334,35.9098243713,1.7307177782
2011,1,8,5,0,-4,9.7773580017,992.2037963867,36.4102040459,33.0916137695,1.6632843018
2011,1,8,6,0,-4,9.3692303438,992.5399169922,36.824659791,30.8417396545,1.5113284588
2011,1,8,7,0,-4,9.8912128909,993.1437988281,37.0076967083,23.9924545288,1.3451552391
2011,1,8,8,117,-4,12.9964194435,993.9319458008,30.0914880963,19.7851257324,1.3192075491
2011,1,8,9,313,-3,15.9268519252,994.7444458008,25.5278928517,15.1412963867,1.1741241217
2011,1,8,10,477,-3,19.5818330096,994.7779541016,20.6240710424,2.7869491577,1.287450552
2011,1,8,11,596,-5,22.9517687541,993.8114013672,14.7353841107,358.119354248,1.8939033747
2011,1,8,12,658,-5,24.3407413963,992.9556884766,13.3559597787,358.5754699707,2.0409719944
2011,1,8,13,652,-5,24.7865216309,992.0322265625,12.8121740485,0.4525756836,2.1256952286
2011,1,8,14,581,-5,24.3137034735,991.470703125,12.9280885253,358.6372680664,2.0977714062
2011,1,8,15,443,-6,22.9131888365,991.0645141602,13.6211079607,357.1732788086,2.1037356853
2011,1,8,16,266,-6,20.5763508988,991.2872314453,16.1128972885,358.876953125,2.2734284401
2011,1,8,17,50,-4,17.5905062155,991.9813842773,21.7378832715,3.4918670654,2.689142704
2011,1,8,18,0,-5,16.409131898,992.5952758789,22.175415306,10.5076828003,3.1945865154
2011,1,8,19,0,-5,15.453260316,993.5168457031,22.6503352136,18.2319412231,3.5818338394
2011,1,8,20,0,-5,14.566282674,993.9806518555,23.6482990355,25.7264709473,3.9020500183
2011,1,8,21,0,-5,13.7098524847,993.8259277344,25.0944607584,32.9265670776,4.0783939362
2011,1,8,22,0,-5,12.9053320569,993.4111328125,27.0606020091,39.9871711731,4.0923409462
2011,1,8,23,0,-5,12.1879460494,993.0251464844,29.1740956202,45.1143836975,4.0280580521
2011,1,9,0,0,-5,11.5611452034,992.9900512695,30.6362728197,47.7710762024,3.9496152401
2011,1,9,1,0,-5,11.0087156994,992.854675293,31.1372185638,48.2869987488,3.8830156326
2011,1,9,2,0,-5,10.4898625709,993.0935668945,31.1977135452,45.4918403625,3.8716335297
2011,1,9,3,0,-6,9.9517001703,992.9217529297,31.1099613271,42.1081542969,3.8924498558
2011,1,9,4,0,-6,9.4554152646,993.1364746094,30.8054557931,39.8601036072,3.8933191299
2011,1,9,5,0,-7,8.9452638086,993.6119384766,30.2750455692,39.0418205261,3.8804891109
2011,1,9,6,0,-8,8.4666103492,994.2160644531,29.7634562265,39.2425994873,3.8585150242
2011,1,9,7,0,-8,8.9620824487,995.0499267578,28.486876826,39.300365448,3.7884099483
2011,1,9,8,106,-8,11.803899879,995.8814697266,23.7189857251,41.5813446045,3.3666927814
2011,1,9,9,307,-7,14.8673363022,997.0921020508,20.7285892725,42.2618255615,2.6902132034
2011,1,9,10,478,-6,18.7381316786,996.9168701172,17.5173877348,38.4831848145,2.5396265984
2011,1,9,11,599,-7,21.9980519171,996.2827758789,13.6601661582,34.4806632996,3.0903933048
2011,1,9,12,661,-7,23.4422674003,995.3997192383,12.2878348409,31.5446624756,3.1713721752
2011,1,9,13,666,-7,23.8779151601,994.493347168,11.666691578,31.0016441345,3.1619720459
2011,1,9,14,590,-8,23.4270346531,994.0944213867,11.534203444,28.5331764221,3.2750704288
2011,1,9,15,448,-8,22.1521930104,994.2746582031,11.9921814097,27.524394989,3.4160447121
2011,1,9,16,272,-8,19.9695693929,994.8483886719,14.1470178042,28.9389457703,3.4173605442
2011,1,9,17,54,-6,16.9859994029,995.3448486328,19.0242055212,31.8919448853,3.549684763
2011,1,9,18,0,-6,15.7844748242,996.2014770508,20.6804560217,36.2850036621,3.7856464386
2011,1,9,19,0,-6,14.9190644167,996.6083984375,21.781260165,41.1985740662,3.916872263
2011,1,9,20,0,-6,14.1399127477,997.2344360352,23.0113789381,46.9668693542,3.9895176888
2011,1,9,21,0,-6,13.3932606875,997.0835571289,24.443572874,52.4051704407,3.9998540878
2011,1,9,22,0,-6,12.7213400761,996.6719360352,25.91546307,56.3163642883,3.9484229088
2011,1,9,23,0,-6,12.0964460796,996.3676147461,27.2639581395,59.560256958,3.8937649727
2011,1,10,0,0,-6,11.5381575054,995.8276367188,28.4170113175,62.6300201416,3.849821806
2011,1,10,1,0,-6,11.0162831408,995.5905761719,29.4206940542,64.8916320801,3.8213684559
2011,1,10,2,0,-6,10.4995900256,995.3465576172,30.4025078602,64.7478790283,3.7286617756
2011,1,10,3,0,-6,9.9658732247,994.8240966797,31.3479209272,63.6536712646,3.5685238838
2011,1,10,4,0,-6,9.491590854,994.9997558594,32.168576401,62.228805542,3.3752980232
2011,1,10,5,0,-6,9.0359537465,995.2746582031,32.9695196689,60.64503479,3.1350884438
2011,1,10,6,0,-6,8.5982160065,995.6951293945,33.8016397175,58.166557312,2.8653514385
2011,1,10,7,0,-6,9.1549924485,996.4306640625,33.0855513507,56.033657074,2.6090400219
2011,1,10,8,117,-5,12.1721465235,997.119140625,28.2684776879,57.6080055237,2.3103311062
2011,1,10,9,314,-5,15.2877837485,998.1357421875,24.0668701379,58.8354949951,1.7818599939
2011,1,10,10,487,-4,19.2035154507,998.1677246094,20.0654032406,53.7310905457,1.5222767591
2011,1,10,11,601,-5,22.5150216658,997.2088623047,15.4379663796,45.2058601379,1.6923340559
2011,1,10,12,655,-5,23.9216642485,996.0205078125,13.6066079377,36.2610435486,1.5698027611
2011,1,10,13,660,-6,24.340648776,994.9481811523,12.7742118884,31.6170692444,1.5002313852
2011,1,10,14,591,-6,23.8989081146,994.1485595703,12.4919536741,37.2890586853,1.4554312229
2011,1,10,15,453,-7,22.5599875744,993.7165527344,12.8676016388,48.6053771973,1.5244510174
2011,1,10,16,266,-6,20.3047282124,993.96484375,15.4572515272,60.0652885437,1.7090191841
2011,1,10,17,57,-4,17.4772100357,994.5442504883,21.9360124775,70.976272583,2.0536820889
2011,1,10,18,0,-5,16.4115027963,994.9727172852,22.0856931791,80.1726837158,2.4397535324
2011,1,10,19,0,-5,15.6208588393,995.3359985352,23.2253364235,88.3234634399,2.703772068
2011,1,10,20,0,-5,14.8843614207,995.80078125,24.4913024099,95.1381072998,2.601795435
2011,1,10,21,0,-4,14.1477412931,995.1818237305,26.6661204446,104.8804855347,2.3596365452
2011,1,10,22,0,-4,13.4707155571,994.2096557617,28.3268376625,116.8156356812,2.149512291
2011,1,10,23,0,-4,12.8309832787,993.5825805664,30.6301991111,129.3748779297,1.8846120834
2011,1,11,0,0,-4,12.2422908418,993.1033935547,31.2784261887,142.8360900879,1.5412384272
2011,1,11,1,0,-4,11.6961100342,992.9442138672,32.3837065946,157.8051147461,1.208837986
2011,1,11,2,0,-4,11.232135866,992.8096923828,32.8522609001,172.9231872559,1.0213377476
2011,1,11,3,0,-4,10.8071249333,992.5463867188,33.5603590053,184.6162109375,0.9095361829
2011,1,11,4,0,-4,10.4520908071,992.6741333008,35.0946412645,189.2253723145,0.8203719258
2011,1,11,5,0,-4,10.1463502815,992.8952636719,35.8218304451,185.1860351563,0.7462893128
2011,1,11,6,0,-4,9.8895869323,993.5012207031,37.0068800832,175.2749481201,0.7341913581
2011,1,11,7,0,-3,10.6161904963,993.9526977539,36.0523885092,165.1557006836,0.8317730427
2011,1,11,8,117,-2,13.9054871662,994.9917602539,31.7475803579,147.630569458,1.0302202702
2011,1,11,9,314,-2,17.0451031868,995.5845947266,25.4940773342,135.9653930664,1.1744827032
2011,1,11,10,492,-2,20.7591978642,995.2142944336,20.7132187703,132.2478027344,1.1004164219
2011,1,11,11,620,-4,24.1954309402,994.0252685547,14.3895130336,126.7586669922,0.7664539218
2011,1,11,12,669,-5,25.6974329002,992.9661254883,12.5196178697,127.7024993896,0.5835578442
2011,1,11,13,655,-5,26.1398247106,992.0665893555,11.7720079268,133.5307006836,0.4343461692
2011,1,11,14,575,-6,25.7918112225,991.2664794922,11.546718736,166.3857421875,0.1693094969
2011,1,11,15,438,-6,24.6190775174,991.048034668,11.8442023444,270.830078125,0.1571156383
2011,1,11,16,252,-4,22.2620072892,990.8626098633,16.1478953982,323.6766967773,0.1730489582
2011,1,11,17,16,-1,19.6167449492,991.0094604492,24.8316435702,15.9469985962,0.2518468499
2011,1,11,18,0,-3,18.6069998751,991.6076049805,22.8441899656,42.87940979,0.2939426899
2011,1,11,19,0,-3,17.872417991,992.1242675781,23.9534685492,80.2894134521,0.3005023897
2011,1,11,20,0,-3,17.2012914796,992.1770629883,24.2089402417,99.9613494873,0.5320922136
2011,1,11,21,0,-4,16.565197532,992.2969970703,23.9764271149,105.0186004639,0.8457537889
2011,1,11,22,0,-4,15.9340712149,992.1481323242,24.2061270573,104.9051742554,1.0618103743
2011,1,11,23,0,-4,15.3592572029,991.5708618164,25.2520885998,100.5047302246,1.1537176371
2011,1,12,0,0,-4,14.8112604303,991.1429443359,25.4430286831,90.8012313843,1.1762411594
2011,1,12,1,0,-4,14.302294663,991.0180053711,26.5622875935,76.6164245605,1.2514150143
2011,1,12,2,0,-4,13.8054909585,990.7109985352,27.0548366474,75.7247924805,1.0542398691
2011,1,12,3,0,-4,13.3563540951,990.6474609375,28.5778748293,84.1828765869,0.7652770281
2011,1,12,4,0,-4,13.0076753748,990.7885742188,28.7689988728,102.0198364258,0.6086258888
2011,1,12,5,0,-4,12.7537792048,990.775390625,29.0557967143,130.2251586914,0.6127879024
2011,1,12,6,0,-4,12.5255245016,991.4470214844,29.5215259617,160.6254272461,0.8098880649
2011,1,12,7,0,-4,13.2548216626,991.794921875,29.3335355613,182.6330871582,1.2186815739
2011,1,12,8,93,-5,16.3123542529,992.2400512695,22.3757846781,192.4389038086,1.6223664284
2011,1,12,9,264,-4,19.2542147093,992.6371459961,19.0258290571,196.6346435547,1.6973201036
2011,1,12,10,483,-3,22.9251419118,992.275390625,16.6046862568,209.2416992188,1.7378691435
2011,1,12,11,612,-2,25.942464944,991.0795288086,14.7002603313,233.0620422363,2.242310524
2011,1,12,12,678,-1,27.1401041535,989.9406738281,15.0384153133,242.5755462646,2.641084671
2011,1,12,13,673,0,27.4585216364,988.9252319336,15.8965104918,248.8173217773,2.8327918053
2011,1,12,14,597,0,27.0735860497,988.1831665039,17.0020160689,256.0626831055,2.5659646988
2011,1,12,15,459,0,25.8704577926,987.7783203125,18.4267451368,264.702331543,2.1838870049
2011,1,12,16,275,0,23.6882716712,988.0464477539,21.8076268563,275.7240600586,1.8908325434
2011,1,12,17,72,1,20.9230995156,988.3006591797,28.1904869539,295.8255004883,1.6554367542
2011,1,12,18,0,0,19.9577996893,988.9194946289,27.1975643607,320.7749633789,1.534307003
2011,1,12,19,0,1,19.2246608203,989.3106689453,29.6889250131,344.8997192383,1.5025713444
2011,1,12,20,0,0,18.6234834833,989.8318481445,27.3305447655,4.8088684082,1.5089901686
2011,1,12,21,0,0,18.1390464291,989.9157714844,29.8094435745,22.7251434326,1.5130494833
