date,Wind Speed,Temperature,Pressure,Relative Humidity,GHI
2011-01-07 19:00:00,15.1539627166,0,54.336906431,1.6449122429,15.1539627166
2011-01-07 20:00:00,14.3689976636,0,58.3111040124,1.5738955736,14.3689976636
2011-01-07 21:00:00,13.6526516118,0,60.8158932747,1.5005993843,13.6526516118
2011-01-07 22:00:00,13.0226367234,0,66.428463194,1.4609957933,13.0226367234
2011-01-07 23:00:00,12.3458719704,0,69.864991515,1.4454354048,12.3458719704
2011-01-08 00:00:00,11.7022819327,0,73.4361565244,1.4989737272,11.7022819327
2011-01-08 01:00:00,11.1027395764,0,77.0461573944,1.5999840498,11.1027395764
2011-01-08 02:00:00,10.5169782414,0,80.1205368424,1.5631395578,10.5169782414
2011-01-08 03:00:00,9.9707470779,0,82.9256826735,1.4507912397,9.9707470779
2011-01-08 04:00:00,9.4651233949,0,85.3217307941,1.4225716591,9.4651233949
2011-01-08 05:00:00,9.0019162263,0,87.4335916451,1.3479419947,9.0019162263
2011-01-08 06:00:00,8.590280173,0,89.4384201498,1.200286746,8.590280173
2011-01-08 07:00:00,9.7741674535,0,89.8931508354,1.0754070282,9.7741674535
2011-01-08 08:00:00,13.0442639673,155,63.5547695009,0.8113170862,13.0442639673
2011-01-08 09:00:00,15.967109175,357,59.2392537932,0.5119997859,15.967109175
2011-01-08 10:00:00,20.0827454117,530,45.2584301301,0.7446162701,20.0827454117
2011-01-08 11:00:00,22.1975729447,650,39.5075110032,0.9979129434,22.1975729447
2011-01-08 12:00:00,23.177567572,702,36.214891076,1.2202692032,23.177567572
2011-01-08 13:00:00,23.4492711348,683,34.8035589886,1.4478193521,23.4492711348
2011-01-08 14:00:00,22.966270352,594,34.8611585986,1.7353005409,22.966270352
2011-01-08 15:00:00,21.6947676384,445,36.5671412985,2.0915727615,21.6947676384
2011-01-08 16:00:00,19.3333354605,251,47.146691564,2.4153718948,19.3333354605
2011-01-08 17:00:00,16.6391495315,38,53.3232801599,2.8503646851,16.6391495315
2011-01-08 18:00:00,15.5789408458,0,53.3332605148,3.2833848,15.5789408458
2011-01-08 19:00:00,14.5914751218,0,52.7746195961,3.7163360119,14.5914751218
2011-01-08 20:00:00,13.5654430277,0,52.771292985,4.033229351,13.5654430277
2011-01-08 21:00:00,12.5148433263,0,54.0036356777,4.0889616013,12.5148433263
2011-01-08 22:00:00,11.5340017093,0,56.4694375289,3.9622504711,11.5340017093
2011-01-08 23:00:00,10.6727043858,0,59.3468321271,3.7559285164,10.6727043858
2011-01-09 00:00:00,9.9341784435,0,62.0535533352,3.5440356731,9.9341784435
2011-01-09 01:00:00,9.2647893203,0,64.5077233375,3.3613917828,9.2647893203
2011-01-09 02:00:00,8.6252468427,0,66.6165433267,3.1171095371,8.6252468427
2011-01-09 03:00:00,8.0050345833,0,68.1656311453,2.8580358028,8.0050345833
2011-01-09 04:00:00,7.4209761033,0,69.1056748245,2.627471447,7.4209761033
2011-01-09 05:00:00,6.8850214179,0,69.6882094979,2.4231007099,6.8850214179
2011-01-09 06:00:00,6.3948580586,0,70.249299989,2.2211546898,6.3948580586
2011-01-09 07:00:00,7.5450463198,0,69.8363248245,2.0402619839,7.5450463198
2011-01-09 08:00:00,10.4679460313,155,54.3240018445,1.7987537384,10.4679460313
2011-01-09 09:00:00,13.5647935083,359,45.2493489289,1.4788787365,13.5647935083
2011-01-09 10:00:00,17.5416342338,524,31.2108210821,1.8497848511,17.5416342338
2011-01-09 11:00:00,20.4102469163,642,21.4345623894,2.3841588497,20.4102469163
2011-01-09 12:00:00,21.5680928481,691,19.8251156706,2.5591697693,21.5680928481
2011-01-09 13:00:00,21.8610700159,673,19.5206830104,2.6732707024,21.8610700159
2011-01-09 14:00:00,21.3944203143,592,19.919381672,2.861250639,21.3944203143
2011-01-09 15:00:00,20.1278680318,447,21.9037250371,3.0667135715,20.1278680318
2011-01-09 16:00:00,17.5764469712,255,32.4388516839,3.1459205151,17.5764469712
2011-01-09 17:00:00,14.7001915178,35,40.3400331549,3.473539114,14.7001915178
2011-01-09 18:00:00,13.5603970758,0,42.7214855797,3.7086014748,13.5603970758
2011-01-09 19:00:00,12.5864362556,0,44.8516582306,3.8012619019,12.5864362556
2011-01-09 20:00:00,11.6679452847,0,47.2696697457,3.7846326828,11.6679452847
2011-01-09 21:00:00,10.7922254535,0,49.4638496053,3.7129991055,10.7922254535
2011-01-09 22:00:00,9.9804569666,0,51.2532946947,3.58928442,9.9804569666
2011-01-09 23:00:00,9.2396062802,0,52.8206589698,3.4548950195,9.2396062802
2011-01-10 00:00:00,8.5935062119,0,53.9926913272,3.3890731335,8.5935062119
2011-01-10 01:00:00,8.0035489366,0,54.7368853071,3.3836779594,8.0035489366
2011-01-10 02:00:00,7.4412760586,0,55.5867488777,3.2777493,7.4412760586
2011-01-10 03:00:00,6.9282691076,0,56.21918924,3.1816623211,6.9282691076
2011-01-10 04:00:00,6.4946948157,0,56.3130985726,3.1299870014,6.4946948157
2011-01-10 05:00:00,6.1181829868,0,56.2063292825,3.062186718,6.1181829868
2011-01-10 06:00:00,5.7845658516,0,56.2822796275,2.9328887463,5.7845658516
2011-01-10 07:00:00,7.1187371235,0,55.8764037927,2.7427153587,7.1187371235
2011-01-10 08:00:00,10.2918601463,155,42.8061466565,2.4011235237,10.2918601463
2011-01-10 09:00:00,13.5168199384,359,37.4760465877,1.8452996016,13.5168199384
2011-01-10 10:00:00,17.8398962235,525,29.1684532966,1.87875247,17.8398962235
2011-01-10 11:00:00,20.7200882209,644,23.3190818327,1.9803870916,20.7200882209
2011-01-10 12:00:00,21.9167218005,694,22.4698668561,1.8335567713,21.9167218005
2011-01-10 13:00:00,22.264788872,676,22.304040596,1.7919209003,22.264788872
2011-01-10 14:00:00,21.7879223652,608,23.0744241075,1.8718100786,21.7879223652
2011-01-10 15:00:00,20.4966042414,457,25.4426230771,2.0425162315,20.4966042414
2011-01-10 16:00:00,18.056772503,260,39.4003158853,2.2193026543,18.056772503
2011-01-10 17:00:00,15.3175491324,38,44.6280724581,2.5470514297,15.3175491324
2011-01-10 18:00:00,14.3651365445,0,45.7660293495,2.8669052124,14.3651365445
2011-01-10 19:00:00,13.5752180442,0,47.0613003178,3.0998463631,13.5752180442
2011-01-10 20:00:00,12.7701909265,0,49.4825556417,3.066921711,12.7701909265
2011-01-10 21:00:00,11.9731799751,0,52.2498461091,2.9443297386,11.9731799751
2011-01-10 22:00:00,11.1909150945,0,54.9116325048,2.8550508022,11.1909150945
2011-01-10 23:00:00,10.438784563,0,57.3133130087,2.7806580067,10.438784563
2011-01-11 00:00:00,9.7515934756,0,59.6016873832,2.6824147701,9.7515934756
2011-01-11 01:00:00,9.1355674182,0,61.9217065137,2.474417448,9.1355674182
2011-01-11 02:00:00,8.6061586229,0,65.0503468874,2.0336992741,8.6061586229
2011-01-11 03:00:00,8.2225806933,0,68.9818044653,1.510807395,8.2225806933
2011-01-11 04:00:00,7.8283880308,0,71.0185301723,1.0576125383,7.8283880308
2011-01-11 05:00:00,7.5120747196,0,75.9904518468,0.7212656736,7.5120747196
2011-01-11 06:00:00,7.2458061908,0,76.0033325787,0.5324539542,7.2458061908
2011-01-11 07:00:00,8.5314854864,0,77.591190773,0.5463945866,8.5314854864
2011-01-11 08:00:00,11.6886277598,155,54.4501589198,0.7396467924,11.6886277598
2011-01-11 09:00:00,14.7071302172,358,48.0992434761,0.8023143411,14.7071302172
2011-01-11 10:00:00,18.9152153109,531,36.0493753251,0.6678347588,18.9152153109
2011-01-11 11:00:00,21.8431173097,652,27.5189210446,0.7349225879,21.8431173097
2011-01-11 12:00:00,22.9433431033,706,25.9746471094,0.7630147934,22.9433431033
2011-01-11 13:00:00,23.2911659366,688,25.3559144636,0.749733448,23.2911659366
2011-01-11 14:00:00,22.8819077836,600,25.8123882212,0.811591804,22.8819077836
2011-01-11 15:00:00,21.5986648021,448,28.5078656822,0.9701122642,21.5986648021
2011-01-11 16:00:00,19.2876122618,220,45.3639068864,1.1894155741,19.2876122618
2011-01-11 17:00:00,16.6965547351,41,42.1707083946,1.429915905,16.6965547351
2011-01-11 18:00:00,15.7896004145,0,46.4802656317,1.6486319304,15.7896004145
2011-01-11 19:00:00,15.0671381837,0,46.8975746812,1.759331584,15.0671381837
2011-01-11 20:00:00,14.3772949136,0,49.0054650303,1.8259789944,14.3772949136
2011-01-11 21:00:00,13.7346692286,0,50.2796921875,1.8605457544,13.7346692286
2011-01-11 22:00:00,13.1717685269,0,53.9095034381,1.8557649851,13.1717685269
2011-01-11 23:00:00,12.5835633693,0,55.4580782483,1.8213980198,12.5835633693
2011-01-12 00:00:00,12.0451228308,0,57.7779415975,1.776602149,12.0451228308
2011-01-12 01:00:00,11.5793102039,0,59.3307343973,1.7035169601,11.5793102039
2011-01-12 02:00:00,11.1398381225,0,61.632026792,1.5284515619,11.1398381225
2011-01-12 03:00:00,10.7542604899,0,62.6144328296,1.3873729706,10.7542604899
2011-01-12 04:00:00,10.4322514749,0,64.0008678085,1.3231751919,10.4322514749
2011-01-12 05:00:00,10.1362464526,0,64.5374628333,1.3158347607,10.1362464526
2011-01-12 06:00:00,9.8766114673,0,65.1323123408,1.3759536743,9.8766114673
2011-01-12 07:00:00,11.231787428,0,61.4016279688,1.4966753721,11.231787428
2011-01-12 08:00:00,14.3985444329,151,52.4730754745,1.4002863169,14.3985444329
2011-01-12 09:00:00,17.1977673236,348,44.4489989359,1.1575145721,17.1977673236
2011-01-12 10:00:00,20.9619890789,519,34.9691206122,1.3038368225,20.9619890789
2011-01-12 11:00:00,23.6856014333,637,27.0350301522,1.7286884785,23.6856014333
2011-01-12 12:00:00,24.765139925,690,25.295856521,2.0345869064,24.765139925
2011-01-12 13:00:00,25.0571899067,673,25.2345501851,2.2455706596,25.0571899067
2011-01-12 14:00:00,24.711014361,588,26.278962762,2.1863274574,24.711014361
2011-01-12 15:00:00,23.6068151882,444,29.5535782402,1.9457218647,23.6068151882
2011-01-12 16:00:00,21.4903680578,257,45.6938752599,1.5527356863,21.4903680578
2011-01-12 17:00:00,18.9279693065,51,45.4027930749,1.1816399097,18.9279693065
2011-01-12 18:00:00,18.074745025,0,45.9475046459,0.7124202251,18.074745025
2011-01-12 19:00:00,17.3639576966,0,43.3693443957,0.2481235117,17.3639576966
2011-01-12 20:00:00,16.6881139033,0,50.3867088806,0.3962926865,16.6881139033
2011-01-12 21:00:00,16.0601488657,0,47.20513782,0.8525102139,16.0601488657
2011-01-12 22:00:00,15.4559902636,0,52.6336998595,1.2649288177,15.4559902636
2011-01-12 23:00:00,14.91133369,0,48.4073626829,1.5786659718,14.91133369
2011-01-13 00:00:00,14.4136654952,0,51.2423473171,1.7867648602,14.4136654952
2011-01-13 01:00:00,13.973486077,0,50.3153694862,1.9361257553,13.973486077
2011-01-13 02:00:00,13.5579020105,0,56.8915896247,2.103905201,13.5579020105
2011-01-13 03:00:00,13.1573533651,0,59.6168973877,2.2558457851,13.1573533651
2011-01-13 04:00:00,12.8039528699,0,60.8088109581,2.3000893593,12.8039528699
2011-01-13 05:00:00,12.5377142594,0,61.8383304639,2.2786860466,12.5377142594
2011-01-13 06:00:00,12.560213806,0,62.7093881852,2.3018772602,12.560213806
2011-01-13 07:00:00,13.8351546265,0,63.2603860103,2.3211305141,13.8351546265
2011-01-13 08:00:00,16.1907011625,150,53.7010878843,2.0427749157,16.1907011625
2011-01-13 09:00:00,18.5751925339,347,47.5240282931,1.6288968325,18.5751925339
2011-01-13 10:00:00,22.0772411527,519,41.7046901764,1.662701726,22.0772411527
2011-01-13 11:00:00,25.3720525391,628,35.1636338324,1.9243580103,25.3720525391
2011-01-13 12:00:00,26.6509085117,694,32.554114867,1.9692509174,26.6509085117
2011-01-13 13:00:00,26.8322390487,678,31.5426706633,1.9321421385,26.8322390487
2011-01-13 14:00:00,26.3273601606,593,32.0091926782,1.8443011045,26.3273601606
2011-01-13 15:00:00,25.1318804954,448,34.6905272635,1.7271466255,25.1318804954
2011-01-13 16:00:00,22.984979287,260,49.7140386267,1.5312175751,22.984979287
2011-01-13 17:00:00,20.3780742968,48,50.7632168592,1.4083762169,20.3780742968
2011-01-13 18:00:00,19.462215021,0,54.7425616293,1.3364435434,19.462215021
2011-01-13 19:00:00,18.7172851061,0,51.1578883964,1.2753689289,18.7172851061
2011-01-13 20:00:00,17.9765456014,0,57.0992072621,1.1738499403,17.9765456014
2011-01-13 21:00:00,17.2515050559,0,55.1955933312,1.1221884489,17.2515050559
2011-01-13 22:00:00,16.5281515711,0,59.6533989191,1.1700130701,16.5281515711
2011-01-13 23:00:00,15.8630460409,0,57.0791410212,1.2222236395,15.8630460409
2011-01-14 00:00:00,15.2330787614,0,60.0077584569,1.2605268955,15.2330787614
2011-01-14 01:00:00,14.6951889986,0,57.3622380452,1.3238681555,14.6951889986
2011-01-14 02:00:00,14.2225215921,0,59.4579022019,1.7346594334,14.2225215921
2011-01-14 03:00:00,13.6776898106,0,60.9839543057,2.1425454617,13.6776898106
2011-01-14 04:00:00,13.1895446571,0,64.1712545849,2.3133237362,13.1895446571
2011-01-14 05:00:00,12.7616741368,0,64.6260572003,2.5184810162,12.7616741368
2011-01-14 06:00:00,12.3714305005,0,64.9207659126,2.8899252415,12.3714305005
2011-01-14 07:00:00,13.6007266893,0,62.7695417858,3.2860145569,13.6007266893
2011-01-14 08:00:00,16.3712473347,154,52.9605271426,2.9921374321,16.3712473347
2011-01-14 09:00:00,19.1308191345,354,47.800295606,2.5501258373,19.1308191345
2011-01-14 10:00:00,22.6738338876,529,38.133119832,2.9076817036,22.6738338876
2011-01-14 11:00:00,24.9575008574,651,31.5407256064,3.5912513733,24.9575008574
2011-01-14 12:00:00,25.8009752602,707,29.3729372014,3.7986917496,25.8009752602
