Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Temp
2013,8,18,3,0,23,25.9118982501,978.7946166992,89.1551762863,213.7149047852,4.458137989,
2013,8,18,4,0,23,25.5112474177,979.1401367188,91.1001394053,215.3421020508,4.4674239159,
2013,8,18,5,0,23,25.188737318,979.8260498047,92.3764726362,216.0712585449,4.4555768967,
2013,8,18,6,4,23,25.8262315207,980.501159668,88.3254072956,216.4732666016,4.3850135803,
2013,8,18,7,149,23,28.1064107998,981.0620117188,75.1807603468,218.8431243896,4.5491504669,
2013,8,18,8,349,23,30.5377501576,981.4499511719,64.3539785043,220.1530303955,4.4687390327,
2013,8,18,9,561,23,32.7952305261,981.3868408203,56.7724643754,218.1952362061,4.0608148575,
2013,8,18,10,754,23,34.8077777604,980.862487793,50.7592895106,214.9887390137,3.750015974,
2013,8,18,11,877,22,36.5067857894,980.1429443359,45.5522072373,211.9560241699,3.5448658466,
2013,8,18,12,936,22,37.8972476341,979.2141113281,40.915463009,209.2079620361,3.4073936939,
2013,8,18,13,926,21,38.7893114783,978.056640625,37.5977711108,207.2490539551,3.3290832043,
2013,8,18,14,847,21,39.0553483007,977.3748168945,35.604822507,208.2429504395,3.188924551,
2013,8,18,15,707,20,38.7078308224,976.9349975586,34.8210542836,209.4238739014,3.0674874783,
2013,8,18,16,519,19,37.6273710628,976.7724609375,35.6566020855,209.4763793945,3.0596425533,
2013,8,18,17,294,19,36.0439035239,976.9214477539,37.9935962835,209.332611084,3.217186451,
2013,8,18,18,81,19,34.4306768954,977.4194946289,42.2001408592,209.698059082,3.4529724121,
2013,8,18,19,0,20,33.2587543381,977.9012451172,46.9436275247,210.0462036133,3.7867212296,
2013,8,18,20,0,20,32.4555641453,978.8441772461,49.5615999353,209.5005493164,4.2715849876,
2013,8,18,21,0,20,31.5888058373,979.0809326172,52.490310855,210.3740844727,4.6605796814,
2013,8,18,22,0,20,30.7007616919,979.3985595703,56.1095923777,212.0676574707,4.851421833,
2013,8,18,23,0,21,29.8344746254,979.7297973633,60.0181759875,212.5743560791,4.8569002151,
2013,8,19,0,0,21,29.0111701251,979.7807617188,64.2535652138,212.1765441895,4.7697143555,
2013,8,19,1,0,21,28.3109577645,979.5115356445,68.3723629653,211.8128356934,4.6400809288,
2013,8,19,2,0,22,27.6536380374,979.3052368164,72.2941917046,213.617767334,4.5654129982,
2013,8,19,3,0,22,27.0781882793,979.3851318359,75.8070879956,216.0751953125,4.546225071,
2013,8,19,4,0,22,26.6207496533,980.1200561523,78.6961962339,218.1059875488,4.5235557556,
2013,8,19,5,0,22,26.1536286085,980.9494018555,81.3223359726,219.5717010498,4.4490828514,
2013,8,19,6,3,22,26.6122087929,981.71875,79.7045038322,220.141708374,4.2591905594,
2013,8,19,7,158,22,28.6522115002,982.41015625,69.8924639088,220.1347198486,4.3770122528,
2013,8,19,8,371,22,31.2622168103,982.685546875,59.291655335,218.1207275391,4.1274504662,
2013,8,19,9,579,22,33.7527471301,982.9540405273,51.2900904694,213.5394439697,3.6582360268,
2013,8,19,10,754,22,35.859127634,982.2372436523,45.4731681688,208.536239624,3.3259820938,
2013,8,19,11,876,21,37.6868482233,981.2246704102,40.4198960757,205.6940002441,3.1399929523,
2013,8,19,12,916,21,39.1009933163,980.3665161133,36.3547253156,205.9737243652,3.0386297703,
2013,8,19,13,923,20,39.9470813079,979.3186645508,33.7048000291,207.8361968994,2.9386303425,
2013,8,19,14,843,20,40.0855090423,978.1710205078,32.4582704183,211.7613830566,2.8099138737,
2013,8,19,15,703,20,39.6033345315,977.7655029297,32.45687848,216.0883483887,2.7009289265,
2013,8,19,16,514,19,38.3458754244,977.5900268555,33.8205633418,218.665725708,2.6444625854,
2013,8,19,17,295,19,36.5913513943,977.9127197266,36.573249095,217.3409423828,2.7221901417,
2013,8,19,18,78,19,35.0761016154,978.4789428711,40.1387985902,212.6731872559,3.0727126598,
2013,8,19,19,0,20,33.903186124,978.9846801758,44.8462735069,207.9475250244,3.6619865894,
2013,8,19,20,0,20,32.9442637907,979.810546875,48.2944560065,205.9675598145,4.4829082489,
2013,8,19,21,0,21,31.9193460232,980.3332519531,52.9478679148,207.2357788086,5.1233410835,
2013,8,19,22,0,21,30.9436694807,980.032409668,58.0070833987,209.9359893799,5.4023976326,
2013,8,19,23,0,22,30.0976752589,980.1255493164,62.6984187535,213.0094909668,5.3442268372,
2013,8,20,0,0,22,29.4009875136,979.9298095703,66.7598175527,216.2575073242,5.1399140358,
2013,8,20,1,0,22,28.7549287603,979.4622192383,70.7058218682,219.3477325439,4.9889683723,
2013,8,20,2,0,23,28.0794806315,979.4565429688,74.5298929672,222.5187530518,4.8503608704,
2013,8,20,3,0,23,27.3863635016,979.335144043,78.1053531678,224.2199554443,4.7621684074,
2013,8,20,4,0,23,26.6651068888,979.5151367188,81.6135969581,223.15675354,4.681245327,
2013,8,20,5,0,23,25.974748829,979.9883422852,84.870494473,220.0317687988,4.5154561996,
2013,8,20,6,3,23,26.2223186248,980.4520874023,83.7823334859,216.564239502,4.340921402,
2013,8,20,7,150,23,27.9214127575,980.8405151367,75.2250467428,214.7661743164,4.2488613129,
2013,8,20,8,362,22,30.7176366006,981.5298461914,63.3370241136,212.6892089844,3.7506082058,
2013,8,20,9,553,22,33.5148720921,981.6466064453,53.5936987614,208.0126953125,3.0987453461,
2013,8,20,10,732,22,35.8525584601,981.2723999023,47.0466132936,201.1240539551,2.6162092686,
2013,8,20,11,878,22,37.6553622298,980.7836303711,42.5679061841,194.5633850098,2.3077642918,
2013,8,20,12,936,22,39.0170954344,980.1027832031,38.9201177944,190.4619750977,2.0717861652,
2013,8,20,13,924,22,39.8261235039,978.9993286133,36.1499975231,189.30418396,1.8411285877,
2013,8,20,14,844,21,40.083941453,978.0845947266,34.3927013346,188.0547790527,1.5790485144,
2013,8,20,15,703,20,39.6007290146,977.5325317383,33.9254040123,184.6079406738,1.4079837799,
2013,8,20,16,514,20,38.3748077137,977.0655517578,34.9434645622,179.9975738525,1.4174394608,
2013,8,20,17,280,19,36.5693161129,977.1954956055,37.5015386261,178.5450439453,1.6538084745,
2013,8,20,18,75,19,35.2117377834,977.5871582031,39.8189391195,180.3995513916,2.1050536633,
2013,8,20,19,0,20,34.0867933611,978.2373046875,44.8096071736,184.8116607666,2.7109880447,
2013,8,20,20,0,20,33.3426228867,978.6676635742,46.0943101592,188.8985900879,3.4609143734,
2013,8,20,21,0,20,32.4680189889,978.8867797852,48.39811572,195.2631530762,4.168923378,
2013,8,20,22,0,20,31.4833844833,978.5048828125,52.0539507668,202.1979980469,4.6396083832,
2013,8,20,23,0,21,30.4860195792,977.9692993164,57.4991618984,207.9501495361,4.7947392464,
2013,8,21,0,0,21,29.5910591372,977.442565918,63.6247010794,211.649810791,4.614426136,
2013,8,21,1,0,22,28.8817978114,977.0017089844,68.7702854889,212.8370056152,4.2065191269,
2013,8,21,2,0,22,28.2895241787,977.1202392578,72.775318674,215.6018371582,4.035027504,
2013,8,21,3,0,23,27.8078331012,977.4507446289,75.5918058028,217.1313781738,4.0152287483,
2013,8,21,4,0,23,27.3955406124,978.0966796875,77.6852738205,216.2218322754,4.034204483,
2013,8,21,5,0,23,26.9465483454,978.8879394531,79.8941366544,214.144744873,4.0620331764,
2013,8,21,6,2,23,27.2912536968,979.9685058594,78.4630049651,212.1032714844,4.0548090935,
2013,8,21,7,144,23,29.2052182053,980.7135620117,69.7307855171,212.0246582031,4.1205916405,
2013,8,21,8,370,23,31.8387669938,981.1578979492,59.6317863973,210.4613952637,3.8316075802,
2013,8,21,9,580,22,34.4439848773,980.8709716797,51.3984851663,207.6949768066,3.4282007217,
2013,8,21,10,755,23,36.4658104534,980.3862304688,46.123512509,204.0749359131,3.1445977688,
2013,8,21,11,878,23,37.7884455884,979.4393310547,42.9634443211,200.0516357422,3.0317559242,
2013,8,21,12,936,22,38.5261888339,978.9317016602,40.805378339,196.1002655029,2.9975748062,
2013,8,21,13,923,22,38.721478558,977.9496459961,39.559229235,193.5651855469,3.0355815887,
2013,8,21,14,842,22,38.3854829165,977.2366943359,39.3356725157,193.9765014648,3.0459370613,
2013,8,21,15,700,21,37.5531667624,977.204284668,40.1152825806,194.2663726807,3.0675368309,
2013,8,21,16,510,21,36.3680223949,977.0773925781,41.8797558301,192.5371398926,3.1392965317,
2013,8,21,17,289,21,35.1276501707,977.4866333008,44.1228820777,189.9351501465,3.3282949924,
2013,8,21,18,76,21,33.9338796416,978.1810913086,46.9059404996,187.7781219482,3.6102349758,
2013,8,21,19,0,21,32.8966568346,978.5407104492,50.4454492178,187.0965576172,3.9788265228,
2013,8,21,20,0,21,32.0990458424,979.4053955078,53.0270495993,186.8417053223,4.1252036095,
2013,8,21,21,0,21,31.2903129824,979.7679443359,55.8613128223,187.2059631348,4.1259760857,
2013,8,21,22,0,21,30.5083732699,979.8676147461,58.9657186057,189.3489074707,4.0970273018,
2013,8,21,23,0,21,29.7801448331,979.8672485352,62.0439756929,192.638671875,4.0493168831,
2013,8,22,0,0,21,29.1234505389,979.5368652344,65.3441085551,196.8355407715,3.9315261841,
2013,8,22,1,0,22,28.4818595606,979.4840698242,69.0233706979,201.776763916,3.7855803967,
2013,8,22,2,0,22,27.9279622856,979.2794189453,72.376103408,208.0127563477,4.0579910278,
2013,8,22,3,0,22,27.3634436158,979.1583251953,76.2051646652,213.4216308594,4.3732147217,
2013,8,22,4,0,23,26.8353320784,979.8073120117,79.5615038262,216.7081451416,4.5373558998,
2013,8,22,5,0,23,26.2901008479,980.3293457031,82.2893206502,217.7457885742,4.5993423462,
2013,8,22,6,2,22,26.5506062469,981.0132446289,80.4957395119,216.7750701904,4.5709190369,
2013,8,22,7,133,22,28.3538490734,981.9412231445,71.4934623795,215.2242279053,4.6514163017,
2013,8,22,8,293,22,30.9165383129,982.5327148438,61.2604689597,212.4549865723,4.3634786606,
2013,8,22,9,562,22,33.2697526539,982.630065918,54.148646089,208.516784668,3.9008989334,
2013,8,22,10,740,22,35.0644484429,982.4874267578,49.2400764507,204.3196716309,3.6132471561,
2013,8,22,11,880,22,36.6513165725,981.7280273438,44.4741698302,199.8635864258,3.4627854824,
2013,8,22,12,937,22,37.9186643143,981.0327148438,40.1558901194,196.7247314453,3.4209935665,
2013,8,22,13,924,21,38.9264195954,980.1490478516,36.5099330071,195.1242675781,3.433406353,
2013,8,22,14,842,20,39.3256258222,979.3781738281,34.4730716361,193.1399536133,3.1778018475,
2013,8,22,15,699,20,39.0631329475,978.6644897461,33.7776624318,188.9527282715,2.8131585121,
2013,8,22,16,509,19,37.9443280159,978.7536621094,34.9386622863,183.4401702881,2.6085042953,
2013,8,22,17,285,19,36.2883487655,979.0330810547,37.3438464828,179.922668457,2.6335647106,
2013,8,22,18,68,19,34.8042645073,979.2567749023,41.0677855753,178.6871185303,2.7926590443,
2013,8,22,19,0,20,33.6215265355,979.6615600586,45.8525832559,179.3236083984,3.049980402,
2013,8,22,20,0,20,32.7988982699,980.3661499023,47.9718762225,181.7511444092,3.5256404877,
2013,8,22,21,0,20,31.9802366212,980.7699584961,49.9184820477,186.244934082,3.9709844589,
2013,8,22,22,0,20,31.1598476623,980.8193359375,52.5140247266,192.106628418,4.2125549316,
2013,8,22,23,0,20,30.3982165648,980.4910888672,55.3146966346,198.0925292969,4.222091198,
2013,8,23,0,0,20,29.6394377482,980.0994262695,58.6613679104,203.8717956543,4.1109881401,
2013,8,23,1,0,20,28.9799477071,979.8108520508,62.0867467788,209.2032775879,3.9385230541,
2013,8,23,2,0,21,28.4307054671,979.4403076172,65.6332814223,216.8897094727,3.7576603889,
2013,8,23,3,0,21,27.888330029,979.5903930664,69.6206448827,224.0364379883,3.6003158092,
2013,8,23,4,0,22,27.4202954027,980.0444335938,73.63419822,228.2222900391,3.5017404556,
2013,8,23,5,0,22,26.9417476357,980.7878417969,77.3590186305,230.2414245605,3.4910039902,
2013,8,23,6,2,22,27.3278810859,981.5048828125,76.559960987,231.4004669189,3.4795629978,
2013,8,23,7,146,22,29.2554046888,982.4782714844,68.3561014095,231.5034637451,3.4660496712,
2013,8,23,8,358,22,31.9594295464,982.7492675781,58.0041290543,226.8553771973,3.2837166786,
2013,8,23,9,577,22,34.5821498229,982.9253540039,49.4602306525,219.5833587646,3.0503144264,
2013,8,23,10,751,22,36.8703350548,982.7857055664,43.2823924685,212.6211547852,2.9586470127,
2013,8,23,11,873,22,38.5431356163,982.0128173828,39.0520045638,208.0906677246,2.9854745865,
2013,8,23,12,929,21,39.7832671862,981.2126464844,35.2428109664,205.6011352539,3.0774235725,
2013,8,23,13,916,20,40.5359565662,980.2373046875,32.311477287,205.113494873,3.1596171856,
2013,8,23,14,834,20,40.7999631196,979.197265625,30.5891491183,204.6660766602,2.8618998528,
2013,8,23,15,692,19,40.3732216702,978.4487304688,30.2462637836,202.8845367432,2.492051363,
2013,8,23,16,502,19,39.153889882,978.3542480469,31.4511656845,199.5355682373,2.2016022205,
2013,8,23,17,284,18,37.3775650655,978.6948242188,34.0228772338,196.8759765625,2.0257227421,
2013,8,23,18,74,19,35.7963186846,979.0099487305,37.507228712,198.0223999023,1.9847342968,
2013,8,23,19,0,20,34.4908906996,979.2762451172,44.5038102835,203.6517181396,2.1078052521,
2013,8,23,20,0,20,33.8349429649,979.7276611328,45.6421317079,204.3027648926,2.4264247417,
2013,8,23,21,0,20,33.1435668942,980.0026245117,47.1755216293,203.6441802979,2.807641983,
2013,8,23,22,0,20,32.4257163799,979.8901977539,48.4776651819,204.8491363525,3.1499493122,
2013,8,23,23,0,20,31.6167702351,979.7849731445,50.9513448928,207.5273132324,3.3226773739,
2013,8,24,0,0,20,30.886257828,979.6580200195,53.5774422546,210.7211303711,3.3469502926,
2013,8,24,1,0,20,30.1931265016,979.2716064453,56.7046520463,213.903793335,3.2762830257,
2013,8,24,2,0,20,29.5682022923,979.0174560547,59.4247471706,217.8618164063,3.4040699005,
2013,8,24,3,0,21,29.0310633391,978.9313964844,62.4385026743,221.8440856934,3.4906311035,
2013,8,24,4,0,21,28.5197396933,979.4998779297,65.7825634474,224.6187896729,3.4931342602,
2013,8,24,5,0,21,28.00278412,980.0584106445,69.5604475754,225.8670501709,3.4557161331,
2013,8,24,6,0,22,28.4061744358,980.88671875,69.8174591266,226.1575012207,3.26887393,
2013,8,24,7,151,22,30.6031117281,981.6117553711,62.3519695739,227.076675415,3.0451157093,
2013,8,24,8,353,22,33.739523102,981.8993530273,51.6316168202,229.7281951904,2.6276202202,
2013,8,24,9,570,22,36.8044244382,982.0264892578,43.4097465801,231.9145050049,1.9903130531,
2013,8,24,10,743,22,39.4070066666,981.7671508789,37.3409318062,234.2946929932,1.3115035295,
2013,8,24,11,863,22,40.9604004135,981.0703125,34.6087192147,237.3727264404,0.8550192714,
2013,8,24,12,919,22,41.5341917729,980.0215454102,33.2785561956,228.6696014404,0.5478402972,
2013,8,24,13,864,22,41.279150161,979.1110229492,33.499092112,198.2383728027,0.4601943791,
2013,8,24,14,784,21,40.4074156509,978.5285644531,34.9456101736,164.3434143066,0.4835079312,
2013,8,24,15,666,21,39.1985482103,978.0876464844,36.9137552719,148.4559783936,0.6732846498,
2013,8,24,16,494,21,37.7970774228,978.4338989258,39.4659253666,152.3150024414,1.0674672127,
2013,8,24,17,276,21,36.5602514492,978.8986206055,41.7290692783,164.7242431641,1.5550552607,
2013,8,24,18,66,21,35.3268090331,979.3646850586,43.951013711,179.6311035156,2.1585433483,
2013,8,24,19,0,21,34.4094810851,979.955078125,47.9690386426,190.7139282227,2.9315552711,
2013,8,24,20,0,21,33.598854782,980.0338745117,50.7662958665,196.9361572266,3.3639690876,
2013,8,24,21,0,22,32.7737506253,980.0665283203,54.3505043515,202.8265838623,3.4960310459,
2013,8,24,22,0,22,32.0940210086,979.8217773438,56.961562342,208.8031616211,3.4661967754,
2013,8,24,23,0,22,31.4530612546,979.4548339844,59.1426022165,213.2821502686,3.3310604095,
2013,8,25,0,0,22,30.8800497299,979.1042480469,60.9529009011,216.4167480469,3.1663594246,
2013,8,25,1,0,22,30.3840150608,978.5757446289,62.855402231,219.1551208496,3.0055134296,
2013,8,25,2,0,22,29.8559523667,978.4948120117,64.9767328003,219.9061431885,3.1547753811,
2013,8,25,3,0,22,29.3556600677,978.5938720703,67.5465759091,220.6763000488,3.3178477287,
2013,8,25,4,0,22,28.9671655108,978.8560791016,69.760469547,221.4986572266,3.4085335732,
2013,8,25,5,0,23,28.5447810269,979.3727416992,72.2113291528,221.8638916016,3.4934978485,
2013,8,25,6,0,23,28.856107814,980.4533081055,71.5606395169,221.6801605225,3.5562469959,
2013,8,25,7,143,23,30.1902993061,981.1016235352,66.1117113019,221.5858306885,3.6891989708,
2013,8,25,8,359,23,32.0444474072,981.3610229492,59.8349271824,223.0974731445,3.6576604843,
2013,8,25,9,565,23,34.4462059841,981.612487793,53.6229368429,225.8499450684,3.5329623222,
2013,8,25,10,738,24,36.6040452502,981.5184326172,48.5908262826,229.4628143311,3.4344964027,
2013,8,25,11,858,24,37.2079906934,980.4747924805,48.0567093063,234.868347168,3.3952565193,
2013,8,25,12,915,24,37.2398697594,979.8499755859,48.6790698202,240.2076568604,3.4270374775,
2013,8,25,13,902,24,36.9010192818,978.8555908203,49.3636116351,244.141784668,3.4186205864,
2013,8,25,14,821,24,36.0022817579,978.4234008789,52.0647112479,242.530380249,3.3128929138,
2013,8,25,15,589,24,34.9036374218,977.8108520508,54.4530796714,236.7080841064,3.3051671982,
2013,8,25,16,470,24,34.2351369207,977.5390625,55.4614316792,232.0465087891,3.3915872574,
2013,8,25,17,277,23,33.4246954146,977.7635498047,57.437763817,227.9133300781,3.4820978642,
2013,8,25,18,44,24,32.477105891,978.3720092773,61.0698197939,221.7568359375,3.5774106979,
2013,8,25,19,0,23,31.8478304693,978.953125,63.2210041062,217.1777648926,3.8268735409,
2013,8,25,20,0,23,31.3343406932,979.5650634766,64.6931380209,215.584777832,4.0195646286,
2013,8,25,21,0,23,30.8167182345,979.5863037109,66.282981533,215.0308990479,4.1763858795,
2013,8,25,22,0,23,30.2528279038,979.4916992188,67.9816558375,214.5168762207,4.3284330368,
2013,8,25,23,0,23,29.7344261341,979.2958984375,69.5285977812,213.5019226074,4.5289149284,
2013,8,26,0,0,23,29.1475856368,978.9598388672,71.39368433,212.6882019043,4.8015608788,
2013,8,26,1,0,23,28.5134428934,978.296875,73.6189195607,212.6715393066,5.0543465614,
2013,8,26,2,0,23,27.8939932512,978.253112793,76.0310538114,213.2940673828,5.3590102196,
2013,8,26,3,0,23,27.190193023,978.4302978516,78.9508348377,214.4588928223,5.5862503052,
2013,8,26,4,0,23,26.5007231882,978.7727661133,81.5174637983,215.6022338867,5.6813836098,
2013,8,26,5,0,22,25.8989158793,979.4220581055,83.8951362278,216.6630554199,5.7032113075,
2013,8,26,6,0,22,26.0898653219,980.2197265625,82.4202200105,218.1771087646,5.6712546349,
2013,8,26,7,145,22,27.6243666238,980.7994995117,74.873248786,220.6422729492,5.6857194901,
2013,8,26,8,363,22,29.9850448947,980.9379272461,64.8664272429,221.764831543,5.4660096169,
2013,8,26,9,572,22,32.4267109886,980.8411254883,56.2020395608,220.7350158691,5.1380119324,
2013,8,26,10,747,22,34.7961580671,980.6668701172,48.8884595459,218.1154174805,4.8995037079,
2013,8,26,11,868,22,36.7903934768,980.0709838867,42.9679120729,214.5292663574,4.8087439537,
2013,8,26,12,924,21,38.3095768417,979.0731811523,38.5449251673,211.3984985352,4.8732194901,
2013,8,26,13,910,21,39.1029288507,978.1021728516,35.9878633898,209.4612731934,5.0078959465,
2013,8,26,14,828,21,39.142970874,977.3762817383,35.414587354,210.1634521484,4.8590078354,
2013,8,26,15,684,20,38.6167926296,977.0211791992,35.811425252,210.3335876465,4.6621050835,
2013,8,26,16,494,20,37.3128372803,976.7741699219,38.2380653193,208.2563476563,4.646727562,
2013,8,26,17,274,20,35.5073518136,976.9923706055,42.47827899,205.0441894531,4.8054718971,
2013,8,26,18,64,21,33.8184139256,977.6568603516,47.5527750175,201.8380737305,4.9266347885,
2013,8,26,19,0,21,32.6297992092,978.3675537109,52.3886126652,200.2311553955,5.1329426765,
2013,8,26,20,0,21,31.7094356122,979.1276855469,56.0783677812,198.9209289551,5.4900932312,
2013,8,26,21,0,22,30.900321727,979.7640380859,59.4138256146,199.372833252,5.7947125435,
2013,8,26,22,0,22,30.2054184184,979.8291015625,62.4884457154,202.6011047363,5.9319052696,
2013,8,26,23,0,22,29.548601724,979.8150634766,65.454651809,207.8044128418,5.9589838982,
2013,8,27,0,0,22,28.9056839971,979.3558959961,68.2360161758,213.7642059326,5.9434928894,
2013,8,27,1,0,22,28.2858112717,979.1632080078,70.5639768604,218.7396240234,5.9722428322,
2013,8,27,2,0,22,27.5235370796,978.9493408203,73.3465210105,221.9086761475,6.2796068192,
2013,8,27,3,0,22,26.7468004492,978.7827148438,76.319679347,222.8131408691,6.2302441597,
2013,8,27,4,0,22,26.115755008,979.1117553711,78.6207555251,221.7691040039,5.9092106819,
2013,8,27,5,0,22,25.6398343165,979.6113891602,80.6866463646,220.0546112061,5.6102571487,
2013,8,27,6,0,22,25.9240117198,980.0378417969,79.3343786173,218.3159637451,5.4144568443,
2013,8,27,7,144,21,27.7339019804,980.8000488281,70.2280867908,218.7570495605,5.6209764481,
2013,8,27,8,362,21,30.1170094103,981.0531005859,59.9808941942,220.8258056641,5.5552473068,
2013,8,27,9,572,21,32.4532018037,981.1487426758,51.8270859469,221.6575164795,5.2780456543,
2013,8,27,10,746,21,34.43898749,980.6820678711,46.0057152988,220.4525299072,5.0538096428,
2013,8,27,11,867,20,36.169157257,980.1245727539,41.1702250769,217.6433105469,5.0010766983,
2013,8,27,12,923,20,37.4962366893,979.364440918,37.7247815907,214.8901062012,5.1582689285,
2013,8,27,13,908,20,38.3738518693,978.6153564453,35.209167232,213.802734375,5.4202356339,
2013,8,27,14,825,19,38.4758794852,977.9467773438,34.2581767884,212.7831726074,5.5227842331,
2013,8,27,15,681,19,37.9265354634,977.1754760742,34.6270068072,212.3654785156,5.5081148148,
2013,8,27,16,491,19,36.6884951221,977.0017700195,36.6643572063,211.991027832,5.5187935829,
2013,8,27,17,269,19,34.9016135162,977.0770874023,40.8157119583,210.9359436035,5.5639305115,
2013,8,27,18,60,20,33.1104562342,977.5482788086,46.3886024667,207.8458709717,5.3426465988,
2013,8,27,19,0,20,32.0689191963,978.5789794922,50.8775636364,203.5764160156,5.2431092262,
2013,8,27,20,0,20,31.2577435852,979.5387573242,54.4847757433,200.3921813965,5.4509415627,
2013,8,27,21,0,21,30.5013152315,980.3662109375,57.7003644971,199.1715698242,5.678442955,
2013,8,27,22,0,21,29.7778937579,980.6112060547,60.7205124732,200.1839599609,5.7595114708,
2013,8,27,23,0,21,29.1364441067,980.7618408203,63.5851736417,203.0434265137,5.7251329422,
2013,8,28,0,0,21,28.4840659389,980.325378418,66.4679368646,207.075668335,5.6356654167,
2013,8,28,1,0,21,27.8697602224,980.1364135742,69.2185437704,210.5242614746,5.5129561424,
2013,8,28,2,0,21,27.179464797,979.9164428711,72.2872649357,214.159942627,5.5214443207,
2013,8,28,3,0,21,26.4394549591,979.9176635742,75.7497783686,215.2785339355,5.2478451729,
2013,8,28,4,0,21,25.81858831,980.4619140625,79.0075667015,213.5838012695,4.9705576897,
2013,8,28,5,0,21,25.333114009,981.1892700195,81.5996118106,211.0618286133,4.6710033417,
2013,8,28,6,0,22,25.6797930199,981.7606201172,80.523783552,208.9531555176,4.5314040184,
2013,8,28,7,139,22,27.2059224796,982.5182495117,73.3082080619,208.4344177246,4.6546473503,
2013,8,28,8,345,21,29.1728315928,983.2598266602,64.8056059403,207.0422973633,4.7268018723,
2013,8,28,9,570,21,31.4999737014,983.3314819336,55.997812487,204.4260406494,4.7097735405,
2013,8,28,10,745,21,34.0874145169,983.3832397461,47.0984690367,202.2225646973,4.7658033371,
2013,8,28,11,866,20,35.8969578821,982.7969970703,41.3076346112,201.4685668945,4.8718838692,
2013,8,28,12,921,20,37.2975926477,981.7587280273,37.0820031722,202.4537963867,4.9438438416,
2013,8,28,13,907,19,38.161407782,980.5899658203,34.3918487083,204.6497192383,4.9456496239,
2013,8,28,14,823,19,38.4544391747,979.7459716797,33.1664566883,206.7323913574,4.7119874954,
2013,8,28,15,679,19,38.1173744702,979.3040161133,33.2425756678,208.5279693604,4.4270124435,
2013,8,28,16,487,18,37.0508297784,979.0786743164,34.8671842236,208.7803955078,4.1837830544,
2013,8,28,17,265,19,35.4288064053,979.6517944336,38.1761206733,206.2829589844,4.0615053177,
2013,8,28,18,56,19,33.9024668417,980.6534423828,42.5464672226,200.6442718506,4.0820989609,
2013,8,28,19,0,20,33.0332802754,981.5913085938,46.5183072462,194.5074462891,4.2484035492,
2013,8,28,20,0,20,32.3259666767,982.3656616211,49.7215905668,191.5212097168,4.6078362465,
2013,8,28,21,0,20,31.5099485253,982.831237793,53.5526430708,191.4264831543,4.8939228058,
2013,8,28,22,0,21,30.7154879759,983.0980834961,57.4592935663,193.6430206299,5.0221209526,
2013,8,28,23,0,21,29.9740617993,983.141784668,60.9674899045,197.5193634033,4.9714856148,
2013,8,29,0,0,21,29.3042420612,982.7718505859,64.1444729362,202.782623291,4.7947258949,
2013,8,29,1,0,21,28.6996685669,982.3890380859,66.7329897954,208.4605407715,4.6159133911,
2013,8,29,2,0,21,28.1306175335,982.4356079102,69.0623970226,215.4716491699,4.587020874,
2013,8,29,3,0,21,27.5392873819,982.5861206055,71.3219604702,221.0859222412,4.6031799316,
2013,8,29,4,0,21,26.9506578627,982.8530883789,73.523619811,223.6352081299,4.5913558006,
2013,8,29,5,0,21,26.3552839671,983.6141967773,76.2938481309,222.6894683838,4.6171598434,
2013,8,29,6,0,21,26.4061063189,984.4618530273,76.4087377771,218.9698944092,4.4286565781,
2013,8,29,7,141,21,27.6912957257,985.3048095703,71.0052013102,214.7018432617,4.4941391945,
2013,8,29,8,359,21,29.7285025247,985.8335571289,62.626076407,209.8280181885,4.4056134224,
2013,8,29,9,568,21,32.0626797179,985.8276977539,53.805895668,204.3328857422,4.27455616,
2013,8,29,10,743,21,34.2320455506,985.4369506836,46.2757385025,200.2696228027,4.2687077522,
2013,8,29,11,864,20,35.8530079406,984.7491455078,40.9412119249,199.0194091797,4.2810707092,
2013,8,29,12,920,19,36.9047371395,983.5198974609,37.1440026398,200.6813354492,4.2858686447,
2013,8,29,13,906,19,37.4589435846,982.736328125,34.8830926459,204.3334350586,4.2452402115,
2013,8,29,14,822,18,37.5918162494,981.5150756836,33.7401227015,206.9825439453,4.1723222733,
2013,8,29,15,677,18,37.4049315598,981.2291259766,33.5133508554,208.1507873535,4.0733356476,
2013,8,29,16,485,18,36.7422703222,981.1027832031,34.4045678574,206.9533996582,4.0014305115,
2013,8,29,17,254,18,35.232554343,980.9392089844,37.3095090741,203.857131958,4.0904889107,
2013,8,29,18,53,18,33.6624877255,981.4872436523,41.8324269462,200.1100769043,4.2129874229,
2013,8,29,19,0,19,32.6800543185,982.0927734375,46.1309818701,196.0469360352,4.506509304,
2013,8,29,20,0,20,31.8200918611,982.8686523438,49.9959276559,196.5659790039,4.8818588257,
2013,8,29,21,0,20,30.9064152427,983.1192016602,54.6707456089,200.139541626,5.0867395401,
2013,8,29,22,0,21,30.1368888407,982.8960571289,59.2427853713,204.7321166992,5.0998106003,
2013,8,29,23,0,21,29.4106604264,982.9829711914,63.6384499606,209.422668457,4.9192848206,
2013,8,30,0,0,22,28.7877458676,982.7047729492,67.2612523403,213.1590423584,4.6581077576,
2013,8,30,1,0,22,28.2217006423,982.2402954102,70.1880949924,215.746963501,4.448776722,
