Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2012,1,4,5,30,0,0,0,-1,10.1884522402,984.8335571289,44.4764652302,123.4938278198,2.9970669746
2012,1,4,6,30,0,0,0,-1,9.8684697504,985.3239746094,46.2143066799,129.8177490234,3.1223249435
2012,1,4,7,30,0,0,0,0,10.7624031531,985.5051879883,44.4383955062,136.3737945557,3.2650742531
2012,1,4,8,30,88,201,126,0,13.5297696889,985.8388671875,41.7813809071,140.5038604736,3.1936984062
2012,1,4,9,30,151,449,315,2,16.2917856867,986.5344848633,40.2568003584,141.2279205322,2.6804583073
2012,1,4,10,30,174,599,475,4,20.1712794399,986.2520751953,34.6559517043,142.1687774658,2.5797884464
2012,1,4,11,30,193,661,585,4,23.0015423688,985.4696044922,29.900567496,148.3105316162,2.4556577206
2012,1,4,12,30,200,684,631,4,24.3131455407,984.5404663086,28.2902066364,155.4578857422,2.1719241142
2012,1,4,13,30,197,673,610,4,24.6986845768,983.9752807617,27.5729815995,159.4960327148,1.9837704897
2012,1,4,14,30,183,626,522,4,24.3263432458,983.4130859375,27.6094003947,160.4102172852,1.6899785995
2012,1,4,15,30,155,530,379,3,23.1388550863,983.0572509766,28.5222164428,160.5215759277,1.358753562
2012,1,4,16,30,108,355,200,7,20.3981868751,983.1193237305,42.1420034486,154.837600708,0.8520200849
2012,1,4,17,30,14,0,14,2,18.6129282575,983.5411987305,34.4026048286,93.7993621826,0.3867431879
2012,1,4,18,30,0,0,0,2,17.7835148373,984.1456298828,36.7679177922,41.549243927,0.8297130466
2012,1,4,19,30,0,0,0,2,17.0355391958,984.6312255859,38.2250942539,36.59034729,1.3265339136
2012,1,4,20,30,0,0,0,2,16.2961149114,985.2534790039,40.2589477375,51.3484535217,1.5926249027
2012,1,4,21,30,0,0,0,2,15.6046008692,985.3388671875,42.6001077181,70.8860092163,1.7229273319
2012,1,4,22,30,0,0,0,3,14.9577849193,985.2716674805,45.0003833992,85.5888671875,1.7730784416
2012,1,4,23,30,0,0,0,3,14.3479868533,984.8171386719,47.3206246114,93.6642227173,1.7489804029
2012,1,5,0,30,0,0,0,3,13.7928537722,984.7077026367,49.6762318114,97.0727615356,1.6416386366
2012,1,5,1,30,0,0,0,3,13.3047859722,984.9660644531,51.8644428,99.0808486938,1.4484254122
2012,1,5,2,30,0,0,0,3,12.852478326,984.7698974609,53.938159734,109.1270675659,0.8955384493
2012,1,5,3,30,0,0,0,3,12.397367799,984.6075439453,55.7890383471,150.4942321777,0.1859589815
2012,1,5,4,30,0,0,0,3,11.931291324,984.7746582031,57.4964206498,284.6773376465,0.478076607
2012,1,5,5,30,0,0,0,3,11.4587598202,985.4713745117,58.7456278005,295.2328491211,0.8725532889
2012,1,5,6,30,0,0,0,3,10.9447952928,986.0131225586,59.9870467244,303.3281555176,1.1664983034
2012,1,5,7,30,0,0,0,3,11.6005822508,986.7551879883,57.4568081274,309.8375854492,1.3981671333
2012,1,5,8,30,81,257,130,3,14.1321298678,987.9073486328,50.4571477376,312.591003418,1.4863665104
2012,1,5,9,30,143,473,315,5,16.5611974152,988.9573974609,47.5992867465,312.0150146484,1.3932068348
2012,1,5,10,30,175,601,476,6,19.3297622736,988.8751831055,41.9576536471,311.9255981445,1.7383680344
2012,1,5,11,30,193,664,587,6,21.2809531183,988.0818481445,37.1985438816,307.4094848633,1.8705033064
2012,1,5,12,30,201,687,635,5,22.9325441236,986.8892211914,31.9273686822,297.4219970703,1.887319088
2012,1,5,13,30,198,677,615,4,23.2422283306,986.0961303711,30.2052295484,295.3012390137,1.9442449808
2012,1,5,14,30,184,632,528,4,22.6763400574,985.5446166992,29.8869096989,300.0015869141,2.0752356052
2012,1,5,15,30,157,538,385,3,21.3892704263,985.4528808594,30.6591354182,306.5448303223,2.2459027767
2012,1,5,16,30,114,326,200,2,19.1882631343,985.6195678711,33.7092000925,314.1078491211,2.4575817585
2012,1,5,17,30,12,0,12,2,16.884468497,986.1875610352,36.9437129191,322.4342956543,2.7371256351
2012,1,5,18,30,0,0,0,1,16.0002550061,986.8389892578,37.7386731015,329.670715332,2.7870686054
2012,1,5,19,30,0,0,0,1,15.2630962513,987.4566040039,38.2120372814,335.0843200684,2.6976976395
2012,1,5,20,30,0,0,0,0,14.6017655873,987.6496582031,38.7395190787,341.1268005371,2.5902314186
2012,1,5,21,30,0,0,0,0,13.9718735136,987.9607543945,39.554471333,347.2245483398,2.4437470436
2012,1,5,22,30,0,0,0,0,13.3704755832,987.7222290039,40.5949010444,351.4517822266,2.3307318687
2012,1,5,23,30,0,0,0,0,12.7890169132,987.3143310547,41.7652404034,353.4579772949,2.2588891983
2012,1,6,0,30,0,0,0,0,12.2336800928,987.2411499023,42.9950870998,354.9244995117,2.1545639038
2012,1,6,1,30,0,0,0,0,11.732728876,987.16796875,44.1489447061,356.6694030762,2.0105490685
2012,1,6,2,30,0,0,0,0,11.2619549175,986.9206542969,45.4575602051,359.3138427734,1.7921040058
2012,1,6,3,30,0,0,0,0,10.8119250329,986.4572143555,46.6383865838,1.3483810425,1.5014522076
2012,1,6,4,30,0,0,0,0,10.4039123687,985.8927612305,48.0489254937,5.1195678711,1.1373847723
2012,1,6,5,30,0,0,0,0,10.0614781901,985.9888916016,49.6593872139,16.8911895752,0.717438519
2012,1,6,6,30,0,0,0,0,9.7714046702,986.3385620117,51.1072909673,53.1671981812,0.3303605914
2012,1,6,7,30,0,0,0,0,10.7301131393,986.548828125,49.1857102235,149.5557403564,0.3268283904
2012,1,6,8,30,94,66,107,3,13.6368676488,987.1822509766,49.3875302167,190.5221862793,0.8671994209
2012,1,6,9,30,191,133,240,3,16.2815957064,987.9325561523,41.9161671368,204.5871582031,1.2842239141
2012,1,6,10,30,241,366,425,3,19.8943319054,987.6716918945,34.9166726959,225.2130737305,1.7522146702
2012,1,6,11,30,218,620,587,3,22.1230441556,986.9948120117,29.7059867279,238.5596313477,2.4812111855
2012,1,6,12,30,200,679,631,3,22.9054878842,985.848815918,28.1669383556,243.9896392822,2.9900276661
2012,1,6,13,30,199,684,622,3,22.993351508,985.0685424805,27.8600105281,245.9733428955,3.2910447121
2012,1,6,14,30,185,640,536,3,22.4116278281,984.3792114258,28.2471999572,249.9940643311,3.5197861195
2012,1,6,15,30,158,548,392,2,21.1597662558,984.1135864258,29.1531622966,255.7253265381,3.7438263893
2012,1,6,16,30,115,338,205,1,19.0622426758,984.2422485352,31.9266156357,265.523223877,3.7424530983
2012,1,6,17,30,23,0,23,1,16.6358750599,984.8728027344,35.228731905,277.2431030273,3.8152005672
2012,1,6,18,30,0,0,0,0,15.5743429696,985.997253418,36.8255806571,284.0455627441,3.9249739647
2012,1,6,19,30,0,0,0,0,14.7029004357,986.4806518555,38.1287829224,286.8704223633,3.9143188
2012,1,6,20,30,0,0,0,0,13.8733292645,987.1032104492,39.6805700678,284.6390991211,3.6035823822
2012,1,6,21,30,0,0,0,0,13.1139044646,987.4161987305,41.2415212842,277.2497558594,3.2364497185
2012,1,6,22,30,0,0,0,0,12.3426227245,987.1315307617,42.6276940569,266.4343261719,3.0147306919
2012,1,6,23,30,0,0,0,0,11.5441507809,986.5263671875,43.3300506007,255.6612548828,2.9776203632
2012,1,7,0,30,0,0,0,-1,10.6356457395,986.1655273438,43.3527614495,248.2465362549,3.0565993786
2012,1,7,1,30,0,0,0,-2,9.6577930956,986.3654174805,42.3983622851,245.0989990234,3.1723177433
2012,1,7,2,30,0,0,0,-4,8.5385533636,985.9254760742,40.0457822899,249.195526123,3.3251605034
2012,1,7,3,30,0,0,0,-6,7.288830393,985.6978149414,37.2010742729,255.9797973633,3.4009256363
2012,1,7,4,30,0,0,0,-8,6.092441532,985.9365234375,35.3030023714,261.3536682129,3.3490753174
2012,1,7,5,30,0,0,0,-9,5.1485746841,986.7684936523,33.9665666157,263.6054382324,3.1531894207
2012,1,7,6,30,0,0,0,-10,4.5168323768,987.3228149414,33.730405423,263.6396484375,2.8530039787
2012,1,7,7,30,0,0,0,-8,5.3780309216,988.3596801758,34.6837849681,261.9372558594,2.5472984314
2012,1,7,8,30,88,223,130,-7,8.1267987734,989.262878418,33.029668101,257.4467773438,2.1009066105
2012,1,7,9,30,143,473,316,-5,11.0341436666,990.1456298828,31.7380186293,252.9873199463,1.7571443319
2012,1,7,10,30,181,568,467,-3,14.4288268849,990.4012451172,29.1656012243,260.1029968262,1.8679513931
2012,1,7,11,30,207,613,572,-5,17.4140543881,989.8341674805,20.7548066565,270.9709472656,2.5926113129
2012,1,7,12,30,209,652,624,-6,18.5100163626,989.116394043,18.098141539,281.1652832031,2.8584477901
2012,1,7,13,30,208,637,603,-6,18.5769970368,988.1351318359,17.4997704717,290.4073486328,2.9758558273
2012,1,7,14,30,192,597,520,-6,17.9909068256,987.9217529297,17.959562091,301.8313598633,2.8613770008
2012,1,7,15,30,171,513,392,-6,16.7422214757,988.2010498047,19.1499188776,314.3732299805,2.7692861557
2012,1,7,16,30,117,306,200,-5,14.4623662616,988.1954345703,23.924897902,324.3303527832,2.6861381531
2012,1,7,17,30,25,0,25,-5,12.1474689281,988.8424072266,28.1102183024,331.371673584,2.714880228
2012,1,7,18,30,0,0,0,-5,11.7612807296,989.7267456055,29.4385765105,338.3932800293,2.8060762882
2012,1,7,19,30,0,0,0,-5,11.6223879671,990.501953125,30.5682509987,345.0175170898,2.9570550919
2012,1,7,20,30,0,0,0,-4,11.2605148387,991.3083496094,31.7496280938,350.4265136719,3.0941364765
2012,1,7,21,30,0,0,0,-5,10.4890686195,991.455078125,33.061492638,356.25390625,3.1853532791
2012,1,7,22,30,0,0,0,-5,9.7264941935,991.6658935547,34.7170259795,0.8215866089,3.3270366192
2012,1,7,23,30,0,0,0,-4,9.1826200662,991.5593261719,36.749228122,4.8314285278,3.5279779434
2012,1,8,0,30,0,0,0,-4,8.9558771883,991.3363037109,38.2598719792,9.0872344971,3.7482051849
2012,1,8,1,30,0,0,0,-4,8.8178606272,991.0927124023,39.9471543412,13.6836166382,3.8866460323
2012,1,8,2,30,0,0,0,-3,8.4260234148,991.2255249023,42.0250349697,14.0104522705,3.8359603882
2012,1,8,3,30,0,0,0,-3,7.8853608614,991.2354736328,44.6389939082,11.8073883057,3.7441473007
2012,1,8,4,30,0,0,0,-3,7.310604588,991.4168701172,47.6376524143,11.7709884644,3.5436534882
2012,1,8,5,30,0,0,0,-2,6.8151071398,992.1331787109,50.3825941288,13.8526763916,3.255251646
2012,1,8,6,30,0,0,0,-2,6.4071892376,992.5188598633,52.7904505981,14.6284561157,2.9858233929
2012,1,8,7,30,0,0,0,-2,6.8616856216,993.0584106445,51.9761552375,13.1213378906,2.7593562603
2012,1,8,8,30,88,93,106,-1,8.6949336181,993.912109375,48.8960001173,12.1512298584,2.3106441498
2012,1,8,9,30,166,58,188,0,11.8095993309,994.7797241211,45.1158042291,7.0837631226,2.0438101292
2012,1,8,10,30,252,93,299,0,15.6421266942,994.9836425781,34.8350153629,9.0211486816,2.5992729664
2012,1,8,11,30,250,541,573,-1,17.8338348264,994.0755004883,27.3427888321,12.6927032471,3.0227129459
2012,1,8,12,30,204,690,644,-1,18.6671346009,992.9945678711,25.1682734179,11.9312820435,2.9666230679
2012,1,8,13,30,190,699,625,-2,18.8471950205,992.3392944336,24.0625723199,12.2243118286,2.8585290909
2012,1,8,14,30,180,652,540,-2,18.3376522448,991.6062011719,23.8682770646,9.7545318604,2.6391630173
2012,1,8,15,30,159,553,398,-3,17.0226896706,991.0137329102,24.7152779473,6.2607727051,2.4030580521
2012,1,8,16,30,121,342,214,-3,14.8126652071,990.8206176758,28.4551052295,1.2033920288,2.2554910183
2012,1,8,17,30,18,0,18,-3,12.5471096801,991.1332397461,32.2995186508,353.9039611816,2.337833643
2012,1,8,18,30,0,0,0,-4,11.7329947044,991.8809814453,33.0591633671,348.3819274902,2.4442324638
2012,1,8,19,30,0,0,0,-4,11.020271365,992.3980102539,34.2262912637,343.861907959,2.4367659092
2012,1,8,20,30,0,0,0,-4,10.3702875665,992.6492919922,35.6682764154,342.4794311523,2.4577903748
2012,1,8,21,30,0,0,0,-4,9.7697422445,993.0341796875,37.1081121451,346.1397094727,2.449259758
2012,1,8,22,30,0,0,0,-4,9.1906236034,993.1016235352,38.4965478165,353.7760314941,2.3718709946
2012,1,8,23,30,0,0,0,-4,8.6465211032,992.5614624023,39.7818693237,3.6817092896,2.2758369446
2012,1,9,0,30,0,0,0,-4,8.1546871986,992.3890991211,41.0747537083,14.8481750488,2.1383824348
2012,1,9,1,30,0,0,0,-4,7.6875374765,992.204284668,42.2872759179,24.9566802979,2.019933939
2012,1,9,2,30,0,0,0,-4,7.2675122433,992.0740356445,43.2858335313,28.7517471313,1.7867059708
2012,1,9,3,30,0,0,0,-4,6.8566406375,991.4595947266,44.0754294232,28.4067611694,1.4820252657
2012,1,9,4,30,0,0,0,-4,6.4703083688,991.3494873047,45.1362708996,28.2582130432,1.1538995504
2012,1,9,5,30,0,0,0,-4,6.1106195918,991.3207397461,46.1484805956,25.412651062,0.8144509792
2012,1,9,6,30,0,0,0,-4,5.7683752006,991.9011230469,47.439128951,16.3235092163,0.4926083386
2012,1,9,7,30,0,0,0,-4,6.779619419,992.1195678711,45.123965917,347.7721252441,0.2080028653
2012,1,9,8,30,88,222,130,-1,9.8837152893,993.0101928711,45.2584411546,135.0385284424,0.0893981904
2012,1,9,9,30,140,494,321,0,12.779616476,993.7645263672,39.9006482426,141.8338165283,0.3340675831
2012,1,9,10,30,175,597,477,0,16.4749045042,993.7444458008,32.9330064534,88.7770385742,0.3783126473
2012,1,9,11,30,197,646,584,0,18.8678535035,992.9926147461,27.524724453,52.2402534485,0.5556870103
2012,1,9,12,30,200,689,640,0,19.8666213566,991.9041748047,25.3096019335,21.577255249,0.4674553275
2012,1,9,13,30,191,701,628,-1,20.1208011427,991.1604614258,23.7116544286,353.5755615234,0.54196769
2012,1,9,14,30,180,654,543,-2,19.5469168406,990.3403930664,23.0859270661,350.5628051758,0.6534459591
2012,1,9,15,30,172,526,401,-3,18.1167012189,990.229675293,23.5177397984,1.2422332764,0.7412039638
2012,1,9,16,30,118,331,209,-1,15.7911218212,990.2531738281,31.3853856535,18.6410980225,0.8794556856
2012,1,9,17,30,21,0,21,-1,13.4176975887,990.7073364258,34.3581536882,36.869934082,1.1356604099
2012,1,9,18,30,0,0,0,-3,12.5930064389,991.2862548828,31.7362691142,50.6550827026,1.440746069
2012,1,9,19,30,0,0,0,-2,11.8898705926,991.9816894531,37.3602443995,60.2086029053,1.7291021347
2012,1,9,20,30,0,0,0,-4,11.2336469459,992.3186645508,33.4959848251,63.0522918701,2.0360407829
2012,1,9,21,30,0,0,0,-3,10.6039531724,992.6083374023,36.1819537958,63.6047592163,2.2549142838
2012,1,9,22,30,0,0,0,-5,10.0154886337,992.5137329102,33.8938477255,64.6290969849,2.3850324154
2012,1,9,23,30,0,0,0,-5,9.4361780479,992.1887207031,33.6507017987,67.8408660889,2.4937999249
2012,1,10,0,30,0,0,0,-6,8.8888657655,992.079284668,33.2262319541,71.9055175781,2.549328804
2012,1,10,1,30,0,0,0,-6,8.38178909,991.8909912109,33.955614098,75.7421722412,2.5441801548
2012,1,10,2,30,0,0,0,-6,7.8985950627,991.8966674805,34.7612209849,79.6133880615,2.4160284996
2012,1,10,3,30,0,0,0,-6,7.4427459074,991.6843261719,35.5674286103,82.469329834,2.2703480721
2012,1,10,4,30,0,0,0,-6,7.0211137142,991.7202758789,36.376959033,84.9337387085,2.138479948
2012,1,10,5,30,0,0,0,-6,6.6449931912,992.3115234375,37.1743499121,89.2121353149,2.0113840103
2012,1,10,6,30,0,0,0,-7,6.3122506257,992.7232055664,37.8804287329,96.1458129883,1.9219807386
2012,1,10,7,30,0,0,0,-5,7.3401203172,993.0020751953,39.8701930873,103.29737854,1.826808691
2012,1,10,8,30,88,222,130,-5,10.4960663377,993.6605834961,33.0074881797,109.5769271851,1.6316908598
2012,1,10,9,30,152,451,317,-2,13.2949592751,994.5036010742,34.2872109972,112.1114654541,1.2126997709
2012,1,10,10,30,176,609,484,0,17.0311077117,994.6608276367,29.6511141182,77.2749633789,1.0283232927
2012,1,10,11,30,189,676,595,-1,19.1720524489,993.6087036133,25.004753651,46.3245048523,1.5515530109
2012,1,10,12,30,198,694,643,-1,19.9108690539,992.7723388672,23.0080692426,33.6776847839,1.8838471174
2012,1,10,13,30,190,702,630,-2,19.9618547274,992.4530029297,21.6865134665,27.95545578,2.1977410316
2012,1,10,14,30,180,655,545,-3,19.371142998,991.8095703125,21.1065261776,26.6762199402,2.4279983044
2012,1,10,15,30,160,557,404,-4,18.0842405641,991.6166381836,21.3669250067,27.298160553,2.5572500229
2012,1,10,16,30,139,269,214,-4,15.8619502784,991.4743041992,24.9874028206,28.7581596375,2.6236693859
2012,1,10,17,30,18,0,18,-4,13.4750141377,991.6615600586,27.9260802647,32.3110847473,2.7043516636
2012,1,10,18,30,0,0,0,-5,12.6440681566,992.3153686523,28.4471824146,37.7306976318,2.6921648979
2012,1,10,19,30,0,0,0,-5,11.9501143115,992.6030273438,28.9309369993,44.1955299377,2.5834109783
2012,1,10,20,30,0,0,0,-5,11.3199501589,992.7147216797,29.4092269143,49.4087715149,2.6374025345
2012,1,10,21,30,0,0,0,-6,10.7151302188,993.1456298828,29.9817024214,53.8201599121,2.6376230717
2012,1,10,22,30,0,0,0,-6,10.1251451009,992.9542236328,30.6041022463,57.3991928101,2.5127375126
2012,1,10,23,30,0,0,0,-6,9.5744473262,992.8156738281,31.2535022879,59.0388946533,2.338357687
2012,1,11,0,30,0,0,0,-6,9.0825490455,992.63671875,31.8370132766,59.5891494751,2.172880888
2012,1,11,1,30,0,0,0,-6,8.6341948106,992.8084716797,33.1560817184,59.8855361938,2.0855844021
2012,1,11,2,30,0,0,0,-7,8.2198345651,992.6541137695,33.0445513398,61.7051811218,1.7889481783
2012,1,11,3,30,0,0,0,-7,7.8566424998,992.077331543,33.5149569594,62.0993499756,1.3572429419
2012,1,11,4,30,0,0,0,-7,7.5269805637,992.0815429688,34.1086586511,57.6128501892,0.9474854469
2012,1,11,5,30,0,0,0,-7,7.2413941399,992.1965942383,34.6711095837,50.9732475281,0.6270651221
2012,1,11,6,30,0,0,0,-7,6.9590379663,992.4298706055,35.1827225641,39.935508728,0.4259849191
2012,1,11,7,30,0,0,0,-5,8.0063450745,993.0252075195,38.8717851929,17.8128128052,0.331301719
2012,1,11,8,30,88,220,130,-3,11.181178635,993.5631103516,34.6629055562,37.1649169922,0.3794116676
2012,1,11,9,30,155,405,304,-1,13.8844851695,994.3131713867,33.3882143309,60.6658630371,0.4558172524
2012,1,11,10,30,176,610,485,-1,17.6089907739,994.3569946289,27.8033576089,33.6328735352,0.8205677271
2012,1,11,11,30,196,679,604,-1,19.9586649719,993.5366821289,22.7033258722,15.6417922974,1.3692895174
2012,1,11,12,30,204,704,656,-2,20.8107483409,992.4342041016,20.8547178651,5.8441238403,1.534591198
2012,1,11,13,30,201,695,638,-3,20.9223792742,991.9794921875,19.656065697,358.9165649414,1.6817910671
2012,1,11,14,30,188,652,553,-3,20.3630194191,991.5335083008,19.0695903957,356.8184509277,1.8193719387
2012,1,11,15,30,161,559,407,-4,19.0463543924,991.1145629883,19.2985816086,1.0341567993,1.8649386168
