Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Temp
2014,8,8,5,0,23,27.0778009179,971.1409912109,81.2964967864,224.469833374,3.0408027172,
2014,8,8,6,18,23,28.5304279555,971.8843383789,74.7695487481,224.5944213867,2.9332904816,
2014,8,8,7,128,23,31.0803949599,972.6223754883,64.0313452801,230.1946563721,2.8283641338,
2014,8,8,8,300,23,33.2788223452,972.947265625,57.7274591481,233.0195617676,2.4712619781,
2014,8,8,9,592,24,35.2316624142,972.7988891602,52.6338176813,236.0430603027,2.1731426716,
2014,8,8,10,763,24,35.9388183828,972.2130737305,51.3494019596,240.6314239502,1.949775219,
2014,8,8,11,872,25,35.3809501259,971.5252075195,55.1426987057,246.311630249,1.7416038513,
2014,8,8,12,793,25,34.6333691409,971.044128418,59.9809508774,251.397644043,1.597638011,
2014,8,8,13,779,26,33.6377788703,970.5498046875,64.7390467896,247.5250549316,1.4499671459,
2014,8,8,14,789,25,33.4066305663,969.7947387695,64.7404929598,242.1805114746,1.4574884176,
2014,8,8,15,467,25,33.0876386951,969.6199951172,63.7006467513,229.6845550537,1.4696780443,
2014,8,8,16,294,24,32.5115430114,969.4253540039,63.9481235815,211.0735168457,1.7319200039,
2014,8,8,17,163,24,31.9073584905,969.8541259766,65.300139188,200.8295288086,2.1717817783,
2014,8,8,18,88,24,31.0995887151,970.6423339844,68.5645766451,198.0991668701,2.7199866772,
2014,8,8,19,0,24,30.5011501278,971.237487793,71.2061519988,199.3479614258,3.1968476772,
2014,8,8,20,0,24,29.8634837366,972.0701904297,74.8321619993,203.9935302734,3.3676593304,
2014,8,8,21,0,25,29.324971201,972.6021118164,77.6811075757,207.6986083984,3.4617316723,
2014,8,8,22,0,24,28.8393409439,972.7005004883,79.7447414635,209.3686981201,3.5157723427,
2014,8,8,23,0,24,28.4058054381,972.6096801758,81.4711142723,210.6568450928,3.4742007256,
2014,8,9,0,0,24,27.9988790162,972.388671875,83.0931158644,211.9593505859,3.3906838894,
2014,8,9,1,0,24,27.6580730664,972.3705444336,84.4303864786,213.0737915039,3.3061244488,
2014,8,9,2,0,24,27.4220228425,972.0425415039,85.2195093348,213.6423339844,3.0846841335,
2014,8,9,3,0,24,27.2058703263,972.5834960938,85.9922314025,216.292678833,2.8140792847,
2014,8,9,4,0,24,26.9717556218,972.9398193359,86.8493235586,220.2438049316,2.593984127,
2014,8,9,5,0,24,26.8985779591,973.8416137695,86.9116418414,224.3544769287,2.3741211891,
2014,8,9,6,12,24,28.2003224077,974.8635864258,79.7864424153,230.8834075928,2.1147084236,
2014,8,9,7,98,24,30.553944103,975.5564575195,69.1210310263,245.6512451172,1.7864733934,
2014,8,9,8,298,24,32.2923981949,976.0915527344,64.1598697969,253.4242401123,1.4631789923,
2014,8,9,9,471,25,33.6248003017,976.1594848633,60.7820598811,251.6443481445,1.3043943644,
2014,8,9,10,762,25,34.2842181523,975.4265136719,60.0127096752,244.7870178223,1.2078233957,
2014,8,9,11,871,25,34.1200174805,974.8268432617,61.5315300236,236.2369842529,1.0479900837,
2014,8,9,12,885,26,33.281733926,974.1666259766,66.6468302925,221.8978424072,1.0515518188,
2014,8,9,13,826,26,32.5920050371,973.5877685547,69.952786657,213.345993042,1.2262033224,
2014,8,9,14,581,25,32.4367124336,973.2340698242,68.7056003972,213.9768981934,1.4656754732,
2014,8,9,15,494,25,32.0200516442,972.8335571289,67.8789073565,217.7528686523,1.7333199978,
2014,8,9,16,337,24,31.4541607034,972.8362426758,68.638791471,218.397064209,1.853459239,
2014,8,9,17,57,25,30.9245382559,973.3003540039,70.868672229,215.1326904297,1.9228396416,
2014,8,9,18,15,25,30.3119662936,973.4526367188,73.4035841826,212.1399841309,2.1965441704,
2014,8,9,19,0,25,29.8859154711,974.2946166992,75.1351721625,212.295135498,2.6053600311,
2014,8,9,20,0,25,29.4416436157,974.6957397461,77.7782800164,214.8030395508,2.9606955051,
2014,8,9,21,0,25,29.1259307451,974.6633911133,78.7845963125,218.3481445313,3.3361554146,
2014,8,9,22,0,24,28.828481749,974.3807373047,78.2386053329,223.7531280518,3.7449138165,
2014,8,9,23,0,23,28.8134985664,973.9189453125,74.5122627062,230.4385375977,3.9940652847,
2014,8,10,0,0,23,28.6260770019,973.451171875,73.3615974079,235.7872619629,3.9866614342,
2014,8,10,1,0,22,28.5528032475,973.0935668945,71.6933615708,238.229309082,3.7482550144,
2014,8,10,2,0,22,28.3093942922,973.2380981445,71.7663606133,239.1622619629,3.4284117222,
2014,8,10,3,0,22,28.0734815415,973.4680175781,72.5591351386,239.9819335938,3.2410511971,
2014,8,10,4,0,22,27.9115151268,974.044128418,73.1886472937,242.6446990967,3.1584486961,
2014,8,10,5,0,22,27.851124576,974.5229492188,73.492965766,245.9244384766,3.1212458611,
2014,8,10,6,23,22,29.0076039019,975.5994262695,69.3451464741,248.3550720215,2.9401745796,
2014,8,10,7,186,23,30.9574048248,976.3579711914,64.2219166205,254.4094390869,2.9000110626,
2014,8,10,8,404,23,33.0645316387,976.5881958008,58.6865637981,259.5720214844,2.7846293449,
2014,8,10,9,601,24,34.738751207,976.3519287109,54.6346406146,259.6887207031,2.7326390743,
2014,8,10,10,764,24,35.0249103366,975.9104614258,55.4709514097,259.2475585938,2.784178257,
2014,8,10,11,874,25,34.3702763941,975.2763061523,59.7865362181,256.4804382324,2.8667962551,
2014,8,10,12,921,25,33.3137617565,974.640625,63.8492855094,254.1196899414,3.0459582806,
2014,8,10,13,902,25,32.6177908388,973.866394043,65.6920513003,253.8430328369,3.3116798401,
2014,8,10,14,783,25,32.6160323113,973.6022949219,64.6143619274,255.5556182861,3.3465645313,
2014,8,10,15,674,24,32.3392854664,973.4827880859,64.3921025287,258.1875610352,3.187620163,
2014,8,10,16,488,24,31.9902952771,973.4059448242,64.3248819488,256.3829956055,3.0331068039,
2014,8,10,17,272,24,31.5196410275,973.3549194336,64.6951509946,245.917388916,2.8549666405,
2014,8,10,18,31,23,30.9135452777,973.841796875,65.8194132423,230.7495574951,2.9009876251,
2014,8,10,19,0,23,30.4765325189,974.2212524414,66.7052359977,220.8364868164,3.2461390495,
2014,8,10,20,0,23,30.0990439469,974.4014892578,67.4531566899,219.3799743652,3.5261192322,
2014,8,10,21,0,23,29.7677909978,974.5181884766,67.8959177832,220.272277832,3.7738320827,
2014,8,10,22,0,22,29.3987734419,974.204284668,68.4550268368,221.3522186279,4.0404114723,
2014,8,10,23,0,22,29.1261681947,974.0685424805,68.6241149866,223.7585449219,4.2464513779,
2014,8,11,0,0,22,28.7870288399,973.2953491211,69.0110673209,227.9585876465,4.3304767609,
2014,8,11,1,0,22,28.4054995702,973.1920776367,69.7405050528,233.6628265381,4.2721939087,
2014,8,11,2,0,22,28.0671514282,973.1823730469,71.0511671148,240.0341033936,4.0085902214,
2014,8,11,3,0,22,27.724999462,973.3243408203,73.0617302503,245.1342468262,3.7374033928,
2014,8,11,4,0,22,27.4076290146,973.2764892578,75.1309495168,248.0305175781,3.5343227386,
2014,8,11,5,0,22,27.2418222241,973.8237915039,76.5973627339,248.5024719238,3.3541567326,
2014,8,11,6,22,22,28.6234117262,974.5817871094,71.1352196617,247.7334594727,3.0611314774,
2014,8,11,7,184,22,31.0680829051,974.9528808594,62.0134203548,253.4221801758,2.9553458691,
2014,8,11,8,404,23,33.2531246361,975.0325317383,55.8014528644,254.3780517578,2.7876868248,
2014,8,11,9,602,23,35.0781870465,974.9116821289,50.9675905701,249.0209503174,2.6525018215,
2014,8,11,10,764,23,36.2771679778,974.6262817383,48.1364898416,243.2273864746,2.6842110157,
2014,8,11,11,873,23,36.7581821438,974.2559204102,47.0941082248,239.6918487549,2.8632087708,
2014,8,11,12,920,23,36.750148084,973.2113037109,46.4558042547,237.5712890625,3.1253964901,
2014,8,11,13,900,23,36.3878141749,972.6290893555,46.7952966471,234.9235229492,3.3444325924,
2014,8,11,14,789,23,35.7230722659,972.0541381836,48.1292182938,232.2775878906,3.335406065,
2014,8,11,15,474,22,34.9555034149,971.9633178711,49.9939048545,228.7493286133,3.1872003078,
2014,8,11,16,422,22,34.3417277166,971.6950683594,50.8511552644,225.1170196533,3.0926623344,
2014,8,11,17,269,22,33.5557502416,971.7977905273,51.9841779665,220.7108764648,3.0929656029,
2014,8,11,18,14,22,32.6588277597,972.4105834961,53.8817563108,213.6362915039,3.2457709312,
2014,8,11,19,0,22,31.9279632799,973.0228881836,56.3981437065,208.570526123,3.6015908718,
2014,8,11,20,0,22,31.3399344297,973.5786743164,58.3304717976,208.6363220215,3.898075819,
2014,8,11,21,0,22,30.6874512091,973.3878173828,60.5180399669,210.9629821777,4.1353845596,
2014,8,11,22,0,22,30.1129607972,973.0376586914,62.3810561336,214.1558380127,4.3828473091,
2014,8,11,23,0,22,29.6255372824,972.6113891602,63.8523864787,217.9698181152,4.5472817421,
2014,8,12,0,0,22,29.1645422369,972.0734863281,65.4854687069,222.2908630371,4.6314778328,
2014,8,12,1,0,22,28.6881650866,971.9877929688,67.3806283557,226.69581604,4.6701340675,
2014,8,12,2,0,22,28.2747141836,971.9713134766,69.3269085465,229.8435668945,4.5691204071,
2014,8,12,3,0,22,27.9001741915,972.0197143555,71.4243934737,231.4898986816,4.4139866829,
2014,8,12,4,0,22,27.5009555996,972.6857299805,73.8739988773,232.0541534424,4.2627391815,
2014,8,12,5,0,22,27.2786678047,973.0082397461,75.5628434129,232.4298706055,4.146882534,
2014,8,12,6,21,22,28.4847393458,973.6368408203,70.9176904467,233.7846832275,4.0444908142,
2014,8,12,7,122,22,30.9898204198,974.3626098633,60.8819062083,238.8349151611,4.1835932732,
2014,8,12,8,312,22,33.2204609503,974.3703613281,54.192300232,241.4961395264,4.1217389107,
2014,8,12,9,592,22,35.0765048405,974.5438232422,49.1970730268,242.3111877441,4.0953655243,
2014,8,12,10,763,22,36.629101085,974.1842651367,44.8492009567,243.369140625,4.1093363762,
2014,8,12,11,873,22,37.8997827795,973.4660644531,40.8539974105,244.6911621094,4.1222896576,
2014,8,12,12,920,21,39.0252767054,972.497253418,36.9859024451,246.2816925049,4.1361322403,
2014,8,12,13,900,20,39.944227309,971.3128662109,33.6574635715,248.1163482666,4.1240930557,
2014,8,12,14,746,20,40.5540516492,970.5056152344,30.9021210883,247.8398284912,4.0440397263,
2014,8,12,15,672,19,40.4567095518,970.0806274414,29.8196179812,245.7626037598,3.9207189083,
2014,8,12,16,448,18,39.6471212417,969.9849853516,30.0013055249,241.9681243896,3.8933868408,
2014,8,12,17,266,18,38.2530376344,970.3283081055,31.6326546973,236.2664489746,4.0248417854,
2014,8,12,18,61,18,36.7472826293,970.5596923828,34.262234735,227.614730835,4.1813621521,
2014,8,12,19,0,18,35.7672280082,971.4059448242,36.6231708872,218.5706939697,4.6481924057,
2014,8,12,20,0,18,34.9962536513,971.7338867188,38.9447880657,214.5679016113,5.2222046852,
2014,8,12,21,0,19,34.0437317676,972.0279541016,42.7293308324,213.8695678711,5.7201404572,
2014,8,12,22,0,20,32.9734707699,971.8359985352,47.8838502202,214.4319763184,6.0540175438,
2014,8,12,23,0,21,31.7478150136,971.7788085938,54.7057182881,215.0265197754,6.1481966972,
2014,8,13,0,0,22,30.556272081,971.4103393555,61.7325448305,216.0152587891,6.0645699501,
2014,8,13,1,0,22,29.5768598303,971.2785644531,67.2845001171,217.9192047119,5.9316968918,
2014,8,13,2,0,22,28.9221076412,971.5480957031,70.3590491973,220.1150970459,5.6278538704,
2014,8,13,3,0,22,28.485907984,971.823425293,71.5124960156,222.8710327148,5.2794318199,
2014,8,13,4,0,22,28.0392060381,972.4439697266,72.6284842711,226.2644958496,5.0160269737,
2014,8,13,5,0,22,27.7368229646,973.0441894531,73.2423162863,228.8663787842,4.8591895103,
2014,8,13,6,20,22,28.579898983,974.0288085938,69.0725280159,231.0803070068,5.0728178024,
2014,8,13,7,181,22,30.2460908768,974.8655395508,61.5670845128,232.190322876,5.2529349327,
2014,8,13,8,401,21,32.6143961638,975.2661743164,52.553950817,232.914352417,5.5213527679,
2014,8,13,9,600,21,34.684583853,975.0360107422,45.925883613,233.1971740723,5.7727398872,
2014,8,13,10,763,21,36.5058936094,974.6502685547,40.7456674181,233.2730712891,5.9344005585,
2014,8,13,11,874,20,38.1145159962,974.0535888672,36.607658199,233.1922302246,6.0624008179,
2014,8,13,12,922,20,39.2564005456,972.8482055664,33.5775622752,233.6512298584,6.2081480026,
2014,8,13,13,903,19,40.077984663,971.546875,31.206892834,234.6583862305,6.2967853546,
2014,8,13,14,817,19,40.5121786436,970.8118286133,29.870371651,235.3853302002,5.7475523949,
2014,8,13,15,673,19,40.3016289966,970.1664428711,29.4795902081,235.4457244873,5.0133266449,
2014,8,13,16,485,18,39.4013299244,969.7966308594,30.4230088173,233.3157958984,4.4986085892,
2014,8,13,17,263,18,37.880500032,969.7072143555,33.1400872669,228.2245941162,4.243906498,
2014,8,13,18,68,19,36.1315785683,970.4852294922,37.2928365493,220.5083770752,4.1089110374,
2014,8,13,19,0,19,35.0256551457,971.1714477539,41.0094280781,211.6188049316,4.3093810081,
2014,8,13,20,0,20,34.0914657483,971.7849731445,45.1863620798,209.4584197998,4.848110199,
2014,8,13,21,0,21,33.1128389673,972.5751953125,50.2315100899,211.8236846924,5.3632206917,
2014,8,13,22,0,22,32.1050043197,972.7083129883,55.7934354361,215.7457275391,5.6794371605,
2014,8,13,23,0,22,31.1622321086,972.53125,61.08623781,220.3698730469,5.7570695877,
2014,8,14,0,0,23,30.4099265886,972.1889038086,65.5061059026,225.086151123,5.694334507,
2014,8,14,1,0,23,29.7671464123,971.7981567383,68.9535404652,229.6414489746,5.570628643,
2014,8,14,2,0,23,29.3060138937,971.1498413086,71.0692379609,231.5009765625,5.3319602013,
2014,8,14,3,0,23,28.8397501802,971.0092773438,72.7139071429,232.2070159912,5.1039657593,
2014,8,14,4,0,23,28.4134806489,971.2430419922,73.7561838548,232.3026275635,4.9122743607,
2014,8,14,5,0,23,28.0760185155,971.6978149414,74.551620757,232.1598358154,4.8072314262,
2014,8,14,6,19,22,28.9419439217,972.2688598633,70.3287647906,233.2185668945,4.979970932,
2014,8,14,7,183,22,30.9357077123,973.0131225586,61.6261963563,236.2755737305,5.2589011192,
2014,8,14,8,377,22,33.139430892,973.1903686523,53.1672432699,237.4277954102,5.4610753059,
2014,8,14,9,599,21,35.1373268286,973.1134643555,46.2060813886,237.0044250488,5.5401945114,
2014,8,14,10,763,21,37.1656733222,972.7865600586,40.2373910469,235.7105865479,5.4449005127,
2014,8,14,11,874,20,38.861878914,971.8888549805,35.5101041087,233.7901306152,5.3283057213,
2014,8,14,12,906,20,40.1785585768,970.7816772461,31.8308682114,232.3990478516,5.2891173363,
2014,8,14,13,902,19,40.9861656433,969.4606933594,29.3470289331,231.7141571045,5.3438110352,
2014,8,14,14,816,19,41.2144225184,968.8479614258,28.2807298855,233.8860473633,5.0739245415,
2014,8,14,15,672,18,40.8671503851,968.2559814453,28.2998016613,236.9889068604,4.631752491,
2014,8,14,16,469,18,39.8557085375,967.8867797852,29.5428167706,238.3480987549,4.2414216995,
2014,8,14,17,260,18,38.1707450396,968.0762939453,32.5974600897,236.3261108398,3.9723072052,
2014,8,14,18,60,19,36.5185256041,968.8784790039,36.13217409,229.0633544922,3.8074569702,
2014,8,14,19,0,19,35.412216026,969.4760742188,39.5325881235,218.5105895996,3.9619617462,
2014,8,14,20,0,20,34.5900904184,970.1389770508,42.6135682852,211.6851501465,4.4260678291,
2014,8,14,21,0,20,33.6891061435,970.4389038086,46.6455450876,208.7213134766,4.8507957458,
2014,8,14,22,0,21,32.7267573501,970.2837524414,51.2581123145,208.2666625977,5.0788927078,
2014,8,14,23,0,21,31.8289695948,970.3087158203,55.9611807615,208.8966369629,5.12479496,
2014,8,15,0,0,22,31.0650046624,970.0204467773,59.8000351755,210.3554992676,5.0669755936,
2014,8,15,1,0,22,30.3765719814,969.5437011719,62.9278305911,212.108505249,4.9774985313,
2014,8,15,2,0,22,29.716125165,969.4324951172,65.7947439511,213.5120849609,4.9820713997,
2014,8,15,3,0,22,29.1230182783,969.3975830078,68.5274200634,214.5139160156,5.0585989952,
2014,8,15,4,0,22,28.5604251801,969.8317871094,71.4065260069,215.268737793,5.1481142044,
2014,8,15,5,0,23,28.0727835003,970.5589599609,74.0978145906,215.5775604248,5.1814994812,
2014,8,15,6,19,23,28.794528958,971.3552856445,71.1272070568,216.6258544922,5.3452205658,
2014,8,15,7,178,22,30.5668648318,971.776550293,63.1284544936,217.7764892578,5.4215321541,
2014,8,15,8,321,22,32.8364541236,972.177734375,54.2558306156,217.5609436035,5.1462006569,
2014,8,15,9,477,21,35.292763278,972.4555053711,46.0841507432,216.1523284912,4.7641654015,
2014,8,15,10,662,21,37.3198512714,972.37890625,40.2989817293,213.652557373,4.5259232521,
2014,8,15,11,876,21,38.9553742539,971.8598022461,35.7816832921,211.3488464355,4.488278389,
2014,8,15,12,922,20,40.054687534,971.0293579102,32.6254677229,210.4299316406,4.6077876091,
2014,8,15,13,901,20,40.7186329988,970.4404296875,30.4892570034,211.1778259277,4.766459465,
2014,8,15,14,814,19,40.6546818191,969.5354614258,29.7927708405,213.5045013428,4.937980175,
2014,8,15,15,668,19,39.9568487282,968.8837280273,30.5220109173,215.87890625,5.0904970169,
2014,8,15,16,480,19,38.3968459825,968.8332519531,33.6965530586,216.8628540039,5.2061696053,
2014,8,15,17,257,19,36.5316032759,969.2026367188,37.9740577004,215.5671081543,5.3204331398,
2014,8,15,18,58,19,35.1619753149,969.9791259766,41.0401673776,212.609375,5.254752636,
2014,8,15,19,0,20,34.2720951019,970.4165649414,43.6877429734,206.9729766846,5.0849165916,
2014,8,15,20,0,20,33.5588077484,971.3457641602,46.0545378532,204.5457458496,5.2559232712,
2014,8,15,21,0,20,32.7779522327,971.9071655273,48.82033617,204.3375701904,5.3961515427,
2014,8,15,22,0,20,31.9993000166,972.067565918,52.0224420255,205.08934021,5.463634491,
2014,8,15,23,0,21,31.1923264892,972.4343261719,55.9509774501,205.8612976074,5.4575901031,
2014,8,16,0,0,21,30.3452359572,972.3430175781,60.4870024995,206.260925293,5.4678411484,
2014,8,16,1,0,22,29.4626849981,972.3649291992,65.2725791895,205.9468383789,5.5123276711,
2014,8,16,2,0,22,28.4662754965,972.4683227539,70.6605434181,204.3540039063,5.5971164703,
2014,8,16,3,0,22,27.5905228299,972.6371459961,74.508776659,202.1662597656,5.6349787712,
2014,8,16,4,0,22,26.9022709153,972.6889648438,77.0090808544,199.6898956299,5.5166559219,
2014,8,16,5,0,22,26.4795143539,973.0339355469,78.3475298036,197.6227874756,5.356628418,
2014,8,16,6,18,22,27.2101568406,973.8140258789,74.3444012117,196.9448852539,5.2373328209,
2014,8,16,7,168,21,29.1578630251,974.3889770508,64.6092383024,198.0862426758,5.2002744675,
2014,8,16,8,216,21,31.515758423,974.9533081055,54.5220656183,199.7311706543,4.8828172684,
2014,8,16,9,317,20,32.9509348328,975.2191162109,49.1575433344,200.2004089355,4.4026269913,
2014,8,16,10,346,20,35.5848536052,974.9689331055,41.7098524063,200.3814697266,4.0408244133,
2014,8,16,11,443,20,37.3158381699,974.7000732422,37.5609323133,200.5648803711,3.7359850407,
2014,8,16,12,701,20,38.6374384422,974.0012207031,34.2311594591,201.3685302734,3.4203801155,
2014,8,16,13,527,19,39.3489562695,973.4055786133,32.3488778549,203.1007995605,3.0000462532,
2014,8,16,14,558,19,39.2823818234,972.9605102539,32.3596405693,206.2885742188,2.5147781372,
2014,8,16,15,364,19,38.4255945782,972.6837768555,33.8512834507,211.4923400879,2.0410404205,
2014,8,16,16,422,19,37.0259386193,972.5921630859,36.2596479,216.3495941162,1.6312514544,
2014,8,16,17,247,19,35.2993775701,972.9370117188,39.6163614731,213.8541259766,1.4643741846,
2014,8,16,18,55,19,33.8089131705,973.5565185547,43.3472720141,198.6997375488,1.7086354494,
2014,8,16,19,0,20,33.0717302654,973.9641723633,46.3142502959,184.7467651367,2.3043274879,
2014,8,16,20,0,20,32.4992458181,974.0723876953,48.5380444223,175.6139068604,2.6781225204,
2014,8,16,21,0,20,31.6481925933,974.1072387695,52.4185294979,172.7614440918,2.9589457512,
2014,8,16,22,0,21,30.7883836146,974.3196411133,56.4625655607,177.5660095215,3.112745285,
2014,8,16,23,0,21,29.9277228399,974.2123413086,61.1214224007,186.0652160645,3.142339468,
2014,8,17,0,0,22,29.2877997442,973.9202270508,65.0125384562,194.1852264404,3.079097271,
2014,8,17,1,0,22,28.7569812321,973.6701049805,68.7953394739,200.2496643066,2.8903398514,
2014,8,17,2,0,22,28.2515942301,973.7521362305,72.6761837053,207.2302856445,2.6621370316,
2014,8,17,3,0,23,27.882683835,974.2018432617,76.0108771331,216.6180114746,2.4000537395,
2014,8,17,4,0,23,27.5885980531,974.7755737305,78.5950042398,227.3858795166,2.136146307,
2014,8,17,5,0,23,27.416983554,975.0524902344,80.2301163944,238.4532623291,1.8968658447,
2014,8,17,6,17,23,28.81044673,975.7414550781,73.8165795604,251.3745727539,1.5673500299,
2014,8,17,7,161,22,31.8847419209,976.4419555664,59.2723826967,286.9178466797,1.1785765886,
2014,8,17,8,378,22,34.1339981769,976.7046508789,50.5156297042,323.1796264648,1.0848925114,
2014,8,17,9,566,22,35.0619890005,976.9764404297,48.5292896715,326.130645752,0.9094440341,
2014,8,17,10,720,22,35.9247756344,977.0254516602,46.1505947842,309.7159729004,0.6806989908,
2014,8,17,11,748,21,36.735335171,976.9083862305,42.5784483519,275.2713317871,0.681441009,
2014,8,17,12,605,21,37.5714614053,976.2483520508,38.3701220526,248.403503418,0.923427999,
2014,8,17,13,663,20,38.2334774796,975.6000366211,34.9632445464,231.5530548096,1.2448730469,
2014,8,17,14,800,19,38.2495461365,974.9876098633,33.2499501995,226.3923950195,1.3257969618,
2014,8,17,15,408,18,37.883054412,974.8413085938,32.582198342,223.3319244385,1.19698596,
2014,8,17,16,464,18,37.0407276757,974.6538696289,32.7999944595,215.127532959,1.0854254961,
2014,8,17,17,148,17,35.6640270266,974.8102416992,34.0201172614,202.748840332,1.2211922407,
2014,8,17,18,17,17,33.9400596714,975.5657348633,37.7038341412,191.3782958984,1.9607502222,
2014,8,17,19,0,18,32.687893201,976.1705322266,42.6624551035,190.7225646973,2.940155983,
2014,8,17,20,0,19,31.6375076973,976.7503051758,48.576328615,193.5207366943,3.4154162407,
2014,8,17,21,0,20,30.5082475986,977.1148071289,55.6198543712,196.1321716309,3.5850412846,
2014,8,17,22,0,21,29.5690312279,977.3577880859,61.732429406,199.6676330566,3.5984787941,
2014,8,17,23,0,21,28.7977933896,977.3123168945,66.3483597476,204.3718719482,3.5298101902,
2014,8,18,0,0,22,28.2398343295,976.8953857422,69.3359042666,209.5370788574,3.4325940609,
2014,8,18,1,0,22,27.726397925,976.4300537109,71.7416715359,214.3745727539,3.3239355087,
2014,8,18,2,0,22,27.294669989,976.423034668,73.5079856134,218.4017181396,3.2383892536,
2014,8,18,3,0,22,26.9102259001,976.5843505859,74.8480449222,223.7996368408,3.1512026787,
2014,8,18,4,0,21,26.6493220025,976.8402099609,75.2370994501,230.2538909912,3.1028485298,
2014,8,18,5,0,21,26.4672586199,977.6348266602,75.162482367,236.5723114014,3.0896172523,
2014,8,18,6,17,21,27.9223487593,978.5693359375,67.8641932528,242.0734405518,2.9012026787,
2014,8,18,7,174,20,31.6820855137,979.3601074219,50.9802352884,254.4760742188,2.829426527,
2014,8,18,8,382,19,35.060251405,979.7567749023,40.5571835972,264.4635314941,2.6390583515,
2014,8,18,9,607,19,37.8381349891,980.0343017578,34.273768779,269.4456787109,2.1921644211,
2014,8,18,10,773,18,40.423560271,979.8013916016,28.0578061007,276.8646240234,1.6001044512,
2014,8,18,11,886,17,42.5120347251,979.4144287109,23.154566821,283.1675415039,1.1138894558,
2014,8,18,12,900,15,43.8385959545,978.7586669922,19.9254954911,281.7921142578,0.8417518139,
2014,8,18,13,850,14,44.3113992104,977.9797363281,17.9937448961,272.1534729004,0.7606455088,
2014,8,18,14,716,13,44.0557672744,977.4703979492,17.1387349896,276.2403259277,0.7282104492,
2014,8,18,15,640,13,43.0613390793,977.2018432617,17.480991709,286.7259521484,0.7226576805,
2014,8,18,16,483,13,41.3383894718,977.2523803711,18.8875402866,293.5129394531,0.7567943335,
2014,8,18,17,252,12,39.191861914,977.3298339844,20.9110738185,292.1932373047,0.8050597906,
2014,8,18,18,54,15,36.2059129775,977.7911987305,29.077861257,279.8900756836,0.9326716661,
2014,8,18,19,0,16,34.3660596552,978.6328125,35.5119840441,266.0953979492,1.2278610468,
2014,8,18,20,0,17,33.5308074353,979.0516967773,38.6301514866,247.0670013428,1.6071788073,
2014,8,18,21,0,14,34.0978726596,979.3619995117,31.0582604942,230.5205078125,2.1613335609,
2014,8,18,22,0,15,33.2618475036,979.2010498047,33.8580523443,224.1838989258,2.8119866848,
2014,8,18,23,0,15,32.5727109115,979.2435913086,36.0782602319,223.5548858643,3.3176364899,
2014,8,19,0,0,16,31.5826516104,979.1236572266,41.6596814425,224.4341888428,3.673299551,
2014,8,19,1,0,18,30.6435180622,979.2952270508,48.3747628911,226.0562744141,3.8978142738,
2014,8,19,2,0,19,29.8354612606,979.3721923828,55.1389593422,230.2801513672,4.0235733986,
2014,8,19,3,0,20,29.2394463791,979.5969238281,60.3984767328,236.1436157227,4.0713076591,
2014,8,19,4,0,21,28.7878792263,979.8473510742,63.652131337,241.7822113037,4.036365509,
2014,8,19,5,0,21,28.5134411322,980.2436523438,65.1092326324,247.0485839844,3.9568014145,
2014,8,19,6,16,21,29.7154293518,981.0930786133,60.5190157153,252.0861968994,3.7471730709,
2014,8,19,7,172,20,32.5492953928,981.5604248047,50.097911048,260.8103942871,3.811198473,
2014,8,19,8,380,20,35.8092730953,981.8441772461,39.9927429311,269.4990844727,3.606492281,
2014,8,19,9,579,19,38.7129687409,981.7381591797,32.951053978,275.318145752,3.1489782333,
2014,8,19,10,740,18,41.0799547363,981.2894287109,27.5678850458,279.0465698242,2.6854081154,
2014,8,19,11,883,17,42.8414545814,980.5421142578,23.62997384,279.5684814453,2.3589603901,
2014,8,19,12,905,16,43.8889177441,979.4672241211,21.2337587918,278.2061157227,2.2204859257,
2014,8,19,13,840,16,44.2265795899,978.3159179688,19.8966316326,276.6789855957,2.2534635067,
2014,8,19,14,779,15,43.9086151512,977.1674194336,19.337837788,277.3842163086,2.3108654022,
2014,8,19,15,591,15,42.989746482,976.6853637695,19.7897493702,279.0235900879,2.3221945763,
2014,8,19,16,458,14,41.4989955524,976.5971679688,21.0332185504,277.9737548828,2.2725100517,
2014,8,19,17,248,14,39.4455161438,976.5662231445,23.4374497585,272.9175720215,2.2081289291,
2014,8,19,18,55,15,37.3814267388,976.84375,26.6273624036,263.9378051758,2.2202088833,
2014,8,19,19,0,16,35.9550178439,977.216796875,31.0584142865,253.060546875,2.4278883934,
2014,8,19,20,0,15,35.4996856505,977.5882568359,31.2201598447,244.2403564453,2.8429412842,
2014,8,19,21,0,16,34.8147281866,977.5208129883,33.0796895709,238.9883728027,3.4467408657,
2014,8,19,22,0,16,34.2602696619,977.3740234375,33.9919046944,237.6086425781,4.0577158928,
2014,8,19,23,0,16,33.4635979586,977.2423095703,35.9778935456,238.4976043701,4.532459259,
2014,8,20,0,0,16,32.6479846602,976.9431762695,38.2134279778,240.6461029053,4.890393734,
2014,8,20,1,0,16,31.8645306085,976.9782714844,40.9761478113,243.2832336426,5.1466832161,
2014,8,20,2,0,17,31.1521234762,976.7977905273,44.0926223365,244.5471496582,5.1284332275,
2014,8,20,3,0,18,30.5289691402,977.0153198242,47.3403635983,244.7253265381,5.0043516159,
