Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2013,1,1,19,30,0,0,0,-6,12.939295809,987.6565551758,24.5302396968,45.4384727478,2.955965519
2013,1,1,20,30,0,0,0,-6,12.2475134485,988.1447143555,25.5226182957,44.2840843201,2.9135198593
2013,1,1,21,30,0,0,0,-7,11.6331427652,988.0426635742,26.4929240507,39.4652137756,2.8187863827
2013,1,1,22,30,0,0,0,-7,11.078272283,988.0775756836,27.399981748,32.7562828064,2.7394757271
2013,1,1,23,30,0,0,0,-7,10.6089899703,987.885925293,28.2204849562,24.3397140503,2.7468574047
2013,1,2,0,30,0,0,0,-7,10.186046855,987.6217041016,29.024823805,17.2799682617,2.8160872459
2013,1,2,1,30,0,0,0,-7,9.7928199068,987.6008300781,29.8023149062,12.3114547729,2.953458786
2013,1,2,2,30,0,0,0,-7,9.4134942147,987.1275634766,30.5590552479,10.2663421631,2.9965009689
2013,1,2,3,30,0,0,0,-7,8.992950433,986.5983886719,31.3725722342,8.6512145996,2.9127411842
2013,1,2,4,30,0,0,0,-7,8.5559710407,986.5375366211,32.2630985237,6.0196838379,2.745049715
2013,1,2,5,30,0,0,0,-7,8.1191711394,986.8143310547,33.2514232127,6.20728302,2.5254046917
2013,1,2,6,30,0,0,0,-7,7.650833876,987.0586547852,34.3059280415,7.9408340454,2.2638201714
2013,1,2,7,30,0,0,0,-6,8.4288133338,987.4654541016,32.8501130165,7.9609832764,1.8973487616
2013,1,2,8,30,87,241,133,-6,11.650100021,988.4497680664,28.380851809,9.4252700806,1.4466094971
2013,1,2,9,30,141,480,316,-4,14.5658555102,989.5039672852,25.8252471386,19.597328186,0.9062713385
2013,1,2,10,30,175,588,470,-4,18.502413343,989.6711425781,21.128166652,20.2503509521,1.1764746904
2013,1,2,11,30,198,632,572,-4,20.9393151301,989.2212524414,17.5212140751,16.1192474365,1.5327892303
2013,1,2,12,30,195,687,628,-5,21.8976981284,988.4636230469,16.0344129343,8.117515564,1.4880611897
2013,1,2,13,30,183,708,617,-5,22.0489927136,988.1831665039,15.2273639161,1.1835174561,1.4348430634
2013,1,2,14,30,179,647,529,-6,21.3574394356,987.5687866211,15.0668599143,356.825592041,1.4819407463
2013,1,2,15,30,167,504,379,-7,19.8358317181,987.4009399414,15.5963456165,358.1435546875,1.5242043734
2013,1,2,16,30,112,304,191,-6,17.1039338318,987.4439697266,20.0097620844,6.4205703735,1.5167133808
2013,1,2,17,30,8,0,8,-4,14.7049127034,987.8485717773,26.4429659995,16.9367599487,1.600399375
2013,1,2,18,30,0,0,0,-6,13.8302191246,988.5513916016,23.7971442997,23.9423065186,1.6952739954
2013,1,2,19,30,0,0,0,-7,13.0798807636,989.0133666992,23.3358699846,29.10597229,1.6947028637
2013,1,2,20,30,0,0,0,-8,12.3759133632,989.5355224609,21.6565478837,30.8571014404,1.5959345102
2013,1,2,21,30,0,0,0,-9,11.6928174686,989.8117675781,22.4114790071,30.3536643982,1.4275687933
2013,1,2,22,30,0,0,0,-9,11.0498545835,989.3801269531,23.0661217484,31.1464347839,1.2865759134
2013,1,2,23,30,0,0,0,-9,10.4001553911,988.6797485352,23.8397188514,40.6807899475,1.1649610996
2013,1,3,0,30,0,0,0,-9,9.8090205532,988.15625,24.550786436,54.4290618896,1.0790783167
2013,1,3,1,30,0,0,0,-9,9.2482429015,987.8675537109,25.3697308304,67.3312530518,1.0202499628
2013,1,3,2,30,0,0,0,-9,8.6904478949,987.388671875,26.2397182441,72.1802444458,0.826299727
2013,1,3,3,30,0,0,0,-9,8.1665792224,987.1270751953,27.3086996114,72.4231185913,0.521387279
2013,1,3,4,30,0,0,0,-9,7.6591106561,986.9024047852,28.2069221566,77.7088394165,0.2193949223
2013,1,3,5,30,0,0,0,-9,7.1970642144,987.1171875,29.0910535486,203.2703094482,0.0848156661
2013,1,3,6,30,0,0,0,-9,6.7615064758,987.7286376953,29.9734803528,219.0936126709,0.3874738514
2013,1,3,7,30,0,0,0,-9,7.6595962085,988.3474121094,28.8017163196,218.0018615723,0.7930269837
2013,1,3,8,30,86,80,102,-6,10.9760682429,989.3829956055,28.212946589,197.2553405762,1.100232482
2013,1,3,9,30,153,38,167,-6,13.9800559744,989.9891357422,22.93665793,176.7925720215,1.2732496262
2013,1,3,10,30,237,417,446,-5,17.695166306,989.9197387695,19.8612008924,166.6993408203,1.2103823423
2013,1,3,11,30,220,565,555,-6,20.8500955695,989.1760864258,15.3926084957,160.3758544922,0.9594611526
2013,1,3,12,30,236,545,580,-6,22.1230368609,988.3276977539,14.1997157045,163.1998291016,0.875485301
2013,1,3,13,30,219,602,589,-6,22.4952673187,987.6557006836,13.5148180114,155.7025146484,0.7918970585
2013,1,3,14,30,232,511,510,-7,21.8971121924,986.9495849609,13.5180899824,133.8045349121,0.5880012512
2013,1,3,15,30,208,225,303,-7,20.3261202282,986.9981079102,14.2420350104,93.2990646362,0.5061959028
2013,1,3,16,30,127,89,151,-3,17.3206006143,987.3366088867,23.4919510542,66.9076843262,0.8092179894
2013,1,3,17,30,18,0,18,-6,14.9504025657,987.6552124023,22.9045095393,62.9587631226,1.304476738
2013,1,3,18,30,0,0,0,-5,13.9943309979,988.2036743164,24.6225000598,68.9339370728,1.7219412327
2013,1,3,19,30,0,0,0,-7,13.2049024103,988.6237182617,22.5337990956,75.0197601318,2.0648379326
2013,1,3,20,30,0,0,0,-8,12.4938043683,989.1657104492,22.0093519775,79.2488021851,2.4372367859
2013,1,3,21,30,0,0,0,-9,11.8023689962,988.9970703125,21.6491299716,80.4197921753,2.7803509235
2013,1,3,22,30,0,0,0,-9,11.1658506287,988.9774169922,22.4079005474,79.3529205322,3.0619802475
2013,1,3,23,30,0,0,0,-9,10.5539836456,988.9489746094,23.1818753128,77.6123046875,3.3090486526
2013,1,4,0,30,0,0,0,-9,9.9586819856,988.8032836914,23.90746715,76.6322021484,3.545478344
2013,1,4,1,30,0,0,0,-9,9.3942177022,988.3575439453,24.5734931018,77.0001983643,3.7868561745
2013,1,4,2,30,0,0,0,-10,8.7652347822,988.1730957031,25.3756053768,74.2001876831,3.6397395134
2013,1,4,3,30,0,0,0,-10,8.1493392418,987.4783935547,26.112820335,70.0612640381,3.338719368
2013,1,4,4,30,0,0,0,-10,7.6219570201,987.2875366211,26.7504343434,69.1757049561,3.0172555447
2013,1,4,5,30,0,0,0,-10,7.1568179805,987.3421630859,27.321496511,72.1053161621,2.6166739464
2013,1,4,6,30,0,0,0,-10,6.7419103641,987.8494262695,27.9149543843,74.6725234985,2.14706707
2013,1,4,7,30,0,0,0,-9,7.7192318275,988.4400024414,28.871672241,76.2354736328,1.6372095346
2013,1,4,8,30,87,256,136,-9,10.7502552064,989.2239379883,23.761417441,93.0392837524,1.5326794386
2013,1,4,9,30,137,508,322,-8,13.6340210583,990.15625,21.2182860987,108.0172958374,1.5131710768
2013,1,4,10,30,175,589,471,-6,17.5292016347,990.2664794922,18.5973520987,103.4026107788,1.3534097672
2013,1,4,11,30,189,663,583,-6,20.8079437079,989.430847168,14.8412272185,72.9255828857,1.2900742292
2013,1,4,12,30,194,692,632,-7,21.8399368527,988.4278564453,13.5996913405,59.4560775757,1.4126456976
2013,1,4,13,30,201,653,603,-7,21.9411757779,987.1777954102,12.8180116152,54.6904335022,1.7256938219
2013,1,4,14,30,189,596,514,-8,21.2046939429,986.3327636719,12.441487293,48.3293190002,2.1036872864
2013,1,4,15,30,164,534,391,-10,19.7070146743,986.3473510742,12.4658021828,42.301776886,2.5040359497
2013,1,4,16,30,113,327,199,-9,17.1235037246,987.0353393555,15.0490008694,38.6377983093,2.9004867077
2013,1,4,17,30,20,0,20,-10,14.5652612982,987.8810424805,17.0423444097,36.6918296814,3.2903761864
2013,1,4,18,30,0,0,0,-11,13.6453488961,988.7952880859,16.9491571342,36.5149269104,3.5010650158
2013,1,4,19,30,0,0,0,-11,12.8867295751,989.3803710938,16.6390097816,37.0021400452,3.5971326828
2013,1,4,20,30,0,0,0,-12,12.1908951107,989.6353149414,16.4165046487,38.0123023987,3.5627295971
2013,1,4,21,30,0,0,0,-13,11.4985733334,989.1951904297,16.3241323768,39.7077522278,3.487937212
2013,1,4,22,30,0,0,0,-13,10.8312362396,988.6134033203,16.3219396806,41.0084686279,3.4376153946
2013,1,4,23,30,0,0,0,-14,10.1980111162,988.0213012695,16.3733467664,42.3321304321,3.4714474678
2013,1,5,0,30,0,0,0,-14,9.5716298711,987.6424560547,16.4743799879,43.7671813965,3.412530899
2013,1,5,1,30,0,0,0,-15,8.95750869,987.3600463867,16.6727983554,44.3164672852,3.2493469715
2013,1,5,2,30,0,0,0,-15,8.3697353988,987.1123046875,16.8845337877,37.3469276428,2.9545273781
2013,1,5,3,30,0,0,0,-15,7.80569329,986.4786987305,17.1392219217,26.8797912598,2.6864173412
2013,1,5,4,30,0,0,0,-15,7.2365701917,986.4121704102,17.4667968987,16.5170669556,2.6047210693
2013,1,5,5,30,0,0,0,-16,6.6861311934,986.4718017578,17.8058024055,8.1099853516,2.5803561211
2013,1,5,6,30,0,0,0,-16,6.1214918532,986.6890258789,18.160136535,0.7936019897,2.5550553799
2013,1,5,7,30,0,0,0,-15,6.9039532672,986.8756713867,19.0253036067,353.8010864258,2.5693166256
2013,1,5,8,30,85,48,95,-13,10.0001888595,987.7846069336,18.1363678198,358.3500976563,2.2173700333
2013,1,5,9,30,174,55,194,-12,12.9779494605,988.7305908203,15.4449322312,10.5671463013,1.5709825754
2013,1,5,10,30,238,80,279,-10,16.8431244439,988.4494018555,13.9806086091,18.4756240845,1.3581886292
2013,1,5,11,30,273,494,567,-11,20.132077636,987.7770385742,10.5103825355,9.7769622803,1.6210156679
2013,1,5,12,30,205,679,635,-11,21.2493183938,986.6628417969,9.9237326913,10.9217224121,1.5123867989
2013,1,5,13,30,184,711,623,-11,21.4235500793,986.1630859375,9.6223395575,17.1751861572,1.4465949535
2013,1,5,14,30,173,664,536,-12,20.7513687814,985.2467041016,9.5646812708,25.5141525269,1.4719769955
2013,1,5,15,30,154,557,392,-13,19.231784177,985.3116455078,9.8336887387,34.7713050842,1.592556119
2013,1,5,16,30,113,339,203,-10,16.4724160327,985.6060180664,14.1766370371,41.7998428345,1.7684386969
2013,1,5,17,30,13,0,13,-13,13.8912612362,986.3732299805,13.9903186713,53.3280067444,2.0139033794
2013,1,5,18,30,0,0,0,-13,13.0092976686,986.6378173828,14.9716624861,66.2350311279,2.3527379036
2013,1,5,19,30,0,0,0,-14,12.2358657284,987.2033081055,14.1051683304,76.4742050171,2.6942121983
2013,1,5,20,30,0,0,0,-13,11.5414720967,987.6854248047,15.4686851439,82.0490341187,2.8133013248
2013,1,5,21,30,0,0,0,-14,10.8835594498,988.0590209961,15.2046954591,86.7300491333,2.7968599796
2013,1,5,22,30,0,0,0,-13,10.2827689521,988.1487426758,16.65054311,91.6799240112,2.7628760338
2013,1,5,23,30,0,0,0,-14,9.7400839232,987.8859863281,16.2456911952,95.3562393188,2.7521533966
2013,1,6,0,30,0,0,0,-14,9.2371214992,988.0499267578,17.6900323129,98.0348434448,2.7559251785
2013,1,6,1,30,0,0,0,-14,8.7679227984,987.9998779297,17.1981110922,98.2403793335,2.7222495079
2013,1,6,2,30,0,0,0,-13,8.2657852958,987.6483154297,19.9954080388,96.0338745117,2.4259808064
2013,1,6,3,30,0,0,0,-14,7.7736403434,986.9694824219,19.6675178419,94.5574417114,2.1072351933
2013,1,6,4,30,0,0,0,-12,7.3292134648,987.0352783203,22.7754025597,95.7509002686,1.8802216053
2013,1,6,5,30,0,0,0,-14,6.9121276251,987.3748168945,20.5445590645,100.1709365845,1.6171916723
2013,1,6,6,30,0,0,0,-12,6.511657242,987.9497680664,23.9036443302,104.9122009277,1.2986775637
2013,1,6,7,30,0,0,0,-13,7.4874412384,988.5610961914,20.1952183167,106.6086349487,0.9992597699
2013,1,6,8,30,86,236,131,-13,10.9700694447,989.5555419922,16.9635609678,108.7760620117,1.1435929537
2013,1,6,9,30,146,483,322,-11,13.927177401,990.1825561523,15.7402914502,113.8272094727,1.2415257692
2013,1,6,10,30,200,492,448,-10,17.6070136642,990.267578125,14.1652529251,110.7255401611,1.0549938679
2013,1,6,11,30,196,654,586,-10,20.685667282,989.3377075195,11.0048105887,84.6299209595,0.9664933085
2013,1,6,12,30,222,624,618,-10,21.699409793,988.3673706055,10.3383963558,67.6802902222,0.917214334
2013,1,6,13,30,188,697,620,-11,21.7493340333,987.6359863281,10.0114263689,52.0487632751,1.0793406963
2013,1,6,14,30,174,665,539,-11,20.9484081495,987.1010131836,9.9665835746,38.0160369873,1.3546093702
2013,1,6,15,30,166,537,397,-12,19.3648906144,986.9705810547,10.281104733,34.4228363037,1.6610337496
2013,1,6,16,30,124,240,189,-10,16.5946505315,987.3919067383,14.5443351539,37.4305152893,1.9005417824
2013,1,6,17,30,20,0,20,-11,14.0537427374,988.0037841797,15.5600853333,41.6681518555,2.0261619091
2013,1,6,18,30,0,0,0,-10,13.1983985753,988.8229980469,17.6035230951,45.4458465576,2.0352220535
2013,1,6,19,30,0,0,0,-12,12.4753298386,989.5309448242,16.4407090906,42.4114341736,2.0278527737
2013,1,6,20,30,0,0,0,-11,11.8392958393,989.8787231445,19.0470954258,41.1836242676,1.9844040871
2013,1,6,21,30,0,0,0,-12,11.2664254092,990.0224609375,17.087695976,42.5817108154,1.8402376175
2013,1,6,22,30,0,0,0,-11,10.720649227,989.8251953125,19.8274760004,47.1104049683,1.7256823778
2013,1,6,23,30,0,0,0,-13,10.1470475105,989.3471069336,17.925291392,54.4316139221,1.72232759
2013,1,7,0,30,0,0,0,-11,9.6191306085,988.8729248047,20.883114584,62.1488571167,1.7930260897
2013,1,7,1,30,0,0,0,-13,9.1545626388,988.5625,18.8426076598,69.8591461182,1.9152636528
2013,1,7,2,30,0,0,0,-11,8.6989801393,988.1480102539,21.8617770337,74.585395813,1.8477921486
2013,1,7,3,30,0,0,0,-13,8.2437918374,987.9908447266,19.6731728722,75.8894577026,1.6788765192
2013,1,7,4,30,0,0,0,-12,7.7748622358,988.0901489258,22.8824573627,78.1908035278,1.4582864046
2013,1,7,5,30,0,0,0,-13,7.3498138826,988.7173461914,20.635871201,88.4707717896,1.2155658007
2013,1,7,6,30,0,0,0,-12,6.9486740072,989.3245239258,24.0197395732,106.9946136475,1.0293850899
2013,1,7,7,30,0,0,0,-13,7.9513843057,990.1166992188,20.2626048403,132.8483734131,0.9241677523
2013,1,7,8,30,86,236,131,-12,11.4707741699,991.0768432617,17.0774570664,153.6834106445,0.9457708001
2013,1,7,9,30,136,509,322,-10,14.5584498648,991.9577026367,16.0519794655,172.2719421387,0.8054087162
2013,1,7,10,30,170,617,481,-9,18.2735516835,992.032409668,14.1791674054,217.8480987549,0.4329835474
2013,1,7,11,30,189,668,588,-10,21.3305855188,991.4097290039,10.9419573697,322.9359741211,0.9538202286
2013,1,7,12,30,193,702,640,-10,22.3643064706,990.2922973633,10.1285621384,328.3666992188,1.4237048626
2013,1,7,13,30,198,668,613,-10,22.5002736742,989.7805786133,9.7498975353,333.5494384766,1.7311735153
2013,1,7,14,30,177,654,538,-11,21.8415849089,989.0261230469,9.660837987,340.3912353516,1.9321838617
2013,1,7,15,30,172,506,391,-12,20.3344836361,989.2074584961,9.8728986837,349.6878051758,2.0125501156
2013,1,7,16,30,116,319,203,-10,17.5989634809,989.4430541992,13.7008825021,0.4279022217,1.9668027163
2013,1,7,17,30,18,0,18,-11,15.0202174063,990.0770263672,14.365950353,11.9476623535,1.9305001497
2013,1,7,18,30,0,0,0,-10,14.1427943992,990.8451538086,16.6061670394,22.1202316284,1.9185117483
2013,1,7,19,30,0,0,0,-12,13.3866684434,991.5131225586,14.8931852136,29.7826118469,1.8559547663
2013,1,7,20,30,0,0,0,-11,12.6859238145,991.6864013672,17.1855008346,36.363735199,1.7746527195
2013,1,7,21,30,0,0,0,-13,12.0426358311,991.4901123047,15.5740244089,44.2705612183,1.6514531374
2013,1,7,22,30,0,0,0,-11,11.4303599536,991.1152954102,18.2726241772,50.3709831238,1.5394815207
2013,1,7,23,30,0,0,0,-13,10.8646333306,990.8165893555,16.6312676822,55.2552719116,1.4791103601
2013,1,8,0,30,0,0,0,-12,10.3471838212,990.6807861328,19.4512095267,61.6212005615,1.4624265432
2013,1,8,1,30,0,0,0,-13,9.8575019669,990.5340576172,17.6462121788,70.2112045288,1.4565387964
2013,1,8,2,30,0,0,0,-12,9.3761973751,990.2135620117,20.6321224734,73.0871505737,1.1764515638
2013,1,8,3,30,0,0,0,-13,8.9358916283,989.857421875,19.0048430039,68.7555389404,0.7186580896
2013,1,8,4,30,0,0,0,-11,8.5362892001,990.057800293,23.166425929,58.4951591492,0.3036979139
2013,1,8,5,30,0,0,0,-13,8.1828155373,990.0888671875,19.5343880228,242.8479309082,0.0574685372
2013,1,8,6,30,0,0,0,-11,7.8649688908,990.3170166016,23.0456660913,239.5210571289,0.4049129188
2013,1,8,7,30,0,0,0,-12,8.928482739,990.7665405273,19.9527837169,251.6818389893,0.7470014691
2013,1,8,8,30,86,235,131,-10,12.3556471905,991.6239624023,18.5530167404,246.2728271484,0.7839418054
2013,1,8,9,30,140,507,325,-10,15.3949154478,992.0176391602,15.3697703716,226.2617034912,0.6102616191
2013,1,8,10,30,167,632,486,-9,18.9575043825,991.6319580078,13.9243295327,229.4378509521,0.3658039272
2013,1,8,11,30,181,697,598,-9,22.1535928886,990.6305541992,11.1799660585,335.1285400391,0.5656931996
2013,1,8,12,30,197,723,659,-9,23.2957986721,989.6509399414,10.7344559221,337.9454650879,0.8246541023
2013,1,8,13,30,194,713,639,-9,23.4512010119,989.2440185547,10.6059276412,338.292755127,0.9476823211
2013,1,8,14,30,182,667,551,-9,22.7942052261,988.8578491211,10.7371209004,339.3220825195,0.9966308475
2013,1,8,15,30,155,571,403,-10,21.2794494777,988.8394165039,11.2675366642,341.6552124023,0.9644674659
2013,1,8,16,30,120,355,217,-4,18.2172773983,989.1962890625,21.6402511144,353.7092895508,0.9734648466
2013,1,8,17,30,20,0,20,-6,16.1503603956,989.6784667969,20.2389270311,14.3358612061,1.1329200268
2013,1,8,18,30,0,0,0,-9,15.315928852,990.3392944336,17.4018322756,32.1427307129,1.2774342299
2013,1,8,19,30,0,0,0,-8,14.6029175522,990.639831543,19.7569673359,43.6234664917,1.3185898066
2013,1,8,20,30,0,0,0,-10,13.9633077097,990.826171875,17.1117603164,54.4951515198,1.3333677053
2013,1,8,21,30,0,0,0,-9,13.3529958643,990.479675293,19.3991450368,67.2423171997,1.322481513
2013,1,8,22,30,0,0,0,-11,12.7906404981,990.5037841797,17.2786692551,76.4172210693,1.2994328737
2013,1,8,23,30,0,0,0,-10,12.2729018311,990.1891479492,19.9659286018,78.6578903198,1.2312520742
2013,1,9,0,30,0,0,0,-11,11.8171124522,989.9711303711,17.9008721882,78.5561904907,1.1651358604
2013,1,9,1,30,0,0,0,-10,11.3776437935,989.9013671875,20.6271053128,77.4867477417,1.1469656229
2013,1,9,2,30,0,0,0,-12,10.9881848701,989.3248291016,18.3565845924,78.7834320068,1.0709013939
2013,1,9,3,30,0,0,0,-10,10.5921716226,988.9845581055,21.1549230012,85.3270111084,0.9980900288
2013,1,9,4,30,0,0,0,-12,10.2524700892,988.7283325195,18.9122654234,91.6070861816,0.9711492658
2013,1,9,5,30,0,0,0,-10,9.9272745033,989.0908203125,21.9039766351,95.3618545532,0.8997833729
2013,1,9,6,30,0,0,0,-12,9.6163757667,989.6599121094,19.8701443237,100.5600357056,0.7456977367
2013,1,9,7,30,0,0,0,-10,10.6608732373,990.4370727539,22.3587829938,109.8052825928,0.5352002382
2013,1,9,8,30,86,209,126,-9,13.9739357309,991.6351318359,18.1391910665,122.4096298218,0.3254686594
2013,1,9,9,30,149,458,317,-9,16.9928690465,992.2236328125,15.285816879,158.3812408447,0.0609936304
2013,1,9,10,30,172,623,487,-9,20.7877764593,992.2049560547,12.5648567046,345.2194213867,0.7092733979
2013,1,9,11,30,189,694,605,-9,23.1497055356,991.5179443359,10.1982530616,348.0473022461,1.4732117653
2013,1,9,12,30,196,719,656,-10,24.0054174542,990.740234375,9.5528452907,350.0525512695,1.7127159834
2013,1,9,13,30,194,709,638,-10,24.068387733,990.14453125,9.2108885775,356.0791320801,1.8623855114
2013,1,9,14,30,181,664,551,-11,23.429673372,989.7802124023,9.1431710276,2.3611373901,1.9948855639
2013,1,9,15,30,193,476,401,-11,22.0428034296,989.538269043,9.3773232568,7.6021957397,2.1128568649
2013,1,9,16,30,122,76,143,-9,19.5370127973,989.8449707031,12.927781848,13.1978530884,2.2037637234
2013,1,9,17,30,10,0,10,-9,17.0925136722,990.2494506836,14.9157206952,18.6580352783,2.3406612873
2013,1,9,18,30,0,0,0,-10,16.2793392432,990.561706543,15.1381211454,23.318611145,2.416813612
2013,1,9,19,30,0,0,0,-10,15.5572098695,991.0112915039,15.3420579199,26.7567520142,2.4101400375
2013,1,9,20,30,0,0,0,-11,14.8736318777,990.5965576172,15.6421221801,28.2023773193,2.3787379265
2013,1,9,21,30,0,0,0,-11,14.2180477046,990.2512207031,16.0065434131,27.5482826233,2.2790265083
2013,1,9,22,30,0,0,0,-11,13.5867846457,989.6375732422,16.4035511523,24.4438323975,2.1631405354
2013,1,9,23,30,0,0,0,-10,12.9810171285,989.1842651367,18.2516624218,22.2041549683,2.0815560818
2013,1,10,0,30,0,0,0,-10,12.4089835035,988.6420288086,18.445666821,20.7100372314,2.0154759884
2013,1,10,1,30,0,0,0,-9,11.86001865,988.4006958008,21.8996729769,16.498008728,1.9140187502
2013,1,10,2,30,0,0,0,-10,11.3393475045,988.3508911133,20.3189509299,6.8471374512,1.7477506399
2013,1,10,3,30,0,0,0,-8,10.8248103922,988.0453491211,24.5060168125,359.1608276367,1.6188255548
2013,1,10,4,30,0,0,0,-9,10.3763416311,988.0505981445,22.8884786055,356.8458862305,1.4175407887
2013,1,10,5,30,0,0,0,-9,9.9604507702,988.3017578125,25.0450007168,353.9739685059,1.1141189337
2013,1,10,6,30,0,0,0,-11,9.6162511852,988.7319946289,21.6972587677,339.0195922852,0.8143143058
2013,1,10,7,30,0,0,0,-8,10.6874504146,989.6790161133,24.4598365921,304.7189331055,0.7291046977
2013,1,10,8,30,86,210,126,-7,13.9923491454,990.3220214844,21.1980912041,279.8591918945,0.844535768
2013,1,10,9,30,149,460,318,-7,17.0229151312,990.854675293,18.0352162428,272.2320556641,0.949257195
2013,1,10,10,30,173,616,485,-6,20.8224221787,990.7448730469,15.4022667128,290.6353759766,1.5149641037
2013,1,10,11,30,189,692,605,-5,23.3026091825,989.6950073242,14.1777360421,304.3247680664,2.2883205414
2013,1,10,12,30,190,716,650,-4,24.4076794798,988.9509277344,13.8916508453,311.9631347656,2.6648485661
2013,1,10,13,30,194,707,637,-4,24.7799052945,988.3856811523,13.7581434185,319.3421325684,2.8735053539
2013,1,10,14,30,181,662,551,-4,24.3785716622,988.0842895508,13.9988802136,325.5375671387,2.8753600121
2013,1,10,15,30,157,565,406,-4,23.0957507797,988.0335083008,14.9827410476,331.5991210938,2.7185258865
2013,1,10,16,30,114,392,223,-4,20.701645407,988.3894042969,17.9425756376,338.2563171387,2.3714249134
2013,1,10,17,30,21,0,21,-4,18.2288722452,988.6786499023,21.364866533,345.333770752,1.9677753448
2013,1,10,18,30,0,0,0,-5,17.3922566766,989.2045898438,19.8615330931,351.0092468262,1.6228961945
2013,1,10,19,30,0,0,0,-6,16.723345398,989.7237548828,19.8302586439,353.1119689941,1.2645535469
2013,1,10,20,30,0,0,0,-6,16.0952234055,990.0099487305,20.3947614256,351.6245117188,1.0198085308
2013,1,10,21,30,0,0,0,-6,15.4836419403,990.0099487305,20.878563875,349.5353393555,0.8220156431
2013,1,10,22,30,0,0,0,-6,14.9385075644,989.7191162109,21.3791929629,350.9326171875,0.6403039098
2013,1,10,23,30,0,0,0,-7,14.3914016643,989.3091430664,21.8186844748,357.2356567383,0.3994969726
2013,1,11,0,30,0,0,0,-7,13.9022816803,989.0682373047,22.3359367881,5.9445724487,0.1296489388
2013,1,11,1,30,0,0,0,-7,13.4291651491,988.6305541992,22.9158604206,207.1415710449,0.128464818
2013,1,11,2,30,0,0,0,-7,13.0089854962,988.2521362305,23.4717106183,229.808883667,0.4335242212
2013,1,11,3,30,0,0,0,-7,12.5914521709,987.712097168,24.0343320888,244.3809661865,0.7488698959
2013,1,11,4,30,0,0,0,-7,12.255630385,987.7822265625,24.5362545318,253.9145050049,1.0108007193
2013,1,11,5,30,0,0,0,-7,11.9088576126,988.1087036133,25.2482906426,259.579284668,1.2272546291
2013,1,11,6,30,0,0,0,-7,11.5827251947,988.6531982422,26.137145765,262.4281005859,1.4579256773
2013,1,11,7,30,0,0,0,-6,12.6213600243,989.2040405273,25.2439802761,263.6276245117,1.7073249817
2013,1,11,8,30,81,255,129,-5,15.8425527406,989.9110717773,23.3623780724,261.0887756348,1.7688752413
2013,1,11,9,30,138,490,318,-4,18.8075168801,990.5559692383,20.6799459412,258.2544555664,1.5845963955
2013,1,11,10,30,170,616,482,-3,22.7053162874,990.6936645508,17.0107124514,273.5532226563,1.8499170542
2013,1,11,11,30,187,680,597,-3,25.281198612,989.7633666992,14.5876655697,287.0221252441,2.3341207504
2013,1,11,12,30,194,703,647,-2,26.4026700894,988.9137573242,14.4199463046,292.518371582,2.3712103367
2013,1,11,13,30,192,694,629,-2,26.7478986937,988.5184326172,14.5715231883,297.733581543,2.2599613667
