Year,Month,Day,Hour,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Solar Radiation (GHI),Temp
2011,2,4,3,5,14.9054256887,985.3747558594,53.7564266794,162.8784484863,3.0474767685,0,
2011,2,4,4,5,14.5647129656,985.6406860352,54.1090742527,170.7343444824,2.9362003803,0,
2011,2,4,5,5,14.3447032294,986.0806884766,54.3288567806,178.1077270508,2.8134205341,0,
2011,2,4,6,5,14.2456458595,986.833190918,54.4346151522,185.0255737305,2.7919719219,0,
2011,2,4,7,6,16.3964151121,987.409362793,52.9374233267,192.4427032471,2.8761057854,1,
2011,2,4,8,5,19.7535052785,987.6058349609,39.8924118072,198.3806762695,2.6535499096,179,
2011,2,4,9,6,23.0063383983,987.8430786133,34.0711109042,202.1896972656,2.2099890709,393,
2011,2,4,10,5,27.3303906793,987.6312866211,24.9521737098,214.1376342773,2.7260844707,578,
2011,2,4,11,5,29.7449575344,986.44921875,21.321887183,220.4181976318,3.1133747101,710,
2011,2,4,12,5,30.7803612675,985.0520629883,19.8773044259,228.2106018066,3.3671803474,763,
2011,2,4,13,4,30.9380362548,984.3557739258,19.224932678,238.484161377,3.5945305824,743,
2011,2,4,14,4,30.4075765685,984.1213989258,19.1886879003,247.8958892822,3.7906756401,665,
2011,2,4,15,3,29.1064624962,984.2531738281,20.1728366801,255.7469329834,3.8429269791,531,
2011,2,4,16,6,26.5914711871,984.3267211914,27.7510793091,264.8911132813,3.4528388977,335,
2011,2,4,17,8,23.2793330022,984.4345703125,37.6492672137,269.0383300781,3.2711062431,119,
2011,2,4,18,8,21.942956677,984.8393554688,41.0636761318,269.3876342773,2.9640219212,0,
2011,2,4,19,7,21.0177961232,985.2709350586,42.6624707659,268.2902832031,2.538295269,0,
2011,2,4,20,7,20.1525057884,985.3926391602,43.6291649078,272.1129760742,2.2301015854,0,
2011,2,4,21,6,19.3137857564,985.3782348633,44.3907074567,281.193939209,1.9729342461,0,
2011,2,4,22,6,18.5040765251,985.0975341797,44.9656704213,292.2130432129,1.6895301342,0,
2011,2,4,23,5,17.7375335815,984.8522949219,45.5498655071,303.2789001465,1.4162418842,0,
2011,2,5,0,5,17.0878378714,984.5182495117,47.9023587098,313.1773681641,1.1821112633,0,
2011,2,5,1,3,16.4861968391,984.2368774414,41.5751388105,322.6887817383,1.077254653,0,
2011,2,5,2,4,15.8495216759,983.9059448242,47.1134288847,322.3506774902,1.081910491,0,
2011,2,5,3,2,15.2606795735,983.48046875,43.3238532451,321.9341125488,1.1287822723,0,
2011,2,5,4,3,14.71473377,983.489440918,48.4802464986,330.6104736328,1.1148847342,0,
2011,2,5,5,2,14.2589452921,984.2578125,45.3830910289,351.8018188477,0.9764101505,0,
2011,2,5,6,3,13.9306588497,984.8365478516,50.7060361561,31.134311676,0.8346499205,0,
2011,2,5,7,6,15.9010236184,985.2684326172,54.2646894147,75.8154449463,0.9718374014,1,
2011,2,5,8,4,18.7562721452,985.4473876953,38.6730524352,106.3541641235,1.2028720379,185,
2011,2,5,9,3,22.054940061,985.6398925781,29.8880371505,131.8932342529,1.1617314816,394,
2011,2,5,10,3,26.6382692952,985.4213256836,22.5014311998,184.7515411377,1.2077907324,588,
2011,2,5,11,2,29.5702747888,984.7536010742,17.4768937152,220.4756774902,2.119751215,720,
2011,2,5,12,2,30.3726519705,983.6649169922,16.6970645017,234.5000610352,2.7668523788,769,
2011,2,5,13,2,30.3854019955,982.9764404297,16.7050398268,243.0218505859,3.1586604118,749,
2011,2,5,14,2,29.8245468014,982.4750366211,17.4640920011,251.1405181885,3.0919756889,687,
2011,2,5,15,2,28.496692796,981.9729614258,19.3860786903,258.6781616211,2.8166203499,538,
2011,2,5,16,7,26.1907210155,982.0209960938,30.2653280204,270.2059631348,2.434227705,341,
2011,2,5,17,9,22.9972576801,981.9473876953,41.7958977568,277.6753234863,2.1800661087,109,
2011,2,5,18,8,21.8366981837,982.6273803711,43.7218483571,280.274597168,1.8723679781,0,
2011,2,5,19,8,21.0253234097,982.8594970703,43.9308285065,279.8993835449,1.7252367735,0,
2011,2,5,20,7,20.2336172964,983.3621826172,44.3773904648,270.8341064453,1.7126879692,0,
2011,2,5,21,7,19.7165945073,983.1225585938,44.3843896565,253.5299530029,1.5837951899,0,
2011,2,5,22,5,19.4792624944,982.7677001953,41.3419930333,231.151473999,1.6177916527,0,
2011,2,5,23,7,19.1238625923,982.3745117188,45.366982681,221.8108978271,1.9706296921,0,
2011,2,6,0,7,18.5020207538,981.7331542969,48.5705720133,224.4672393799,2.3113903999,0,
2011,2,6,1,7,17.6716124951,981.4437255859,50.4295230161,227.7737121582,2.52080369,0,
2011,2,6,2,6,16.8082074907,981.4246826172,51.4218142601,230.0157165527,2.8281395435,0,
2011,2,6,3,6,16.1807449905,981.3670654297,53.3447767171,231.8909606934,3.1682076454,0,
2011,2,6,4,6,15.7322434851,981.9474487305,56.0272467635,233.7015838623,3.4092810154,0,
2011,2,6,5,7,15.3317990738,982.7173461914,59.2045370124,232.3865661621,3.4630839825,0,
2011,2,6,6,7,15.0791254452,983.3426513672,62.1844757914,225.9364013672,3.501281023,0,
2011,2,6,7,8,16.8752359309,983.9545898438,59.4478651451,216.3352355957,3.5795083046,1,
2011,2,6,8,9,19.7499070624,984.2518310547,50.2756536644,208.7350463867,3.0883154869,169,
2011,2,6,9,9,23.3951189224,984.2194824219,42.228332844,209.1923522949,2.86019063,394,
2011,2,6,10,8,27.0644639128,983.84375,31.7206942979,222.0237426758,3.7158391476,578,
2011,2,6,11,8,28.5376234106,983.0671386719,27.9643038634,230.5853729248,4.011077404,709,
2011,2,6,12,7,29.1355670001,982.2603759766,26.0765931708,238.4549713135,4.2490606308,771,
2011,2,6,13,7,29.0345091275,981.3591918945,25.533452719,244.5855102539,4.4622411728,754,
2011,2,6,14,7,28.4309614948,981.2438964844,26.0776925247,248.4945220947,4.4580893517,677,
2011,2,6,15,7,27.18609247,980.8419189453,28.003788205,249.127746582,4.2098269463,530,
2011,2,6,16,8,25.1288538047,980.6149902344,33.8568336489,247.079284668,3.576843977,336,
2011,2,6,17,10,22.1756572489,980.9567260742,46.6449634296,242.1004180908,3.1459009647,112,
2011,2,6,18,10,20.837879611,981.2716674805,52.0025225363,234.326675415,3.0647947788,0,
2011,2,6,19,10,20.0281103504,981.7570800781,54.3420539608,225.769317627,3.1151947975,0,
2011,2,6,20,10,19.3334734043,982.154296875,56.0576883593,215.0032348633,3.4102594852,0,
2011,2,6,21,10,18.6955414428,981.7897949219,57.6862487895,207.3900756836,3.8104724884,0,
2011,2,6,22,10,18.0972068655,981.3929443359,59.9084829841,206.0803985596,4.1098823547,0,
2011,2,6,23,10,17.5759420971,980.9406738281,62.2732051724,207.4092712402,4.2860479355,0,
2011,2,7,0,10,17.0886785802,980.4323730469,64.8370442028,207.6528625488,4.3628978729,0,
2011,2,7,1,10,16.6182744354,980.0902709961,67.3184051178,207.5510406494,4.4218873978,0,
2011,2,7,2,10,16.144604504,979.3709106445,69.7544654317,211.8297576904,4.544511795,0,
2011,2,7,3,10,15.6383523556,979.4044799805,72.4937957932,218.1182556152,4.673374176,0,
2011,2,7,4,10,15.1121825915,980.0494384766,75.7729922584,224.3577270508,4.7689375877,0,
2011,2,7,5,11,14.6686323111,980.8806152344,79.6620909257,228.2393341064,4.7914628983,0,
2011,2,7,6,11,14.3927285625,982.1133422852,84.0228003628,228.3625640869,4.7569060326,0,
2011,2,7,7,12,15.5886297331,982.6765136719,82.6790789017,227.8256988525,4.594268322,2,
2011,2,7,8,14,18.5429834288,983.4016113281,75.4318221765,230.0560455322,4.4372425079,178,
2011,2,7,9,15,21.2663370704,983.7761230469,68.1139399587,236.3456115723,4.8660798073,361,
2011,2,7,10,15,23.7144423071,983.7973022461,58.326638935,241.2422790527,4.9302597046,491,
2011,2,7,11,14,25.3190217838,983.0350341797,51.7629502888,245.0075378418,4.7161035538,424,
2011,2,7,12,14,26.4313500663,981.9430541992,46.8539997905,248.7058563232,4.4780650139,464,
2011,2,7,13,13,26.9504842487,980.9102783203,44.1419344363,252.3639373779,4.1656007767,570,
2011,2,7,14,13,26.6244018364,980.5155029297,44.0494006475,258.2660522461,4.1170368195,553,
2011,2,7,15,13,25.6792402711,980.6060791016,45.6524295665,265.4058532715,4.1109952927,356,
2011,2,7,16,12,24.1254252627,980.8302612305,49.1976037378,272.924987793,3.8134841919,283,
2011,2,7,17,13,21.6532892887,981.317565918,58.5967511219,281.428527832,3.2618010044,124,
2011,2,7,18,12,20.3048694159,982.0958862305,62.3105958334,290.747253418,3.0245566368,0,
2011,2,7,19,11,19.3823773666,982.9293823242,61.7229397405,301.4471740723,2.8710446358,0,
2011,2,7,20,10,18.4138657176,983.4530029297,60.3309818609,313.1550292969,2.7701809406,0,
2011,2,7,21,9,17.4364169426,983.4813842773,59.0813302932,325.2876586914,2.6444351673,0,
2011,2,7,22,8,16.4956384437,983.6061401367,58.1552748657,336.1837158203,2.5553867817,0,
2011,2,7,23,7,15.6284814612,983.1218261719,57.3398407625,345.4375305176,2.5114188194,0,
2011,2,8,0,6,14.8287459004,982.9537963867,56.6006699494,354.0016479492,2.5324065685,0,
2011,2,8,1,5,14.0803167291,983.015625,56.0735547773,1.7727355957,2.6060686111,0,
2011,2,8,2,4,13.4099700243,982.6936645508,55.9376500549,10.2344665527,2.6569001675,0,
2011,2,8,3,4,12.8026236166,982.6607666016,56.3598531536,18.6821365356,2.6922132969,0,
2011,2,8,4,3,12.232505638,982.5965576172,57.1010490123,27.1101226807,2.7515604496,0,
2011,2,8,5,3,11.6951369452,983.1052856445,58.5255719008,35.1035385132,2.8098707199,0,
2011,2,8,6,3,11.3206092862,983.9093017578,60.6169940526,43.3797416687,2.8412344456,0,
2011,2,8,7,5,13.2859695459,984.6337890625,57.3598205975,52.2005729675,2.8004627228,3,
2011,2,8,8,4,16.2513749006,985.2037353516,45.9221333308,60.0463638306,2.3239142895,193,
2011,2,8,9,4,20.2298078698,985.6539916992,36.1465518547,60.6223754883,2.0339062214,406,
2011,2,8,10,1,24.2801387206,985.1099243164,22.5825394439,56.0328674316,1.881496191,587,
2011,2,8,11,2,26.2812700804,984.3787231445,21.4230878292,53.0483818054,1.3959491253,713,
2011,2,8,12,3,27.335987922,983.0582885742,21.0411578902,42.2709388733,1.053456068,777,
2011,2,8,13,3,27.5605326637,981.9300537109,20.7292900167,26.5678977966,0.943138361,748,
2011,2,8,14,2,26.9725791564,981.3463745117,20.8332710503,18.0178451538,1.0502611399,680,
2011,2,8,15,2,25.5901881309,981.0606079102,21.7166646747,15.7444610596,1.2485038042,534,
2011,2,8,16,4,23.3778376787,981.2484741211,29.306656832,15.0678100586,1.7315132618,354,
2011,2,8,17,5,20.0979895257,981.2410888672,39.7846094305,19.2122497559,2.4736189842,120,
2011,2,8,18,4,18.7332210714,981.4638061523,38.12954973,27.6952972412,3.0165183544,0,
2011,2,8,19,2,17.7356329659,981.96875,36.587106202,37.0317573547,3.3174631596,0,
2011,2,8,20,2,16.7555014174,982.2819213867,37.6572066401,46.070526123,3.4096693993,0,
2011,2,8,21,2,15.8033582492,982.3659667969,40.1199956491,53.136756897,3.378279686,0,
2011,2,8,22,2,14.8892189678,982.3296508789,43.2169735417,58.9631271362,3.2856578827,0,
2011,2,8,23,2,14.0200215711,982.0315551758,46.6395543562,63.9378471375,3.1348519325,0,
2011,2,9,0,2,13.2446321934,982.2337036133,49.6461470109,67.8792419434,2.9854214191,0,
2011,2,9,1,2,12.5194771656,981.8284912109,51.9831791611,71.7677612305,2.9255087376,0,
2011,2,9,2,2,11.8715801275,981.4869995117,54.3386422886,74.2658081055,2.8104851246,0,
2011,2,9,3,2,11.2787247844,981.4786376953,56.6215159394,74.3904342651,2.707085371,0,
2011,2,9,4,2,10.7618603188,981.8435668945,58.1727542822,73.8977203369,2.6926271915,0,
2011,2,9,5,2,10.2740244107,982.1920776367,59.0788553156,74.4646453857,2.7859699726,0,
2011,2,9,6,2,9.9343455547,982.6036376953,59.7093415696,76.9603347778,2.9142682552,0,
2011,2,9,7,3,11.8549769773,983.1318359375,54.703816645,80.5584869385,2.8961207867,4,
2011,2,9,8,2,14.884332186,983.7771606445,42.3487988609,81.7857437134,2.4470596313,196,
2011,2,9,9,2,19.1566837473,983.9190673828,33.3472901556,78.9856567383,2.2268321514,410,
2011,2,9,10,0,23.5064665485,983.8903198242,22.185443792,81.4464035034,2.0803866386,592,
2011,2,9,11,1,26.0193158003,983.3232421875,20.2672913475,84.523109436,1.37266469,718,
2011,2,9,12,2,27.3367886754,982.6752929688,20.0898575891,76.5665588379,0.6755577922,783,
2011,2,9,13,2,27.5883694119,982.3514404297,20.4495799059,17.3509368896,0.3747754395,764,
2011,2,9,14,2,26.9326535511,982.0513916016,21.1343477218,348.6762390137,0.7279076576,687,
2011,2,9,15,2,25.4885981102,981.8256835938,22.4881134621,355.9204101563,1.1748461723,540,
2011,2,9,16,4,23.2338483973,981.8013916016,30.2137766702,0.7994384766,1.8723605871,358,
2011,2,9,17,6,19.990665476,982.0252075195,40.5480864582,6.9104385376,2.6749930382,124,
2011,2,9,18,5,18.6146617204,982.3169555664,40.7945786818,17.0104064941,3.2127537727,0,
2011,2,9,19,3,17.6018624347,982.6959228516,40.1436647894,25.828994751,3.5020520687,0,
2011,2,9,20,3,16.5802455792,983.372253418,41.1875411855,31.41847229,3.5488960743,0,
2011,2,9,21,3,15.602130801,983.6812133789,42.8871503954,37.4219589233,3.5491068363,0,
2011,2,9,22,2,14.7052632202,983.3519897461,44.5928354126,48.1414871216,3.6444647312,0,
2011,2,9,23,3,13.8401195861,982.8709716797,48.4648215457,58.0122528076,3.4778854847,0,
2011,2,10,0,3,13.0710485161,983.3864135742,53.1749760044,62.7429924011,3.0464575291,0,
2011,2,10,1,3,12.4899407873,983.1672363281,55.2505866351,68.4940948486,2.9162347317,0,
2011,2,10,2,3,12.0239878967,983.0266723633,55.7789176702,76.639175415,3.0285067558,0,
2011,2,10,3,3,11.7447092947,982.9797363281,56.4729346248,82.0091094971,3.100451231,0,
2011,2,10,4,3,11.4828784311,982.9349975586,57.6422788852,85.0290527344,3.0822560787,0,
2011,2,10,5,3,11.2961006522,983.7266845703,58.595449481,86.3739547729,3.0760116577,0,
2011,2,10,6,3,10.8962657453,984.8423461914,59.9761939841,86.868637085,3.0328013897,0,
2011,2,10,7,3,12.6034272779,985.9111328125,55.1459478726,86.7356948853,2.8732197285,6,
2011,2,10,8,3,15.6416871509,986.4732666016,44.0530729483,87.4098129272,2.2779841423,194,
2011,2,10,9,3,19.9834913364,987.0411376953,34.5166239136,86.4119186401,1.9185845852,410,
2011,2,10,10,2,24.4274217101,986.6914672852,24.0982534851,87.0938796997,1.7903478146,596,
2011,2,10,11,3,26.8354950009,985.8879394531,22.4621742988,87.8815078735,1.3172668219,728,
2011,2,10,12,4,28.1511008713,984.7666015625,21.7689757194,79.4273376465,0.8397793174,792,
2011,2,10,13,4,28.5414891426,983.6713867188,21.4467388312,54.9862213135,0.6077188253,781,
2011,2,10,14,4,28.0159034142,983.0866088867,21.7796573038,21.4704360962,0.6957247853,698,
2011,2,10,15,3,26.6712009978,983.2399902344,22.9528394951,2.8560256958,1.089147687,550,
2011,2,10,16,6,24.505645766,983.4112548828,30.4961067942,358.7224731445,1.7909450531,354,
2011,2,10,17,7,21.3399434083,983.8053588867,40.242050658,3.0015411377,2.5545592308,128,
2011,2,10,18,5,20.0188677261,984.5552368164,39.0958083988,11.5959320068,3.0682406425,0,
2011,2,10,19,4,19.0959815765,985.2718505859,37.6758753629,20.7926635742,3.2947704792,0,
2011,2,10,20,3,18.184010212,985.5907592773,37.756649278,32.3210754395,3.4008076191,0,
2011,2,10,21,3,17.2550491504,985.6413574219,38.6102815624,44.9682693481,3.4975762367,0,
2011,2,10,22,2,16.3755907618,985.3158569336,40.0742286179,56.210647583,3.555829525,0,
2011,2,10,23,2,15.5703301076,985.2458496094,42.1530109992,65.3270263672,3.5348851681,0,
2011,2,11,0,2,14.8429973216,984.9680786133,44.1861978582,74.1522750854,3.52754426,0,
2011,2,11,1,2,14.1776266353,984.6505126953,45.9871823971,81.1825866699,3.5536131859,0,
2011,2,11,2,2,13.5526673999,984.4079589844,48.368004446,88.5904541016,3.4693706036,0,
2011,2,11,3,3,13.0002583556,984.3654174805,51.2091096704,95.8097229004,3.4027740955,0,
2011,2,11,4,3,12.5375975843,984.4479370117,54.2221052236,101.1547393799,3.3682587147,0,
2011,2,11,5,3,12.142823247,984.8181762695,57.0479890942,104.695854187,3.4545078278,0,
2011,2,11,6,4,11.9163565632,985.1199951172,59.5917086655,108.0587234497,3.5559942722,0,
2011,2,11,7,5,13.8270390857,985.9568481445,56.0966039242,112.4794311523,3.415391922,4,
2011,2,11,8,5,16.949400287,986.5965576172,47.2013491544,110.0781707764,2.7416064739,196,
2011,2,11,9,6,21.2669623769,987.1182861328,38.8442248256,105.659614563,2.4029407501,411,
2011,2,11,10,6,25.9088791683,986.7734985352,28.497326032,110.3357315063,2.4011600018,596,
2011,2,11,11,6,28.6800051361,986.1813354492,25.3652891351,111.720085144,1.9775942564,727,
2011,2,11,12,7,30.2508518421,985.1365356445,23.7709720688,106.8125686646,1.5426877737,790,
2011,2,11,13,7,30.7538465559,984.0751953125,23.2807886259,95.4098968506,1.4555026293,780,
2011,2,11,14,7,30.3428858568,983.1635131836,23.7239680897,88.9501266479,1.611831069,697,
2011,2,11,15,7,29.0841238114,982.9815673828,25.5144723976,81.8909606934,1.7722656727,550,
2011,2,11,16,9,26.8368883324,983.1381225586,34.3377958198,70.0551986694,2.1885900497,353,
2011,2,11,17,10,23.5846306971,983.415222168,43.8112540477,65.8517150879,3.0013952255,132,
2011,2,11,18,9,22.0190818578,983.7933959961,45.5825651763,71.1607589722,3.7487649918,0,
2011,2,11,19,9,20.8356162105,984.0961303711,47.3467262349,77.9676361084,4.1409988403,0,
2011,2,11,20,9,19.5941261701,984.2825317383,51.3198733595,83.7695007324,4.0192556381,0,
2011,2,11,21,9,18.4688949176,984.3775634766,55.810880655,89.7446746826,3.7577824593,0,
2011,2,11,22,9,17.4970472351,984.1452026367,60.101922146,97.3464431763,3.5251915455,0,
2011,2,11,23,9,16.6541606602,983.5954589844,64.1819294395,106.1997451782,3.3184397221,0,
2011,2,12,0,10,15.9368986751,983.0274658203,67.8585179136,115.7116317749,3.0830147266,0,
2011,2,12,1,10,15.3015114277,982.3880004883,71.0896527099,126.1140136719,2.7800045013,0,
2011,2,12,2,10,14.7925124545,981.8837890625,73.3072019855,140.5688171387,2.6085014343,0,
2011,2,12,3,9,14.3972067515,981.7775268555,74.8504422955,154.6346588135,2.5342957973,0,
2011,2,12,4,9,14.1358322398,981.4476318359,75.5931684123,169.0836181641,2.3843717575,0,
2011,2,12,5,9,13.9738303565,982.0845336914,75.7705549333,186.5469970703,2.2808949947,0,
2011,2,12,6,9,13.9840019512,982.689453125,75.7775144114,202.5061340332,2.2469916344,0,
2011,2,12,7,11,16.4102195575,983.5465698242,72.2190986152,214.1575775146,2.3198568821,6,
2011,2,12,8,10,19.6433980146,984.4454956055,54.7840575981,221.2230224609,2.0158209801,198,
2011,2,12,9,9,23.7325269851,984.5581054688,40.8453786373,227.9949493408,2.0312488079,414,
2011,2,12,10,8,27.9091600258,984.5037841797,29.314385499,231.2630767822,2.4981167316,600,
2011,2,12,11,7,30.1269339334,983.5257568359,24.9944452671,232.2986755371,2.6328670979,733,
2011,2,12,12,7,31.1991655712,982.23828125,22.8660216864,230.3009033203,2.6323018074,798,
2011,2,12,13,7,31.5153888789,980.8323974609,21.8472049334,229.3192749023,2.7707536221,788,
2011,2,12,14,6,31.0779757622,979.909362793,21.8541166122,233.6348114014,2.935385704,705,
2011,2,12,15,6,29.8972593251,979.7194213867,22.9966328012,239.7220916748,3.0531511307,557,
2011,2,12,16,8,27.7450169754,979.9206542969,29.4413970304,249.0171813965,2.9925875664,359,
2011,2,12,17,10,24.6032671065,980.0599975586,40.4650598542,256.883605957,3.0959208012,136,
2011,2,12,18,10,23.2097871541,980.5672607422,43.8691536945,259.5875244141,3.2476902008,0,
2011,2,12,19,9,22.3159969198,981.3262939453,45.1225101309,259.9154052734,3.2656524181,0,
2011,2,12,20,9,21.4504191966,981.6310424805,46.0037797524,258.4131469727,3.228521347,0,
2011,2,12,21,8,20.600812983,981.5399780273,46.3957290893,255.1522674561,3.2023510933,0,
2011,2,12,22,7,19.7662753672,980.8156738281,46.1645436849,250.0803985596,3.2775306702,0,
2011,2,12,23,6,18.9919322478,980.4372558594,45.4702366559,247.0366516113,3.449739933,0,
2011,2,13,0,6,18.2865660382,980.4415893555,44.7686592924,246.8718719482,3.5966992378,0,
2011,2,13,1,5,17.6424800337,979.8828735352,44.608454537,247.0824737549,3.6063585281,0,
2011,2,13,2,5,17.0823790041,979.4680786133,44.8704204255,244.4814758301,3.5595445633,0,
2011,2,13,3,4,16.6243086484,979.7082519531,45.4029060844,241.5114593506,3.4681482315,0,
2011,2,13,4,4,16.2011174682,979.9594116211,46.4142027608,239.1893157959,3.2980542183,0,
2011,2,13,5,4,15.7864511024,980.5586547852,47.8529999457,237.7144012451,3.0925533772,0,
2011,2,13,6,5,15.509859021,981.3308105469,49.7209167374,236.975479126,2.8507130146,0,
2011,2,13,7,6,17.5829498025,982.3538818359,48.3956218867,235.7306671143,2.5924022198,10,
2011,2,13,8,4,20.3480770488,982.9719238281,34.6747717413,233.024810791,1.9534267187,200,
2011,2,13,9,5,24.0559028914,983.1354370117,29.3201697871,233.3265380859,1.653247118,416,
2011,2,13,10,4,27.6607495309,983.1161499023,22.0626698077,243.5634918213,2.3363480568,603,
2011,2,13,11,4,29.3603826042,982.3653564453,20.4145417956,246.0300598145,2.7424383163,735,
2011,2,13,12,4,30.1155327464,981.2742919922,19.947926801,248.0491027832,2.9317989349,799,
2011,2,13,13,4,30.1604662981,980.2952880859,20.1155027569,250.2515258789,3.0310769081,789,
2011,2,13,14,4,29.5440659325,979.819519043,20.9692324392,256.4244995117,3.0421319008,705,
2011,2,13,15,4,28.2508711389,979.6344604492,22.747856973,265.7262878418,2.949359417,556,
2011,2,13,16,6,26.1974841268,980.1398925781,28.9038409293,278.0671691895,2.702218771,359,
2011,2,13,17,10,23.4497606248,980.71484375,42.6575069278,293.7064208984,2.4781346321,133,
2011,2,13,18,10,22.236691497,981.4342041016,47.1006503062,309.6611633301,2.2984602451,0,
2011,2,13,19,10,21.4622726019,981.9368286133,48.3366910129,329.0781860352,2.1490654945,0,
2011,2,13,20,9,20.6767067481,982.3510131836,49.9161452026,344.9731750488,2.0137443542,0,
2011,2,13,21,9,19.8334167829,981.7186279297,51.8831570916,359.6920776367,1.851850152,0,
2011,2,13,22,9,19.0010608676,981.5262451172,53.4264768692,12.0437164307,1.7568963766,0,
2011,2,13,23,9,18.24538481,980.9849243164,54.9964968861,24.2135162354,1.6849522591,0,
2011,2,14,0,8,17.5299449466,980.91015625,56.3665485502,36.100112915,1.6736148596,0,
2011,2,14,1,8,16.8317415314,980.4753417969,57.5463198357,44.9627532959,1.7263821363,0,
2011,2,14,2,8,16.1956445489,980.2155761719,59.2221611626,46.8296775818,1.6705679893,0,
2011,2,14,3,8,15.6505174507,980.339050293,61.289936457,45.0711212158,1.5497716665,0,
2011,2,14,4,8,15.1363329544,980.4028930664,62.7477357511,48.0052528381,1.5082970858,0,
2011,2,14,5,7,14.6973205018,980.6179199219,64.0106938237,58.0199966431,1.4611232281,0,
2011,2,14,6,8,14.5280968174,981.0230102539,67.2404964859,69.8180999756,1.3083400726,0,
2011,2,14,7,5,16.3655149036,981.7048950195,50.1691069199,89.7696456909,1.0593662262,3,
2011,2,14,8,6,19.1276980495,982.1945800781,43.3151599961,115.5180740356,0.9955916405,124,
2011,2,14,9,6,23.3263668422,982.3047485352,34.8801085019,193.349029541,0.6910613179,222,
2011,2,14,10,9,25.6134054758,982.4350585938,35.9155346523,230.5615386963,1.4767502546,230,
2011,2,14,11,10,26.87103323,981.4842529297,36.1120375363,235.4055938721,1.9111995697,329,
2011,2,14,12,11,26.9438010597,980.4344482422,36.9699925038,237.8195953369,2.3626737595,325,
2011,2,14,13,11,26.1926145699,979.6343383789,39.706536947,238.0614776611,2.6683940887,270,
2011,2,14,14,12,24.5049068687,979.2138671875,46.4083230746,241.2805938721,2.8960754871,135,
2011,2,14,15,13,23.0107056813,979.2302856445,54.0434087624,248.0242462158,3.0007653236,106,
2011,2,14,16,14,21.7910894211,979.5477294922,64.1212778482,257.9206542969,2.7713341713,72,
2011,2,14,17,15,20.542994277,979.7014770508,72.9411992652,263.6644287109,2.5324726105,28,
2011,2,14,18,15,19.8065603302,980.1063232422,78.4304153854,266.4489746094,2.2345333099,0,
2011,2,14,19,16,19.2353121955,980.4994506836,81.7861700109,269.8803710938,1.9815373421,0,
2011,2,14,20,16,18.6813744514,980.7624511719,84.51912246,267.9498901367,1.7336348295,0,
2011,2,14,21,15,18.1119986703,980.4543457031,86.4577985184,260.7115478516,1.5131325722,0,
2011,2,14,22,15,17.5974963645,980.4193725586,89.1093775225,253.0048065186,1.5220593214,0,
2011,2,14,23,15,16.9226415555,980.1730957031,91.4021834201,249.3433380127,1.61683321,0,
2011,2,15,0,15,16.2566078348,979.6163330078,95.6248018009,246.4298400879,1.6060817242,0,
2011,2,15,1,15,15.6937646986,979.2571411133,99.413099961,242.2715301514,1.5431332588,0,
2011,2,15,2,15,15.1556675879,978.7752685547,100,241.1951751709,1.5056393147,0,
2011,2,15,3,14,14.6357222586,978.8624267578,100,243.2015380859,1.4908002615,0,
2011,2,15,4,14,14.1427411385,978.7308959961,100,245.7766418457,1.4961823225,0,
2011,2,15,5,13,13.7639621305,979.4791259766,100,251.5289001465,1.4937573671,0,
2011,2,15,6,13,13.6377547381,980.508972168,100,255.6346130371,1.4819549322,0,
2011,2,15,7,14,15.1356519425,981.5595703125,97.0231218225,259.1904907227,1.3663241863,11,
2011,2,15,8,15,17.4855625252,982.5480957031,85.871602726,258.8784790039,1.3834044933,205,
2011,2,15,9,15,20.7355222372,983.0924682617,71.0779192304,257.9033203125,1.8708063364,422,
2011,2,15,10,14,23.0727145598,983.0227050781,58.600943241,257.9663085938,2.1298589706,610,
2011,2,15,11,12,24.7734651722,982.0270996094,47.0271215486,259.9567871094,2.3650531769,637,
2011,2,15,12,10,25.9373362941,980.9750366211,38.3982901754,262.7178955078,2.5207488537,253,
2011,2,15,13,9,26.2627726643,980.25390625,33.8561060909,265.6614379883,2.6403238773,754,
2011,2,15,14,7,25.7860449606,979.5280151367,32.2904595071,272.2022094727,2.7023513317,720,
2011,2,15,15,7,24.6123784232,979.6373901367,32.7074642574,278.3492431641,2.6956083775,517,
2011,2,15,16,6,22.743873804,979.6401367188,35.6364863498,284.5659179688,2.5537924767,372,
2011,2,15,17,9,20.0452307079,980.3243408203,49.5804183881,293.4003295898,2.3549847603,140,
2011,2,15,18,9,18.6848821436,980.8505859375,56.1458038255,303.651184082,2.3804068565,0,
2011,2,15,19,9,17.8183335024,981.5921630859,58.0901884863,315.8296203613,2.5001859665,0,
2011,2,15,20,9,16.9714534242,982.0899047852,60.928831791,323.6999816895,2.552718401,0,
2011,2,15,21,9,16.1788085148,982.5471801758,64.4867424019,329.7106323242,2.4558651447,0,
2011,2,15,22,9,15.4873409869,982.6104736328,67.7938380279,335.3506164551,2.3079051971,0,
2011,2,15,23,9,14.8610075703,982.3948364258,70.5965523769,339.9730224609,2.1574997902,0,
2011,2,16,0,9,14.3137062324,982.1573486328,73.150333165,345.055480957,1.9762027264,0,
2011,2,16,1,9,13.8339578884,982.1672363281,75.4160499928,348.3751831055,1.8294321299,0,
